"fit_id","pathway","NES","pval","padj","size","leading_edge_count","leading_edge_genes"
"omit_hoa1","HALLMARK_ALLOGRAFT_REJECTION",2.64789959876409,2.35778179024238e-23,1.17889089512119e-21,179,90,"MMP9;ITGB2;GZMB;IL10;CD3D;CD2;GZMA;CCL5;CD3E;CCL4;SPI1;PRF1;CD3G;CD8B;HLA-DOA;IGSF6;IL2RG;WAS;LCP2;ITK;ITGAL;NLRP3;NCF4;SRGN;CRTAM;KLRD1;CAPG;CD1D;HLA-DRA;TIMP1;IL6;EIF3J;PTPRC;EREG;HCLS1;CD74;IL2RB;HLA-DMA;SOCS1;INHBB;IRF7;CD247;CD8A;TLR1;GPR65;CD7;CD96;ELANE;CD47;LTB;NME1;LY75;NCK1;HLA-DMB;SIT1;IL4R;EIF5A;CXCR3;IL1B;CTSS;IL18;HLA-DQA1;CCND2;TLR2;ETS1;TAP1;CCR5;ZAP70;LCK;BCAT1;HIF1A;CCR1;PRKCB;CCR2;LIF;NCR1;HLA-DOB;RIPK2;PTPN6;IRF4;B2M;FLNA;LY86;TGFB1;TAPBP;CD28;IL18RAP;TLR6;RPS19;FYB1"
"omit_hoa1","HALLMARK_INTERFERON_GAMMA_RESPONSE",2.49811719909633,3.41866569721272e-20,8.54666424303179e-19,190,83,"CXCL10;ISG15;IL10RA;GZMA;CCL5;ISG20;LGALS3BP;MX1;FPR1;LY6E;HLA-DRB1;LCP2;PDE4B;IFI27;ZBP1;OAS3;TNFAIP6;C1R;PTGS2;IL6;USP18;SAMHD1;FCGR1A;RSAD2;CD69;CD74;PSMA2;IL2RB;HERC6;HLA-DMA;SOCS1;EPSTI1;RNF213;CMPK2;IRF7;MX2;HELZ2;OAS2;CSF2RB;IL18BP;IFIT1;CD38;IFI44L;SLAMF7;IFIT3;PSME2;IFITM3;IFI44;KLRK1;MTHFD2;IL4R;OASL;GCH1;FGL2;HLA-DQA1;SERPING1;IFI35;SELP;ADAR;EIF2AK2;TAP1;HIF1A;C1S;TNFAIP2;XAF1;PSMB2;IFIT2;BTG1;STAT2;RIPK2;HLA-B;IFIH1;PTPN6;UPP1;OGFR;MYD88;IRF4;B2M;TAPBP;LYSMD2;NMI;CASP3;CD274"
"omit_hoa1","HALLMARK_INFLAMMATORY_RESPONSE",2.36265818790207,4.7955762116304e-15,7.99262701938401e-14,178,77,"SELL;IL10;CYBB;CXCL10;CCL20;IL10RA;CSF3R;CCL5;FPR1;KLF6;LY6E;LCP2;PDE4B;GPR183;NLRP3;CD48;PTGER4;EMP3;RASGRP1;PLAUR;TNFAIP6;PTAFR;TIMP1;IL6;EREG;APLNR;CD69;RNF144B;IL2RB;AQP9;ADM;LAMP3;SELENOS;PROK2;IRF7;TNFRSF9;SLC31A2;KCNJ2;F3;PTPRE;TLR1;HAS2;MSR1;ABCA1;IFITM1;IL7R;MMP14;OLR1;GPR132;ITGA5;MARCO;IL4R;GCH1;IL1B;EDN1;CSF3;IL18;MXD1;TLR2;EIF2AK2;CCR7;LCK;HIF1A;SPHK1;ITGB8;RGS1;LIF;OSM;SERPINE1;IRAK2;RIPK2;PTGIR;SLC4A4;CX3CL1;TAPBP;NMI;IL18RAP"
"omit_hoa1","HALLMARK_COMPLEMENT",2.17440489907499,4.67919738034595e-11,5.72129226566161e-10,173,51,"FCER1G;S100A9;APOC1;PLEK;GZMB;C1QA;GZMA;CCL5;GNG2;DOCK10;WAS;MMP13;LCP2;S100A12;LTF;FCN1;C1QC;CTSB;KYNU;RASGRP1;PLAUR;EHD1;C1R;TIMP1;IL6;ITGAM;PHEX;ATOX1;PLA2G7;DUSP6;PCLO;IRF7;SPOCK2;COL4A2;F3;GZMK;ERAP2;CEBPB;CR1;MMP14;OLR1;APOBEC3G;SERPINA1;CTSS;SERPING1;ME1;FDX1;LCK;LGMN;CTSL;C1S"
"omit_hoa1","HALLMARK_INTERFERON_ALPHA_RESPONSE",2.35678565460841,5.72129226566161e-11,5.72129226566161e-10,94,42,"SELL;CXCL10;ISG15;ISG20;LGALS3BP;MX1;LY6E;IFI27;USP18;RSAD2;CD74;HERC6;LAMP3;EPSTI1;CMPK2;IRF7;TENT5A;HELZ2;OAS1;IFI44L;IFITM1;CD47;IFIT3;PSME2;IFITM3;IFI44;IL4R;OASL;IFI35;ADAR;EIF2AK2;TAP1;NCOA7;C1S;IFIT2;STAT2;RIPK2;IFIH1;SAMD9;OGFR;GMPR;B2M"
"omit_hoa1","HALLMARK_KRAS_SIGNALING_UP",2.04928001072145,5.31105427113594e-09,4.42587855927995e-08,169,54,"SPP1;MMP9;FCER1G;ITGB2;CXCL10;RETN;CCL20;IL10RA;SLPI;LCP1;IL2RG;ALDH1A3;GALNT3;F13A1;DOCK2;PLAUR;PRDM1;PLAU;CXCR4;PTGS2;IKZF1;EREG;DUSP6;PLEK2;GPNMB;CLEC4A;PDCD1LG2;SPON1;TSPAN13;ANGPTL4;EPHB2;IL7R;MMD;PRELID3B;ITGA2;TRAF1;IL1B;CTSS;IL1RL2;CCND2;MALL;PLVAP;ETS1;ETV5;EPB41L3;SPRY2;LIF;LAT2;CD37;TMEM176B;EMP1;KIF5C;MPZL2;TMEM158"
"omit_hoa1","HALLMARK_COAGULATION",2.09370055388788,9.59231698930882e-08,6.85165499236344e-07,98,34,"MMP9;CTSK;APOC1;PLEK;C1QA;CFD;CTSB;MMP2;DUSP14;PLAU;C1R;TIMP1;BMP1;DUSP6;F3;MMP3;ANXA1;MMP14;OLR1;VWF;SERPINA1;ITGA2;SERPING1;PRSS23;LGMN;SPARC;C1S;THBS1;SERPINE1;KLF7;FURIN;CFI;USP11;SERPINB2"
"omit_hoa1","HALLMARK_TNFA_SIGNALING_VIA_NFKB",1.84223359235869,1.23057089089019e-06,7.69106806806368e-06,194,63,"PLEK;ACKR3;CXCL10;CCL20;CCL5;CD44;CCL4;BCL2A1;KLF6;TNFAIP8;PDE4B;GPR183;KYNU;PTGER4;PLAUR;PLAU;TNFAIP6;EHD1;PTGS2;IL6;CD69;SDC4;AREG;TNIP1;PHLDA1;TNFRSF9;F3;LAMB3;PTPRE;SLC16A6;SAT1;CEBPB;ABCA1;IL7R;OLR1;NINJ1;FJX1;VEGFA;B4GALT1;RELB;GCH1;TRAF1;IL1B;EDN1;SMAD3;IL18;MXD1;TLR2;TAP1;SERPINB8;TNC;SPHK1;TNFAIP2;FOSL2;LIF;SERPINE1;RCAN1;JAG1;IFIT2;BTG1;RIPK2;IFIH1;IER3"
"omit_hoa1","HALLMARK_IL2_STAT5_SIGNALING",1.75250892677529,1.49610369326691e-05,8.31168718481615e-05,189,52,"SPP1;SELL;IL10;CXCL10;IL10RA;CD44;KLF6;ITIH5;IL3RA;CD48;TLR7;CAPG;CST7;GSTO1;IL2RB;SOCS1;GLIPR2;PHLDA1;TNFRSF9;SMPDL3A;GPR65;CDCP1;PLAGL1;LTB;IFITM3;MYO1E;IL4R;LCLAT1;IGF2R;TRAF1;FGL2;TGM2;ITGAV;MXD1;CCND2;HOPX;SELP;PRNP;UCK2;AGER;RORA;LIF;CTLA4;ODC1;NDRG1;CCR4;RHOH;EMP1;FURIN;DHRS3;IRF4;ST3GAL4"
"omit_hoa1","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1.73141064684927,6.83563269977697e-05,0.000341781634988849,187,58,"SPP1;CTHRC1;POSTN;CD44;TGFBI;MGP;BASP1;LUM;MMP2;EMP3;CAPG;PLAUR;MFAP5;ANPEP;TIMP1;BMP1;COL6A2;IL6;SDC4;COLGALT1;AREG;NOTCH2;COL4A2;GLIPR1;IL32;SDC1;COL1A1;FSTL1;FAP;MMP3;SAT1;MMP14;VEGFA;FBLN2;ITGA5;COL4A1;COL3A1;PDLIM4;ITGA2;TGM2;ITGAV;DPYSL3;ITGB1;TNC;TNFRSF12A;SPARC;SLIT2;FBLN5;THBS1;LOXL2;SERPINE1;TPM1;PPIB;COL12A1;FLNA;PLOD1;TGFB1;COL5A1"
"omit_hoa1","HALLMARK_ANGIOGENESIS",1.9745078903148,0.000242108620589375,0.0011004937299517,28,12,"SPP1;S100A4;POSTN;LUM;TIMP1;SLCO2A1;FSTL1;OLR1;VEGFA;COL3A1;ITGAV;CCND2"
"omit_hoa1","HALLMARK_G2M_CHECKPOINT",-1.54574111656288,0.000397883600094309,0.00165784833372629,193,74,"NOLC1;MYC;CDKN1B;TOP2A;AURKA;BIRC5;EZH2;CCNT1;HNRNPU;ORC5;TPX2;PTTG1;KNL1;RACGAP1;CCNF;PURA;CDC20;CASP8AP2;CKS2;LBR;CTCF;HMMR;MEIS2;CENPE;E2F2;CENPF;BCL3;XPO1;KMT5A;TRA2B;RASAL2;CDK1;KIF4A;STIL;CDC27;CCND1;CCNB2;NUP98;AURKB;SMC4;MT2A;FBXO5;UBE2C;MCM6;HNRNPD;SMC1A;BUB1;RBL1;CUL1;PRIM2;NEK2;BUB3;CUL3;BRCA2;EWSR1;CDC7;MKI67;KATNA1;MARCKS;SFPQ;CDC25A;SLC12A2;UBE2S;STAG1;TACC3;ARID4A;CBX1;AMD1;MAP3K20;RPA2;KIF22;NASP;TROAP;ILF3"
"omit_hoa1","HALLMARK_OXIDATIVE_PHOSPHORYLATION",1.56363114442814,0.000704402037733641,0.00270923860666785,200,85,"ATP5ME;ATP5F1E;BAX;COX17;UQCR11;NDUFB1;COX7C;ATP6V0E1;NDUFB8;VDAC1;COX7A2;NDUFA7;NDUFA1;ATP6V1D;NDUFV2;ATP5MF;NDUFA3;NDUFB2;COX10;NDUFB3;ATP6V1F;NDUFC2;FDX1;NDUFS6;TIMM17A;ATP5MG;PRDX3;TIMM8B;NDUFA5;COX6C;NDUFB4;MRPL15;ISCA1;ATP6V0B;ATP6AP1;GOT2;TIMM10;MRPL34;ATP6V1G1;UQCRFS1;ATP6V1H;UQCR10;MAOB;UQCRQ;COX7B;PDP1;COX6B1;ATP5PF;UQCRB;NDUFC1;MRPS12;SUCLA2;COX5A;ATP5PD;UQCRC1;COX7A2L;GPI;DECR1;ATP5MC1;ETFA;ATP5F1C;POLR2F;NDUFA4;ATP5MC3;CS;TCIRG1;TIMM13;COX11;NDUFS8;DLST;NDUFA2;GRPEL1;IDH3A;NDUFB7;NDUFS3;LDHB;NDUFA6;OPA1;MDH2;CASP7;ATP5F1D;IDH3G;ACAA2;ATP6V1E1;SLC25A6"
"omit_hoa1","HALLMARK_IL6_JAK_STAT3_SIGNALING",1.69338305806992,0.00126512015776568,0.00451828627773458,75,28,"CXCL10;CSF3R;CD44;ITGA4;IL2RG;IL3RA;IL6;SOCS1;CSF2RB;CD38;LTB;IL4R;IL1B;TLR2;TNFRSF12A;CCR1;STAT2;MYD88;TGFB1;BAK1;IL12RB1;TNFRSF21;IRF9;IFNGR2;ACVRL1;IL18R1;PTPN1;PIK3R5"
"omit_hoa1","HALLMARK_TGF_BETA_SIGNALING",-1.64261203495501,0.00734114919230186,0.0244704973076729,52,18,"ID2;ID1;SKIL;ID3;SMAD7;KLF10;CDKN1C;JUNB;ACVR1;SMAD6;SLC20A1;BMPR2;ENG;CDK9;BMP2;TJP1;BMPR1A;FNTA"
"omit_hoa1","HALLMARK_APICAL_JUNCTION",1.42667996569036,0.00883850048264911,0.0276203140082785,161,47,"MMP9;CADM3;TGFBI;RAC2;MMP2;ADAM23;BMP1;PTPRC;CLDN11;CD209;CD99;CLDN15;CD276;LAMB3;EVL;VWF;B4GALT1;YWHAH;ITGA2;TRAF1;MADCAM1;RSU1;ITGB1;PCDH1;MAPK13;SPEG;RHOF;JAM3;MPZL1;ACTN4;MSN;SLIT2;ITGA3;SYK;MPZL2;CX3CL1;PARD6G;ADAM15;CD274;TUBG1;FYB1;VASP;ACTB;JUP;MDK;NECTIN2;CAP1"
"omit_hoa1","HALLMARK_MTORC1_SIGNALING",1.40441058896646,0.0106646826729831,0.0313667137440678,195,81,"ITGB2;SLA;IGFBP5;CORO1A;SLC7A5;CXCR4;MCM4;TRIB3;TFRC;SDF2L1;EIF2S2;PPA1;ARPC5L;EDEM1;ASNS;DHFR;FDXR;MTHFD2;ATP6V1D;NMT1;PDAP1;FGL2;PSMB5;ME1;HSP90B1;FKBP2;ENO1;LGMN;BCAT1;RPN1;TES;GBE1;DAPP1;CALR;ACTR2;GSR;EBP;MTHFD2L;HPRT1;HSPA4;ALDOA;GAPDH;SLC6A6;SCD;PSMD14;SYTL2;YKT6;TUBG1;VLDLR;POLR3G;GLRX;PGK1;GGA2;PSMD13;ACSL3;SLC1A4;HSPA5;PSME3;GPI;TUBA4A;RRM2;PSMC4;ERO1A;ATP5MC1;PSMG1;PLOD2;SERPINH1;SORD;PNP;SQSTM1;PSMA4;ATP2A2;PRDX1;EEF1E1;PSMA3;ACLY;ELOVL5;SLC7A11;PSPH;AK4;NFKBIB"
"omit_hoa1","HALLMARK_HYPOXIA",1.39530243910705,0.0122047206168937,0.0339020017135936,174,57,"S100A4;ACKR3;ISG20;TGFBI;KLF6;PLAC8;FBP1;PLAUR;PHKG1;CXCR4;IL6;PGF;STC2;SDC4;ADM;SDC2;ANGPTL4;F3;CAVIN3;VEGFA;SCARB1;KDELR3;TGM2;CA12;LXN;ETS1;ENO1;TES;FAM162A;GBE1;FOSL2;RORA;SERPINE1;KLF7;NDRG1;BTG1;IER3;HK1;ALDOA;COL5A1;GAPDH;MIF;SLC6A6;HAS1;VLDLR;BCL2;GLRX;PGK1;RRAGD;HSPA5;GPI;SIAH2;ERO1A;DCN;NAGK;AMPD3;NDST1"
"omit_hoa1","HALLMARK_SPERMATOGENESIS",-1.47113902763447,0.0199011182031727,0.0523713636925598,77,28,"LDHC;SIRT1;ELOVL3;AURKA;EZH2;SPATA6;ZC2HC1C;HSPA1L;AGFG1;HSPA2;CSNK2A2;BRAF;SHE;STAM2;ADCYAP1;CDK1;ACRBP;CCNB2;BUB1;ZC3H14;MLF1;NEK2;TSN;CCT6B;PHKG2;ARL4A;NCAPH;SLC12A2"
"omit_hoa1","HALLMARK_MITOTIC_SPINDLE",-1.27549620431946,0.0245610329772163,0.0614025824430407,195,66,"MYH10;TIAM1;TOP2A;AURKA;BIRC5;DST;FGD6;TSC1;UXT;TPX2;ECT2;RACGAP1;LATS1;PCNT;KPTN;LLGL1;PCGF5;HOOK3;CENPE;CENPF;TRIO;EPB41L2;CDC42BPA;RASAL2;HDAC6;ITSN1;BCAR1;KIF3B;CDK1;CEP57;KIF4A;CDC27;NET1;ALS2;SOS1;FSCN1;CCNB2;MAP3K11;SMC4;FBXO5;TUBD1;TUBGCP3;CCDC88A;RAPGEF5;SMC1A;BUB1;LRPPRC;DLGAP5;NEK2;CNTROB;ALMS1;CLIP1;RHOT2;PCM1;BCL2L11;CSNK1D;BRCA2;ARFGEF1;APC;KATNA1;MARCKS;SPTAN1;ANLN;CLIP2;DLG1;MID1"
"omit_hoa1","HALLMARK_UV_RESPONSE_DN",-1.33694867763605,0.0260541862112357,0.0620337766934183,137,30,"ID1;MYC;PRKAR2B;CDKN1B;TGFBR3;SMAD7;NR1D2;GCNT1;LDLR;TFPI;PHF3;PPARG;MAGI2;TGFBR2;ICA1;NRP1;SYNE1;SIPA1L1;CDK13;KALRN;ZMIZ1;CDC42BPA;DBP;KIT;DUSP1;PLCB4;AGGF1;RXRA;AKT3;TOGARAM1"
"omit_hoa1","HALLMARK_APOPTOSIS",1.3408342986213,0.0364077669902913,0.0701357466063348,152,45,"CD2;CD44;ISG20;PRF1;LMNA;LUM;MMP2;PLCB2;TIMP1;IL6;EREG;CD69;BAX;KRT18;CD38;FDXR;ANXA1;SAT1;NEDD9;IFITM3;IGF2R;GCH1;IL1B;IL18;CCND2;TAP1;PMAIP1;TNFRSF12A;IGFBP6;GSR;PPP2R5B;EBP;EMP1;IER3;TSPO;PDCD4;CASP3;DAP;GNA15;RHOB;CASP8;DNM1L;DNAJC3;CTNNB1;DCN"
"omit_hoa1","HALLMARK_BILE_ACID_METABOLISM",-1.36135261143833,0.0328809019499272,0.0701357466063348,86,25,"CYP7B1;AR;CAT;IDI1;BMP6;HACL1;LIPE;MLYCD;EPHX2;ISOC1;SLC35B2;RXRA;PHYH;NEDD4;PEX11A;IDH1;ABCA5;ABCA6;AMACR;PXMP2;ALDH9A1;PEX1;NR3C2;GCLM;GSTK1"
"omit_hoa1","HALLMARK_DNA_REPAIR",1.3416211742643,0.0353227771010962,0.0701357466063348,148,65,"PDE4B;ADA;ZWINT;HCLS1;CMPK2;COX17;SEC61A1;TYMS;TAF9;LIG1;NME1;TAF13;MPC2;GTF2A2;NT5C;DUT;PDE6G;DDB2;ITPA;DAD1;HPRT1;POLR2D;DGCR8;USP11;CSTF3;APRT;CETN2;PCNA;POLR2K;CANT1;TMED2;POLD1;POLR2J;TAF10;SNAPC5;RBX1;GUK1;POLD4;VPS37B;POLR2F;RPA3;BCAM;POLR1C;ELOA;PNP;RALA;ADRM1;AK3;MRPL40;TP53;SUPT5H;SSRP1;GTF2H5;DDB1;BOLA2;DGUOK;CDA;POLR2H;ELL;NT5C3A;ERCC8;TAF12;NELFE;DCTN4;RFC4"
"omit_hoa1","HALLMARK_FATTY_ACID_METABOLISM",-1.28450497169739,0.0323956797378659,0.0701357466063348,136,19,"XIST;HMGCS1;HSP90AA1;IDI1;ACADS;HSPH1;ACSM3;BPHL;LTC4S;MLYCD;EHHADH;MAOA;PPARA;INMT;KMT5A;HADH;HSD17B7;EPHX1;SDHD"
"omit_hoa1","HALLMARK_P53_PATHWAY",1.32938371786086,0.0364705882352941,0.0701357466063348,186,59,"S100A4;PERP;ADA;ZMAT3;RPS27L;TRIB3;RRAD;AEN;BAX;SOCS1;INHBB;SDC1;TAX1BP3;PTPRE;SEC61A1;FDXR;SAT1;NINJ1;DEF6;PITPNC1;MXD1;CCND2;FGF13;VDR;TAP1;SPHK1;RPL36;DDB2;FAM162A;LIF;EPS8L2;NDRG1;BTG1;UPP1;IER3;CYFIP2;JAG2;TGFB1;BAK1;DGKA;PLK3;PCNA;TRAF4;GM2A;COQ8A;DCXR;WRAP73;TM4SF1;NUDT15;ZNF365;RNF19B;S100A10;FBXW7;CDKN2A;CDH13;ST14;RHBDF2;TRIAP1;CCND3"
"omit_hoa1","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",1.41773186510179,0.0497237569060773,0.0920810313075506,49,14,"PDLIM1;HMOX2;ATOX1;LSP1;SELENOS;IPCEF1;PTPA;MPO;MGST1;LAMTOR5;PRNP;NQO1;NDUFB4;GSR"
"omit_hoa1","HALLMARK_NOTCH_SIGNALING",-1.33970781235367,0.0802469135802469,0.143298059964727,31,15,"FZD5;HES1;DLL1;LFNG;FZD7;KAT2A;CCND1;NOTCH1;CUL1;DTX2;DTX4;PRKCA;NOTCH3;PSEN2;DTX1"
"omit_hoa1","HALLMARK_CHOLESTEROL_HOMEOSTASIS",-1.25459385645585,0.109487960995627,0.188772346544185,69,12,"LPL;HMGCS1;IDI1;SEMA3B;NFIL3;LDLR;PNRC1;PPARG;CYP51A1;CHKA;PMVK;ATXN2"
"omit_hoa1","HALLMARK_APICAL_SURFACE",1.19597775158195,0.188760806916427,0.314601344860711,35,7,"IL2RG;PLAUR;MAL;IL2RB;MDGA1;B4GALT1;SULF2"
"omit_hoa1","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",1.16692934162471,0.203434610303831,0.317866578599736,108,45,"SLC7A5;STC2;EDEM1;LSM1;IFIT1;EIF4EBP1;ASNS;HYOU1;CEBPB;SRPRB;PDIA5;VEGFA;MTHFD2;KDELR3;SPCS3;HSP90B1;ERN1;NHP2;SPCS1;GOSR2;CALR;DKC1;CEBPG;ATF4;KHSRP;ATP6V0D1;SLC1A4;HSPA5;ZBTB17;DNAJC3;EIF2AK3;ERO1A;SEC31A;ALDH18A1;DCTN1;EXOSC1;LSM4;YIF1A;CKS1B;XBP1;EIF4G1;TATDN2;EIF4E;HERPUD1;XPOT"
"omit_hoa1","HALLMARK_XENOBIOTIC_METABOLISM",1.1613223887648,0.199513381995134,0.317866578599736,149,34,"APOE;PTGDS;FBP1;KYNU;IGF1;FMO3;GSTO1;AQP9;LEAP2;VNN1;SSR3;PTGES;NPC1;NINJ1;NMT1;GCH1;SLC35B1;ATOH8;BCAT1;NQO1;SLC46A3;ARPP19;CYP2S1;SERPINE1;GSR;ABCD2;TMEM176B;UPP1;HPRT1;SMOX;CYFIP2;ARG2;SLC6A6;PAPSS2"
"omit_hoa1","HALLMARK_PEROXISOME",-1.11043024955371,0.222672064777328,0.337381916329285,88,16,"CAT;IDI1;TOP2A;CADM1;MLYCD;EHHADH;SLC25A4;EPHX2;CRABP2;ISOC1;PEX5;SLC35B2;CNBP;PEX11A;IDH1;ABCB4"
"omit_hoa1","HALLMARK_ESTROGEN_RESPONSE_LATE",1.13045090820445,0.237575757575758,0.348860062893082,154,30,"S100A9;CD44;ISG20;CKB;PERP;LTF;CLIC3;SLC7A5;DNAJC12;RAB31;GAL;AREG;PDLIM3;TSPAN13;SNX10;PTGES;ALDH3B1;SCARB1;SERPINA1;CA12;FKBP5;PRSS23;MAPK13;RAPGEFL1;CXCL14;COX6C;HR;MYOF;PTPN6;HPRT1"
"omit_hoa1","HALLMARK_GLYCOLYSIS",1.10915425638809,0.251179245283019,0.348860062893082,174,43,"CD44;ISG20;TGFBI;CXCR4;STC2;AGRN;SDC2;ANGPTL4;SDC1;VEGFA;B4GALT1;KDELR3;SLC16A3;PYGB;B3GAT1;ME1;B4GALT2;B4GALT7;PGAM1;ENO1;ARPP19;PKM;FAM162A;CHPF2;GOT2;IER3;ALDOA;PLOD1;COL5A1;MIF;NSDHL;VLDLR;GLRX;PGK1;B4GALT4;PRPS1;RRAGD;HSPA5;PSMC4;PC;ERO1A;DCN;GMPPA"
"omit_hoa1","HALLMARK_MYC_TARGETS_V1",1.10917817047927,0.245348837209302,0.348860062893082,195,68,"MRPL23;MCM4;EIF3J;EIF2S2;PSMA2;PSMA6;TYMS;VDAC1;NME1;SRM;UBE2E1;SNRPG;CBX3;DUT;NHP2;AP3S1;PRDX3;C1QBP;SNRPD3;ODC1;PSMB2;SNRPA1;RANBP1;GOT2;HPRT1;ERH;UBE2L3;TFDP1;SNRPD1;SNRPB2;PPM1G;LSM7;PSMD14;PCNA;TXNL4A;DDX21;PGK1;COX5A;PSMA7;YWHAE;TARDBP;SET;CTPS1;PSMC4;PSMD7;RNPS1;POLE3;PCBP1;NAP1L1;PSMA1;CCT5;PSMD3;HDDC2;CCT2;PSMA4;PABPC4;DHX15;PRPS2;CLNS1A;APEX1;RPL34;RAN;XRCC6;MAD2L1;EIF4E;XPOT;EIF3B;SSBP1"
"omit_hoa1","HALLMARK_ESTROGEN_RESPONSE_EARLY",1.09624331383897,0.287092882991556,0.387963355393995,164,50,"CD44;CLIC3;BCL11B;RASGRP1;SLC7A5;RAB31;STC2;KRT18;AREG;INHBB;PDLIM3;FASN;PTGES;ALDH3B1;CBFA2T3;B4GALT1;MYBL1;SCARB1;TGM2;CA12;FKBP5;MAST4;PMAIP1;PRSS23;AQP3;PODXL;SYBU;KRT8;RAPGEFL1;HR;MYOF;RRP12;DEPTOR;DHRS3;ADCY9;NADSYN1;KCNK5;ASB13;PAPSS2;BCL2;CANT1;MREG;MUC1;SLC39A6;SLC1A4;SIAH2;PPIF;SEC14L2;SLC37A1;TSKU"
"omit_hoa1","HALLMARK_WNT_BETA_CATENIN_SIGNALING",-1.0606300013966,0.345276872964169,0.454311674952854,38,6,"MYC;FZD8;DVL2;DLL1;PTCH1;KAT2A"
"omit_hoa1","HALLMARK_MYOGENESIS",1.06061472117387,0.364182692307692,0.466900887573965,158,32,"MYOM2;CKB;CFD;IGF1;COL15A1;COL6A2;STC2;APLNR;LSP1;AGRN;COL4A2;COL1A1;BDKRB2;COL3A1;TNNI2;RYR1;ITGB1;PRNP;SPEG;AEBP1;NQO1;SPHK1;SPARC;PDLIM7;NCAM1;ATP6AP1;TNNT1;OCEL1;ADCY9;TGFB1;SCD;IGFBP7"
"omit_hoa1","HALLMARK_ANDROGEN_RESPONSE",1.04177692394196,0.4,0.5,92,24,"TNFAIP8;ALDH1A3;HPGD;SAT1;B4GALT1;ITGAV;SPCS3;FKBP5;CENPN;KRT8;IQGAP2;DBI;RRP12;GSR;NDRG1;SRP19;SEC24D;B2M;TMEM50A;SCD;ELL2;CAMKK2;ACSL3;UBE2I"
"omit_hoa1","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.977880973901642,0.518666666666667,0.632520325203252,96,17,"IL2RG;SLA;CXCR4;TRIB3;ARPC3;NCK1;HSP90B1;LCK;ARHGDIA;PRKCB;DAPP1;CALR;ACTR2;STAT2;THEM4;RPS6KA1;MYD88"
"omit_hoa1","HALLMARK_E2F_TARGETS",-0.966735886448376,0.579710144927536,0.690131124913734,198,39,"NOLC1;MYC;CDKN1B;TOP2A;AURKA;BIRC5;EZH2;PTTG1;RACGAP1;NUP107;USP1;RFC2;CDC20;DIAPH3;CKS2;LBR;CTCF;HMMR;CENPE;PSIP1;XPO1;MCM7;TRA2B;CDK1;RNASEH2A;KIF4A;BRMS1L;SMC6;RBBP7;CCNE1;ING3;CCNB2;AURKB;SMC4;MCM6;DONSON;HNRNPD;SMC1A;TIMELESS"
"omit_hoa1","HALLMARK_PANCREAS_BETA_CELLS",0.88373921260612,0.620521172638437,0.721536247253996,14,4,"SRP14;SRPRB;VDR;SPCS1"
"omit_hoa1","HALLMARK_KRAS_SIGNALING_DN",0.854657765814117,0.74108322324967,0.836111111111111,95,13,"MX1;PTPRJ;RSAD2;RYR2;ENTPD7;IFI44L;SIDT1;PDCD1;TGM1;PNMT;EDN1;RYR1;TAS2R4"
"omit_hoa1","HALLMARK_UV_RESPONSE_UP",0.868491202808432,0.7525,0.836111111111111,142,43,"MRPL23;EPCAM;RASGRP1;IL6;TFRC;RRAD;GAL;PDLIM3;ASNS;MMP14;GCH1;PDAP1;ATP6V1F;TAP1;AQP3;HYAL2;RPN1;SIGMAR1;BTG1;FURIN;ALDOA;BAK1;YKT6;CASP3;CEBPG;DDX21;GRINA;RHOB;TUBA4A;PPIF;DGAT1;CA2;CCND3;POLE3;SHOX2;SQSTM1;WIZ;BID;CDKN2B;PARP2;CLTB;BSG;DLG4"
"omit_hoa1","HALLMARK_HEME_METABOLISM",0.847464103080284,0.814639905548996,0.885478158205431,177,44,"ACP5;CTSB;SNCA;UCP2;TFRC;MOCOS;BLVRA;PSMD9;DAAM1;ASNS;AGPAT4;NUDT4;HTATIP2;TMEM9B;AQP3;ISCA1;SEC14L1;GLRX5;PPP2R5B;RNF123;HBB;SMOX;OPTN;SLC25A37;GYPE;ADD2;ELL2;NFE2;ATG4A;ADIPOR1;GDE1;BPGM;PC;GYPC;MOSPD1;P4HA2;CA2;CCND3;KDM7A;SLC11A2;BCAM;ACSL6;YPEL5;NFE2L1"
"omit_hoa1","HALLMARK_PROTEIN_SECRETION",0.789467955732482,0.84635761589404,0.900380442440468,92,19,"KRT18;AP2B1;ATP1A1;ABCA1;TMED10;IGF2R;RER1;AP3S1;GOSR2;CD63;RAB9A;CLN5;STX16;SEC24D;ATP6V1H;STX12;YKT6;TMED2;DNM1L"
