"donor","rank","Gene","Distance","Z","FC","p_value","adjusted_p_value"
"hoa2",129,"PDGFB",1.19712147221888e-07,0.122282910222543,2.00251852124414e-05,0.996429517713892,0.999999999988552
"hoa2",130,"BIRC3",1.14503858429608e-07,0.103439327118502,1.8320627430416e-05,0.996584856893405,0.999999999988552
"hoa2",131,"GABPA",1.11184527398795e-07,0.0910040819629133,1.72738366795842e-05,0.996683857262455,0.999999999988552
"hoa2",132,"COX6C",1.05308176338461e-07,0.0681060831799228,1.54961668659276e-05,0.996859121895788,0.999999999988552
"hoa2",133,"GPRC5B",1.03862074309426e-07,0.0622867497069635,1.50734992709981e-05,0.996902252518472,0.999999999988552
"hoa2",134,"BNIP3",1.02769775428565e-07,0.057840355526113,1.4758115855253e-05,0.996934830814215,0.999999999988552
"hoa2",135,"DUSP4",1.0177382975939e-07,0.0537472136229179,1.44734589954539e-05,0.99696453533739,0.999999999988552
"hoa2",136,"PGF",9.64534905209445e-08,0.0312212046483543,1.29997798582917e-05,0.997123216895102,0.999999999988552
"hoa2",137,"IRF3",9.48675803784861e-08,0.0242798574574211,1.25758036563575e-05,0.997170517414703,0.999999999988552
"hoa2",138,"MCAM",9.47413873404987e-08,0.0237228399800405,1.25423691920014e-05,0.997174281182137,0.999999999988552
"hoa2",139,"RHEB",9.44863052395158e-08,0.0225947674579749,1.24749218593281e-05,0.997181889127427,0.999999999988552
"hoa2",140,"EDN1",9.42221628929703e-08,0.021423599696152,1.24052705120999e-05,0.99718976729913,0.999999999988552
"hoa2",141,"EMCN",9.19632187192198e-08,0.0112795300747302,1.18175766191723e-05,0.997257141399638,0.999999999988552
"hoa2",142,"WWTR1",9.07495332453639e-08,0.00573198009120362,1.15077097720365e-05,0.997293340162921,0.999999999988552
"hoa2",143,"NFE2L2",8.88167067156654e-08,-0.00324858400415284,1.10227366531428e-05,0.99735098767164,0.999999999988552
"hoa2",144,"HSPE1",8.8680115601122e-08,-0.00389017721688946,1.09888590144855e-05,0.997355061569821,0.999999999988552
"hoa2",145,"OPA1",8.63985606757958e-08,-0.014746983920945,1.04306918519498e-05,0.997423110094601,0.999999999988552
"hoa2",146,"PIM1",8.40224083713007e-08,-0.0263448758504075,9.86484695312781e-06,0.997493980053778,0.999999999988552
"hoa2",147,"INHBB",8.24005425983147e-08,-0.0344398929454409,9.48768469466621e-06,0.997542353042312,0.999999999988552
"hoa2",148,"INMT",8.0591872266568e-08,-0.0436462252455172,9.07575138679744e-06,0.99759629758442,0.999999999988552
