"Gene","rank_hoa2","p_value_hoa2","adjusted_p_value_hoa2","rank_hoa3","p_value_hoa3","adjusted_p_value_hoa3","mean_rank","max_rank"
"CD14",244,0.999610043835845,0.999999999988552,282,0.999955931936094,0.999999999994531,263,282
"LONP1",288,0.999942926372763,0.999999999988552,238,0.999720711832179,0.999999999994531,263,288
"MFN2",272,0.999803452331499,0.999999999988552,259,0.999893099050241,0.999999999994531,265.5,272
"RRN3P1",284,0.999904349776563,0.999999999988552,248,0.999831259777355,0.999999999994531,266,284
"TEAD4",283,0.999881775338182,0.999999999988552,263,0.999916439989465,0.999999999994531,273,283
"CXCR4",246,0.99962345734516,0.999999999988552,300,0.999999999994531,0.999999999994531,273,300
"THBS1",255,0.999679239857957,0.999999999988552,292,0.999984596571764,0.999999999994531,273.5,292
"PMPCA",271,0.999802996545932,0.999999999988552,279,0.999951397925632,0.999999999994531,275,279
"IFT88",292,0.999956617728612,0.999999999988552,264,0.999918918194871,0.999999999994531,278,292
"CCN2",300,0.999999999988552,0.999999999988552,261,0.999907099772136,0.999999999994531,280.5,300
"MFN1",277,0.999846312463377,0.999999999988552,285,0.999962612946685,0.999999999994531,281,285
"SLC5A3",276,0.999844228947939,0.999999999988552,293,0.999986002557885,0.999999999994531,284.5,293
"ADM",282,0.999881416864096,0.999999999988552,288,0.999966846826374,0.999999999994531,285,288
"ARL4C",289,0.999944274012011,0.999999999988552,284,0.999961264919376,0.999999999994531,286.5,289
"DNAJA4",278,0.999867238749694,0.999999999988552,296,0.999993479153357,0.999999999994531,287,296
"RND3",295,0.999961504008169,0.999999999988552,294,0.999987273360265,0.999999999994531,294.5,295
"TLCD2",296,0.999967888072277,0.999999999988552,297,0.999994277757931,0.999999999994531,296.5,297
