"variant","donor","state","gene","PC1","PC2"
"mtDNA_feature_excluded","hoa3","WT","CD83",0.00144036336150164,-0.00182588923223003
"mtDNA_feature_excluded","hoa3","WT","CDH13",0.00218911926125961,-0.00835331950630705
"mtDNA_feature_excluded","hoa3","WT","CGAS",0.00520500979993461,-0.00877799525863955
"mtDNA_feature_excluded","hoa3","WT","CKS2",0.0116593338247655,-0.00542264134281607
"mtDNA_feature_excluded","hoa3","WT","CLDN5",0.00172307044195499,-0.0092593224429731
"mtDNA_feature_excluded","hoa3","WT","CLPP",-0.000472557853906336,-7.68768423069689e-05
"mtDNA_feature_excluded","hoa3","WT","CNKSR3",0.0892725559378967,0.17581795380024
"mtDNA_feature_excluded","hoa3","WT","COX4I1",-0.0244436205500447,0.0109885209658462
"mtDNA_feature_excluded","hoa3","WT","COX5A",-0.00562357300419999,0.00946944176328094
"mtDNA_feature_excluded","hoa3","WT","COX6C",0.0653399823804585,-0.0830914205304871
"mtDNA_feature_excluded","hoa3","WT","COX7A2",-5.36156980504216e-05,-0.00476035580125741
"mtDNA_feature_excluded","hoa3","WT","CR381670.1",0.04188464311118,-0.101376603970258
"mtDNA_feature_excluded","hoa3","WT","CREB5",0.0113633577710759,-0.0236588849482999
"mtDNA_feature_excluded","hoa3","WT","CRIP1",0.00048740134167685,-0.00216007803366396
"mtDNA_feature_excluded","hoa3","WT","CX3CL1",0.00247392445052541,-0.00506625624220319
"mtDNA_feature_excluded","hoa3","WT","CXCL12",0.000960418575446085,-0.00559248331387215
"mtDNA_feature_excluded","hoa3","WT","CXCL2",0.0181172612335699,0.135738888711454
"mtDNA_feature_excluded","hoa3","WT","CXCL3",-0.000194229302690412,0.000469140878370287
"mtDNA_feature_excluded","hoa3","WT","CXCR4",0.00419256801387956,-0.00803582869285432
"mtDNA_feature_excluded","hoa3","WT","CYP1B1",0.00735612857292439,0.000266537393829398
"mtDNA_feature_excluded","hoa3","WT","DDHD1",0.00165967758512139,-0.00242843602909415
"mtDNA_feature_excluded","hoa3","WT","DEPP1",-0.00135174538462062,0.000591397043583496
"mtDNA_feature_excluded","hoa3","WT","DGKE",-0.00161543100996768,0.00188864414124227
"mtDNA_feature_excluded","hoa3","WT","DLL4",0.00011919430408748,-0.00187203161070475
"mtDNA_feature_excluded","hoa3","WT","DNAJA4",0.00335422107527298,-0.00674720034041757
"mtDNA_feature_excluded","hoa3","WT","DNM1L",0.00229957564376701,-0.00471969388307677
"mtDNA_feature_excluded","hoa3","WT","DNM2",-0.00278843249635636,0.00655090806842764
"mtDNA_feature_excluded","hoa3","WT","DUSP2",0.00196090777451201,-0.0036540792736678
"mtDNA_feature_excluded","hoa3","WT","DUSP4",-0.000465762457378113,0.000775148500298424
"mtDNA_feature_excluded","hoa3","WT","ECRG4",0.0105228485334347,-0.0259714057863078
"mtDNA_feature_excluded","hoa3","WT","EDN1",-0.00365585674702646,0.00906666498366913
"mtDNA_feature_excluded","hoa3","WT","EDNRB",0.0119548018216264,-0.0331334979796692
"mtDNA_feature_excluded","hoa3","WT","EFNB1",0.00593924899339993,-0.0204566045150194
"mtDNA_feature_excluded","hoa3","WT","EGR1",-0.0222183180172713,0.227928148533405
"mtDNA_feature_excluded","hoa3","WT","EGR3",0.0091616729484459,-0.0157112383063909
"mtDNA_feature_excluded","hoa3","WT","EIF4EBP1",0.00156166455226444,-0.00388337646404557
"mtDNA_feature_excluded","hoa3","WT","EMCN",0.0102872853237244,0.00190034843740416
"mtDNA_feature_excluded","hoa3","WT","EMP3",-0.00256399155387532,0.00515104500566868
"mtDNA_feature_excluded","hoa3","WT","ENG",0.00426661784665999,0.0113971693765286
"mtDNA_feature_excluded","hoa3","WT","ERO1B",0.00806195550210469,-0.0170831398165216
"mtDNA_feature_excluded","hoa3","WT","F2RL3",0.0142736265091848,-0.0324223044571274
"mtDNA_feature_excluded","hoa3","WT","F8",0.00502662755950775,-0.0189887175318008
"mtDNA_feature_excluded","hoa3","WT","FAM107A",-0.000474748633416143,-0.0008127013132055
"mtDNA_feature_excluded","hoa3","WT","FAM184A",0.0195820667069003,-0.0476958608836496
"mtDNA_feature_excluded","hoa3","WT","FAN1",-0.0146008913490487,0.0158595576944555
"mtDNA_feature_excluded","hoa3","WT","FBLN2",-0.00507785465816882,0.012109046169728
"mtDNA_feature_excluded","hoa3","WT","FILIP1",0.00831274500184093,-0.0270716140342376
"mtDNA_feature_excluded","hoa3","WT","FILIP1L",-0.00305496937992483,0.00656815189201889
"mtDNA_feature_excluded","hoa3","WT","FIS1",-0.00568259860587172,-0.000557872157741035
"mtDNA_feature_excluded","hoa3","WT","FKBP8",-0.000850808948972804,0.00125264453175621
"mtDNA_feature_excluded","hoa3","WT","FLT1",0.00199795599271785,-0.00388672661145611
"mtDNA_feature_excluded","hoa3","WT","FMO2",0.0189641868743728,-0.0525632015871461
"mtDNA_feature_excluded","hoa3","WT","FUT8",-0.000985470650256162,0.000752502915771835
"mtDNA_feature_excluded","hoa3","WT","GABARAP",-0.000759468973666751,0.000428619730681116
"mtDNA_feature_excluded","hoa3","WT","GABARAPL2",-0.00133387905665623,0.00256926993444268
"mtDNA_feature_excluded","hoa3","WT","GABPA",0.000869564520694699,-0.00426151922541678
"mtDNA_feature_excluded","hoa3","WT","GABRB2",-0.0171337651110678,0.0205723781122443
"mtDNA_feature_excluded","hoa3","WT","GADD45G",0.00100880209990308,-0.00112253695930129
"mtDNA_feature_excluded","hoa3","WT","GBP1",0.000705039363706221,-0.00332445530237419
"mtDNA_feature_excluded","hoa3","WT","GCNT2",-0.00688696828524376,0.0179271892050735
"mtDNA_feature_excluded","hoa3","WT","GIGYF1",0.00300949987541689,-0.0082418185433088
"mtDNA_feature_excluded","hoa3","WT","GIGYF2",0.00328018912053416,-0.0117690741039553
"mtDNA_feature_excluded","hoa3","WT","GPRC5A",0.0003813989757669,0.000503910423344519
"mtDNA_feature_excluded","hoa3","WT","GPRC5B",0.00788452543170043,-0.025423567390667
"mtDNA_feature_excluded","hoa3","WT","GPX4",-0.168786370892089,-0.178586151344679
"mtDNA_feature_excluded","hoa3","WT","H19",0.00964563639810243,-0.0302673971392299
"mtDNA_feature_excluded","hoa3","WT","HBEGF",0.0163190837202364,-0.0214293956485828
"mtDNA_feature_excluded","hoa3","WT","HES1",0.0233320229783764,-0.0383623475430863
"mtDNA_feature_excluded","hoa3","WT","HIF1A",-0.0368569860438966,0.0305222233103729
"mtDNA_feature_excluded","hoa3","WT","HLA-DQA1",-0.00511721868515261,0.00289047561696308
"mtDNA_feature_excluded","hoa3","WT","HMOX1",0.012039060171323,-0.00996111990808852
"mtDNA_feature_excluded","hoa3","WT","HSPD1",0.188747620645256,0.0965891308284771
"mtDNA_feature_excluded","hoa3","WT","HSPE1",0.0322133019227384,0.47891490192724
"mtDNA_feature_excluded","hoa3","WT","HTRA2",0.0093147380420039,-0.0171371630022765
"mtDNA_feature_excluded","hoa3","WT","ICAM1",-0.00110886936896409,0.00595937923707913
"mtDNA_feature_excluded","hoa3","WT","ICAM4",0.00869556130313463,-0.0115871088019083
"mtDNA_feature_excluded","hoa3","WT","IER3",-0.00994742260165944,0.0193682341154603
"mtDNA_feature_excluded","hoa3","WT","IFIT1",-0.00235799146255991,0.000101378873242879
"mtDNA_feature_excluded","hoa3","WT","IFIT2",3.51750181851817e-15,-1.05885311716531e-15
"mtDNA_feature_excluded","hoa3","WT","IFIT3",-0.00423879435318181,0.00979469855630193
"mtDNA_feature_excluded","hoa3","WT","IFT88",-0.00231984883000341,0.00525986366322117
"mtDNA_feature_excluded","hoa3","WT","IGFBP5",0.00476129216225177,-0.0101227384435373
"mtDNA_feature_excluded","hoa3","WT","IKBKB",-0.0109275591282813,0.0156887234802057
"mtDNA_feature_excluded","hoa3","WT","IL32",0.00954826200882343,-0.0298089392774729
"mtDNA_feature_excluded","hoa3","WT","INF2",0.00475586085442078,-0.0120614210848201
"mtDNA_feature_excluded","hoa3","WT","INHBB",0.0117988994292034,-0.0328099860807559
"mtDNA_feature_excluded","hoa3","WT","INMT",-0.00171986569149438,-0.00140994285265323
"mtDNA_feature_excluded","hoa3","WT","IRF3",0.00499177673928014,-0.0124025270967378
"mtDNA_feature_excluded","hoa3","WT","IRF7",0.00975355728179995,-0.0213399788497215
"mtDNA_feature_excluded","hoa3","WT","ISG15",0.000452678761445461,-0.00375000359521747
"mtDNA_feature_excluded","hoa3","WT","JAG1",-0.00438717801105428,0.0111019346213031
"mtDNA_feature_excluded","hoa3","WT","JAG2",-0.00172961330825227,0.00252919099870919
"mtDNA_feature_excluded","hoa3","WT","KCNQ1OT1",0.0140299230896355,-0.0285554751606731
"mtDNA_feature_excluded","hoa3","WT","KDM6B",0.0319587378644469,-0.0318563952908826
"mtDNA_feature_excluded","hoa3","WT","KDR",0.00539755986250386,-0.0147206211787293
"mtDNA_feature_excluded","hoa3","WT","KEAP1",0.00544486828699079,-0.0126492976778427
"mtDNA_feature_excluded","hoa3","WT","KIAA0040",0.00299451840290068,-0.00445261460857689
"mtDNA_feature_excluded","hoa3","WT","LAMA3",-0.00192784045747391,0.00324448612735129
"mtDNA_feature_excluded","hoa3","WT","LATS1",0.00542543850554456,-0.0115991878579233
"mtDNA_feature_excluded","hoa3","WT","LATS2",-0.00146931287812664,0.00198256236329559
"mtDNA_feature_excluded","hoa3","WT","LCN6",0.00570769586090721,-0.013227155199779
"mtDNA_feature_excluded","hoa3","WT","LEPR",-0.00201686616818949,0.00315407389010162
"mtDNA_feature_excluded","hoa3","WT","LGALS1",0.0101883240982247,-0.0329310288027489
"mtDNA_feature_excluded","hoa3","WT","LINC00472",4.78862630829747e-14,-8.11244844749174e-15
"mtDNA_feature_excluded","hoa3","WT","LONP1",-0.000282935908783816,-0.000453656019806621
"mtDNA_feature_excluded","hoa3","WT","LRG1",0.000110495241355194,-4.11995913310565e-05
"mtDNA_feature_excluded","hoa3","WT","LTBP4",-0.00218788299843568,0.0041320631516064
"mtDNA_feature_excluded","hoa3","WT","MAP1B",0.00314991169059681,-0.00962924470806166
"mtDNA_feature_excluded","hoa3","WT","MAP1LC3B",0.0142069194712521,-0.0246550263208629
"mtDNA_feature_excluded","hoa3","WT","MCAM",0.00610747588483287,-0.0183697762235097
"mtDNA_feature_excluded","hoa3","WT","MCL1",0.0430383940180753,-0.0264631108473283
"mtDNA_feature_excluded","hoa3","WT","MEOX2",0.0109514785942969,-0.0311864229973851
"mtDNA_feature_excluded","hoa3","WT","MET",-0.0134702189744481,0.0336022118603954
"mtDNA_feature_excluded","hoa3","WT","MFF",0.000856336387606111,-0.00199303204646012
"mtDNA_feature_excluded","hoa3","WT","MFN1",-0.000196141985240586,0.000398035199856921
"mtDNA_feature_excluded","hoa3","WT","MFN2",-0.000539600139458465,0.000394040625622911
"mtDNA_feature_excluded","hoa3","WT","MGP",-0.00408915938842087,0.0102726311656625
"mtDNA_feature_excluded","hoa3","WT","MIGA1",-0.00483807212967716,0.011429947174502
"mtDNA_feature_excluded","hoa3","WT","MIR222HG",0.0192730731048393,-0.0079509696314672
"mtDNA_feature_excluded","hoa3","WT","MIR22HG",0.00937769362737344,-0.00675797288788694
"mtDNA_feature_excluded","hoa3","WT","MMP2",-0.00075329587313481,0.000708935196188888
"mtDNA_feature_excluded","hoa3","WT","MSX1",0.013340164509691,-0.0189996301924444
"mtDNA_feature_excluded","hoa3","WT","MT1E",0.000165737249466662,-0.000286741131151526
"mtDNA_feature_excluded","hoa3","WT","MT1X",-0.000745859884072704,0.000834561104843723
"mtDNA_feature_excluded","hoa3","WT","MT2A",0.00400961851321888,-0.00120931783539759
"mtDNA_feature_excluded","hoa3","WT","MTCH2",-0.00356892430698031,0.00633680828272397
"mtDNA_feature_excluded","hoa3","WT","MTFR1L",-0.00757135168731616,0.0175914088153265
"mtDNA_feature_excluded","hoa3","WT","MTOR",-1.34859589559424e-05,-7.31412308779486e-05
"mtDNA_feature_excluded","hoa3","WT","MX1",-0.000987017850863445,0.00134293648869745
"mtDNA_feature_excluded","hoa3","WT","NBR1",-0.00127497509179367,0.00129641560059338
"mtDNA_feature_excluded","hoa3","WT","NDUFA1",-0.0105621411678333,0.0118115921655284
"mtDNA_feature_excluded","hoa3","WT","NDUFB8",-0.00775269555986032,0.00694438891641112
"mtDNA_feature_excluded","hoa3","WT","NDUFS1",-0.00260149015829105,0.0055376239087055
"mtDNA_feature_excluded","hoa3","WT","NFE2L2",0.0175579754088348,-0.00169707399088658
"mtDNA_feature_excluded","hoa3","WT","NFKB1",-0.00231208685415841,0.00589347148426269
"mtDNA_feature_excluded","hoa3","WT","NFKBIA",-0.000588445746347272,-0.00602873376433818
"mtDNA_feature_excluded","hoa3","WT","NIBAN1",0.00314689476061041,-0.00993356912086084
"mtDNA_feature_excluded","hoa3","WT","NR4A1",0.0129327007553566,-0.0286749603675896
"mtDNA_feature_excluded","hoa3","WT","NR4A2",0.00966704607835301,-0.00951712529970638
"mtDNA_feature_excluded","hoa3","WT","NSUN6",0.00461774482634465,-0.0068537085503601
"mtDNA_feature_excluded","hoa3","WT","OPA1",0.00251456205904127,-0.00711724184831981
"mtDNA_feature_excluded","hoa3","WT","OPTN",0.00107210160695994,-0.00545423616062285
"mtDNA_feature_excluded","hoa3","WT","PARL",0.00644653816962719,-0.0137656513361627
"mtDNA_feature_excluded","hoa3","WT","PDGFB",0.00504361530489929,-0.0182553111485194
"mtDNA_feature_excluded","hoa3","WT","PECAM1",-0.000790305090471143,-0.00418109865760279
"mtDNA_feature_excluded","hoa3","WT","PGF",0.0118895444838633,-0.0295250577326985
"mtDNA_feature_excluded","hoa3","WT","PHB2",-0.00973016307788543,0.0139394957320655
"mtDNA_feature_excluded","hoa3","WT","PHLDA1",0.0103885555204948,-0.0114484146987623
"mtDNA_feature_excluded","hoa3","WT","PIK3R3",-0.00019116794344911,-0.0022454899544002
"mtDNA_feature_excluded","hoa3","WT","PIM1",0.00426817545796276,-0.00276389364838081
"mtDNA_feature_excluded","hoa3","WT","PINK1",-0.00943234116456761,0.0140132090773525
"mtDNA_feature_excluded","hoa3","WT","PLAC9",0.00319621441267987,-0.00867242712057207
"mtDNA_feature_excluded","hoa3","WT","PLAUR",0.000809377991557842,-0.000375342192353366
"mtDNA_feature_excluded","hoa3","WT","PLEKHG2",0.0146120567918303,-0.0335696773391667
"mtDNA_feature_excluded","hoa3","WT","PMAIP1",-0.000312075977206376,0.000537213895464084
"mtDNA_feature_excluded","hoa3","WT","PMPCA",-0.00170408527548956,0.0027507674589854
"mtDNA_feature_excluded","hoa3","WT","PMPCB",0.0136256433605367,-0.0314631221744174
"mtDNA_feature_excluded","hoa3","WT","PPP1R14A",0.00171325611080673,-0.00791629418393897
"mtDNA_feature_excluded","hoa3","WT","PRDX1",-0.0347068315489632,0.0358251831693888
"mtDNA_feature_excluded","hoa3","WT","PRDX2",0.122751567664047,0.0142792163215411
"mtDNA_feature_excluded","hoa3","WT","PRDX3",-0.00784795054588725,0.0130983797002673
"mtDNA_feature_excluded","hoa3","WT","PRDX5",-0.0170095929160301,0.015509872238149
"mtDNA_feature_excluded","hoa3","WT","PRKX",-0.00371173495883887,0.00903070869768665
"mtDNA_feature_excluded","hoa3","WT","RASGEF1B",-0.00351354806899547,0.00977660850565999
"mtDNA_feature_excluded","hoa3","WT","RCAN1",0.00130583367200223,-0.00194861465619989
"mtDNA_feature_excluded","hoa3","WT","RELA",-2.8610843197526e-14,4.26768001129026e-15
"mtDNA_feature_excluded","hoa3","WT","RGS16",-0.0156044803239814,0.0248448912016172
"mtDNA_feature_excluded","hoa3","WT","RGS2",-0.000134177257064027,2.95845108119e-05
"mtDNA_feature_excluded","hoa3","WT","RHEB",-0.00223796459491267,0.00472012171091237
"mtDNA_feature_excluded","hoa3","WT","RND1",-8.72513431532268e-05,-0.000260347524518743
"mtDNA_feature_excluded","hoa3","WT","RND3",0.0021651361508275,-0.00412559515101848
"mtDNA_feature_excluded","hoa3","WT","RNPC3",0.00762205652092982,-0.0185521371225906
"mtDNA_feature_excluded","hoa3","WT","RPL32P3",-0.00673418309429295,0.0116936721518137
"mtDNA_feature_excluded","hoa3","WT","RPS6KA5",-0.00504861363140511,0.0123937289414498
"mtDNA_feature_excluded","hoa3","WT","RPS6KB1",0.00611378041291568,-0.0135786736458939
"mtDNA_feature_excluded","hoa3","WT","RRN3P1",0.00775136044337747,-0.0197169122285199
"mtDNA_feature_excluded","hoa3","WT","SELE",0.003486146882403,-0.00117321219919736
"mtDNA_feature_excluded","hoa3","WT","SEMA3A",0.0354768914932559,0.276461179652782
"mtDNA_feature_excluded","hoa3","WT","SEMA3G",-0.000918919603163868,6.63389514781296e-05
"mtDNA_feature_excluded","hoa3","WT","SEMA4A",0.00723138056893659,-0.0096420718830613
"mtDNA_feature_excluded","hoa3","WT","SERPINE1",0.0140914747319568,-0.0125333648309506
"mtDNA_feature_excluded","hoa3","WT","SIPA1L2",-0.00166369659097581,0.00311509663142153
"mtDNA_feature_excluded","hoa3","WT","SLC25A44",0.00992173266562152,-0.0142039255933605
"mtDNA_feature_excluded","hoa3","WT","SLC26A2",-0.00313124577069908,0.00770590457221555
"mtDNA_feature_excluded","hoa3","WT","SLC4A7",-0.00112182147000151,0.00547147182595157
"mtDNA_feature_excluded","hoa3","WT","SLC5A3",-1.19180940760975e-06,-8.5342858136275e-05
"mtDNA_feature_excluded","hoa3","WT","SLC6A6",-0.00329285610425455,0.0083683779162784
"mtDNA_feature_excluded","hoa3","WT","SNORD3A",0.00283550379652641,-0.00968909913488379
"mtDNA_feature_excluded","hoa3","WT","SOD1",0.00381207555183066,0.210989355269646
"mtDNA_feature_excluded","hoa3","WT","SOD2",-0.00413281768599847,0.0107245595043596
"mtDNA_feature_excluded","hoa3","WT","SOX13",-0.00314226288753609,0.0077993965191117
"mtDNA_feature_excluded","hoa3","WT","SOX17",0.00269711684996118,-0.00549471332081322
"mtDNA_feature_excluded","hoa3","WT","SQSTM1",0.001893212714198,-0.00195223635008516
"mtDNA_feature_excluded","hoa3","WT","SRGN",0.000345864014580975,-0.00355707640071655
"mtDNA_feature_excluded","hoa3","WT","SYBU",0.00767418045502593,-0.0200789691753592
"mtDNA_feature_excluded","hoa3","WT","SYNJ2",0.00351571930080902,0.00102614701898048
"mtDNA_feature_excluded","hoa3","WT","SYT11",-0.00245416772878886,0.00503051075348544
"mtDNA_feature_excluded","hoa3","WT","TAGLN",0.00488149234840736,-0.0115627670500459
"mtDNA_feature_excluded","hoa3","WT","TAX1BP1",0.000475871421411975,-0.000458575296066775
"mtDNA_feature_excluded","hoa3","WT","TBK1",0.0100113798818343,-0.0226941656251472
"mtDNA_feature_excluded","hoa3","WT","TCF15",0.0134945312209966,-0.0395371305398052
"mtDNA_feature_excluded","hoa3","WT","TEAD1",0.00364386329881537,-0.0075904177983369
"mtDNA_feature_excluded","hoa3","WT","TEAD4",-0.012724896402772,0.0188255373573328
"mtDNA_feature_excluded","hoa3","WT","TEK",-0.0268315944712513,0.0294557445524025
"mtDNA_feature_excluded","hoa3","WT","TFAM",-0.00639455774095255,0.0094020907212111
"mtDNA_feature_excluded","hoa3","WT","THBS1",6.86560502878361e-06,-0.000966880857487586
"mtDNA_feature_excluded","hoa3","WT","THY1",0.00185996568549406,-0.00314415751697483
"mtDNA_feature_excluded","hoa3","WT","TIMP4",0.0150466971633981,-0.0435977817280991
"mtDNA_feature_excluded","hoa3","WT","TIPARP",-0.0937852314438745,-0.0590740443503507
"mtDNA_feature_excluded","hoa3","WT","TLCD2",0.000249031730482798,-0.000265738544591688
"mtDNA_feature_excluded","hoa3","WT","TM6SF1",-0.00421841139944433,0.0106771577475092
"mtDNA_feature_excluded","hoa3","WT","TMEM161B-AS1",0.00762196046970254,-0.0163933745978153
"mtDNA_feature_excluded","hoa3","WT","TMEM173",-0.00995514788482906,0.0133700313977026
"mtDNA_feature_excluded","hoa3","WT","TNFAIP3",-0.0120297610996273,-0.0258754962943473
"mtDNA_feature_excluded","hoa3","WT","TNFRSF4",0.00980662557067197,-0.0297235368539063
"mtDNA_feature_excluded","hoa3","WT","TRAP1",-0.0073808681059159,0.0102698155022869
"mtDNA_feature_excluded","hoa3","WT","TRDMT1",0.00281618560237,-0.00892849840174286
"mtDNA_feature_excluded","hoa3","WT","TSC1",-0.00387982194956691,0.00855722064639159
"mtDNA_feature_excluded","hoa3","WT","TSC2",-0.000837475944724197,0.00242480991472014
"mtDNA_feature_excluded","hoa3","WT","TSPAN13",0.00271597193804338,-0.0104254311041598
"mtDNA_feature_excluded","hoa3","WT","TTC21B",0.0135043839025856,-0.0273976304127652
"mtDNA_feature_excluded","hoa3","WT","TXN2",-0.0110856924431985,0.0152328081033473
"mtDNA_feature_excluded","hoa3","WT","ULK1",0.000490352396077222,-0.0011426135536195
"mtDNA_feature_excluded","hoa3","WT","UQCRB",0.0122397724281306,-0.0121123086348696
"mtDNA_feature_excluded","hoa3","WT","UQCRC1",-0.00160153341916918,0.00320704026332041
"mtDNA_feature_excluded","hoa3","WT","UQCRC2",0.0029829390599482,-0.00850796413135693
"mtDNA_feature_excluded","hoa3","WT","VCAM1",0.0161704232380898,-0.0323796553988435
"mtDNA_feature_excluded","hoa3","WT","VCAN",0.0108363802834194,-0.00655036630227408
"mtDNA_feature_excluded","hoa3","WT","VCP",-0.00208583332976483,0.000923862950637477
"mtDNA_feature_excluded","hoa3","WT","VDAC1",0.00153916718528804,-0.00265074960868267
"mtDNA_feature_excluded","hoa3","WT","VDAC2",0.007776069417005,-0.017853345281864
"mtDNA_feature_excluded","hoa3","WT","VDAC3",0.00237482998836986,-0.00687803336041082
"mtDNA_feature_excluded","hoa3","WT","VEGFC",-0.00249381406055597,0.00559835925680803
"mtDNA_feature_excluded","hoa3","WT","VSIR",0.00845750338857671,-0.0259588478039786
"mtDNA_feature_excluded","hoa3","WT","VWF",0.00497975606927154,0.00702581220381744
"mtDNA_feature_excluded","hoa3","WT","WDR44",-0.00375245251464627,0.00824822750034539
"mtDNA_feature_excluded","hoa3","WT","WWTR1",-4.82760123553587e-05,-0.00048280715588764
"mtDNA_feature_excluded","hoa3","WT","YAP1",0.00014779015155253,-0.000256980024867536
"mtDNA_feature_excluded","hoa3","WT","YME1L1",-0.000474964441582269,-0.000207352808844044
"mtDNA_feature_excluded","hoa3","WT","ZEB2",0.00016712450110877,-0.00100568351772638
"mtDNA_feature_excluded","hoa3","WT","ZNF224",-0.00650040440134135,0.0151727871898334
"mtDNA_feature_excluded","hoa3","WT","ZNF331",0.00227076301462378,-0.0023327888705433
"mtDNA_feature_excluded","hoa3","KO","AC002558.3",0.00322950729132969,-0.0053344475207754
"mtDNA_feature_excluded","hoa3","KO","AC010359.3",0.00988705317423067,-0.017905161129442
