task_id,auc,average_precision,brier
271,0.8999999999999999,0.9425649714529803,0.11072446785868821
272,0.9233333333333333,0.9649701870672763,0.10273288002627604
273,0.9,0.9582631581640981,0.10487853484394191
274,0.9099999999999999,0.964729756600077,0.10054020216741351
275,0.9166666666666667,0.9693440966197204,0.10920140809968268
276,0.8633333333333333,0.928732143158449,0.1066010707575407
277,0.9199999999999999,0.9654409354546915,0.10165010032223565
278,0.9433333333333334,0.976494425713317,0.09449428974164534
279,0.9166666666666667,0.9543062405412608,0.0955255912387605
280,0.89,0.9560585837183778,0.10962509813560566
281,0.9099999999999999,0.9548818032288925,0.11050338093716547
282,0.86,0.9254620154883781,0.13096729231832907
283,0.89,0.9116912358141872,0.09324341794748929
284,0.9133333333333333,0.9603757673817832,0.09644198370392523
285,0.8733333333333332,0.9060441608334544,0.1231927452867271
286,0.9099999999999999,0.9650026610835079,0.10408841752242433
287,0.8466666666666667,0.8922635089674207,0.1046148326914362
288,0.9166666666666666,0.9595050422841802,0.11502868832662676
289,0.8733333333333333,0.937560672155346,0.12223300930409678
290,0.93,0.9654130071318985,0.11068608561611723
291,0.8733333333333334,0.9366414268012209,0.08470744322365613
292,0.9266666666666667,0.9754215957011139,0.11671166780662748
293,0.8899999999999999,0.9426999172634043,0.10802536375232386
294,0.8966666666666667,0.9315163019851933,0.09851304036720335
295,0.8333333333333334,0.8689851206890324,0.10574671697982263
296,0.8666666666666666,0.9409110325238708,0.10999863818219173
297,0.8366666666666667,0.9101444967072794,0.1150960803933209
298,0.9266666666666666,0.9709403588707815,0.09749938014751496
299,0.9299999999999999,0.9761373762894434,0.14306185203162922
300,0.8533333333333333,0.9154425974551101,0.11107166843586151
301,0.9,0.9381829686518599,0.10405582095299401
302,0.9033333333333333,0.9433579024808538,0.09114428232583076
303,0.8633333333333333,0.9242110703615141,0.11410835595283204
304,0.8666666666666666,0.9195224502898295,0.1007174297594416
305,0.9333333333333333,0.9766037217173228,0.10944836104084484
306,0.8599999999999999,0.9283738637197096,0.1339305409950739
307,0.8933333333333333,0.9228023469252983,0.10132681494882959
308,0.9800000000000001,0.9935439068100358,0.08679618419041843
309,0.9099999999999999,0.9622758043392915,0.10372911090678398
310,0.9199999999999999,0.9656128575688179,0.10306164315015465
311,0.9166666666666666,0.9570629745479948,0.11277405890506079
312,0.8733333333333333,0.9285454075219381,0.11122651439004572
313,0.9066666666666666,0.948218141812033,0.09184452725450343
314,0.9299999999999999,0.975461404751403,0.10234975384049591
315,0.8733333333333333,0.9276970534644327,0.08874353789158178
316,0.9066666666666666,0.9668357643211647,0.10636057659704852
317,0.8866666666666667,0.9417155928960156,0.12139611863403872
318,0.8866666666666667,0.9107999702170393,0.0984873257686181
319,0.96,0.985791141089629,0.09445876488698174
320,0.9033333333333333,0.9620074467598395,0.11661528777956501
321,0.93,0.9746416530385318,0.12101755473822909
322,0.93,0.9654130071318985,0.10441150822257503
323,0.9033333333333333,0.933247903716795,0.10784223989850669
324,0.8533333333333334,0.9162862557125615,0.12748559289855937
325,0.8799999999999999,0.9254886052778989,0.11370485264756718
326,0.84,0.931384308003643,0.10471999941703339
327,0.8933333333333334,0.897044335779356,0.10804010237257573
328,0.8933333333333333,0.943703501492795,0.09235744491791706
329,0.9366666666666668,0.9707548874737788,0.09183695244868906
330,0.9199999999999999,0.9705361352258529,0.13317537310542066
331,0.9,0.9605613921143992,0.12949017538828236
332,0.9066666666666667,0.95617748648536,0.10466873106603972
333,0.9299999999999999,0.9672438152127065,0.11044959217804737
334,0.9533333333333334,0.9836727458296795,0.11851597369372917
335,0.9366666666666668,0.9735198267828358,0.11434110860554406
336,0.95,0.9838372813226817,0.09949757109450356
337,0.87,0.9385068952108069,0.118073113214282
338,0.94,0.978786886889648,0.11797807314097994
339,0.8733333333333333,0.9481466797094624,0.1087485016144806
340,0.8566666666666666,0.9290037594576712,0.12441259819420489
341,0.8899999999999999,0.9484684813940375,0.11677100488837558
342,0.8899999999999999,0.9503605911999404,0.10163375500830796
343,0.92,0.9669306222384959,0.11923420137208604
344,0.8433333333333333,0.8775412867451984,0.10397765724300052
345,0.9333333333333333,0.9735892712272802,0.10123899676703926
346,0.9800000000000001,0.9932310861764885,0.10740204643603327
347,0.9266666666666666,0.97222208283104,0.11903473363244221
348,0.8233333333333333,0.8888318017857135,0.115875305342596
349,0.9033333333333333,0.9435394338185717,0.10811430602994956
350,0.88,0.9082493924298151,0.12086916575183146
351,0.9366666666666666,0.9721888701577615,0.09520027469236604
352,0.9166666666666666,0.9632658637918038,0.09325323568772378
353,0.9199999999999999,0.9700083748702055,0.11900964641381906
354,0.9299999999999999,0.970076646699598,0.08175086335590102
355,0.8433333333333334,0.9191562649042943,0.1232617904809175
356,0.8999999999999999,0.9540562227289053,0.11845394559468951
357,0.9066666666666666,0.9663284519877654,0.11277087183953986
358,0.8666666666666667,0.8894128956430494,0.12328631631237492
359,0.9099999999999999,0.9454701259390172,0.11157884394321912
360,0.8966666666666667,0.9449737827816563,0.10688811975917586
361,0.8966666666666667,0.8980837623026536,0.11333445029798277
362,0.8633333333333333,0.940209047054893,0.1097426131326378
363,0.9199999999999999,0.9581024010712924,0.10121406152092086
364,0.9266666666666666,0.9734948516476684,0.10441177535343042
365,0.88,0.9351877440753278,0.09964138053416957
366,0.9066666666666667,0.9599803719977511,0.10465080664962394
367,0.8200000000000001,0.9024792216782669,0.12086076558232935
368,0.9533333333333334,0.9838270785576152,0.1023536121028151
369,0.8833333333333333,0.9377462289763827,0.11676054883342046
370,0.8666666666666667,0.9466556044821006,0.1563518350612686
371,0.8599999999999999,0.9276648196773323,0.11970496659723998
372,0.8333333333333334,0.9163378821748585,0.11525374481788397
373,0.8300000000000001,0.9119770688840247,0.11621128053799427
374,0.9533333333333333,0.9837438817891716,0.09249153899462223
375,0.82,0.902973850506229,0.12752109170434203
376,0.9766666666666666,0.9924792578574559,0.10036365324289132
377,0.9066666666666666,0.9481198072427586,0.1133575491234224
378,0.9466666666666665,0.9805075166680735,0.0958696437674145
379,0.8899999999999999,0.9218278845597069,0.09230270556386508
380,0.8799999999999999,0.9183860411753347,0.11696079086998927
381,0.8566666666666667,0.9175350407069737,0.11742574899475855
382,0.8766666666666666,0.9238567874502536,0.12060543740162535
383,0.8833333333333333,0.932238468713009,0.10490040083822183
384,0.94,0.9790712691740304,0.10078185021920194
385,0.8233333333333334,0.8746102881140289,0.1280168076965728
386,0.9133333333333333,0.9634628888597093,0.10478190114077743
387,0.8400000000000001,0.9091029658068775,0.11136573543915054
388,0.9600000000000001,0.9863949680519017,0.09109848519365045
389,0.89,0.9536122513842745,0.09727976486181181
390,0.8933333333333334,0.9528863841142896,0.11264394154069142
391,0.8666666666666667,0.9143893851090589,0.12021803730884476
392,0.87,0.9044123430058092,0.1274976304320041
393,0.9166666666666666,0.9703054933386346,0.12056766469997951
394,0.8999999999999999,0.9533731205535432,0.10239957386995155
395,0.9166666666666667,0.9511790003978917,0.1208148281022308
396,0.8366666666666666,0.8958159287698404,0.10091642258239016
397,0.9533333333333334,0.9836727458296795,0.08435778945931496
398,0.8566666666666667,0.9439333588266877,0.1260946623859501
399,0.8266666666666667,0.8670636886264713,0.11575774171469604
400,0.9333333333333333,0.9785768831427434,0.11725423560195543
401,0.8566666666666666,0.8847331469855397,0.11359694808022969
402,0.8633333333333333,0.9036250223839118,0.10499451818358699
403,0.8799999999999999,0.9416461352965789,0.10910892085887328
404,0.8799999999999999,0.9462056881319939,0.09498232494522546
405,0.8966666666666666,0.9568844693623749,0.10430968268823011
406,0.8833333333333333,0.9512871541330001,0.10327797993242589
407,0.95,0.9817974223900279,0.09169837402146132
408,0.9233333333333333,0.9614357344046257,0.10732765576590472
409,0.8566666666666667,0.9378501506766469,0.10672641947600663
410,0.9,0.9248221135571338,0.12808286182618295
411,0.8366666666666667,0.8746162704532466,0.11935931872621812
412,0.8766666666666666,0.9452575057114174,0.12406506743877385
413,0.8766666666666666,0.907570332076348,0.10350041676323833
414,0.9633333333333333,0.9883200399433714,0.11071548847603685
415,0.8566666666666666,0.9079532495101024,0.12129034204883342
416,0.9333333333333333,0.9752766117705018,0.1281589594353089
417,0.9233333333333333,0.9634266109116312,0.10900074581934731
418,0.83,0.8748435765690665,0.13302867513163485
419,0.8866666666666667,0.9107999702170393,0.12284800834536073
420,0.9466666666666667,0.9812035526582271,0.09445344097372728
421,0.9066666666666666,0.9604168015102678,0.11402296229258871
422,0.8666666666666667,0.9207417865091657,0.11046213243258465
423,0.8999999999999999,0.9580589399351902,0.11073985454151665
424,0.8466666666666667,0.9178306460786754,0.12278585668968112
425,0.8966666666666667,0.960243719761099,0.11764608830082354
426,0.8766666666666666,0.9472873956243718,0.10233594800199675
427,0.9466666666666668,0.9783627532007148,0.098665550891553
428,0.9199999999999999,0.9692087571391796,0.11959370000299126
429,0.8699999999999999,0.9444188372646833,0.12826813166706055
430,0.9333333333333333,0.9756655006593908,0.09441866909513422
431,0.8433333333333334,0.9123094379494017,0.1210895977306298
432,0.9466666666666668,0.9803081018853255,0.11109691899300216
433,0.8666666666666667,0.9390243597723892,0.12419386268997054
434,0.8666666666666667,0.9492935284128635,0.11364928994164825
435,0.9166666666666667,0.9543062405412608,0.10026836644640343
436,0.9033333333333333,0.9630246144885257,0.11398493341203002
437,0.8966666666666666,0.9238751438601641,0.12952717987641904
438,0.9666666666666666,0.988889841739304,0.10895490705415063
439,0.9166666666666666,0.9666517939410877,0.10634537538457645
440,0.9266666666666667,0.970299228940436,0.1283605573426581
441,0.9366666666666668,0.9754517209717313,0.10187807782442797
442,0.9066666666666667,0.9656299303196479,0.12527697553043912
443,0.9466666666666667,0.9825956854448235,0.11622601801149628
444,0.9033333333333333,0.9437385242074154,0.10525858201480301
445,0.8400000000000001,0.9091029658068775,0.1253181851095106
446,0.8833333333333333,0.9497019501558618,0.11543086945299041
447,0.96,0.9853154160977748,0.10023695597340909
448,0.8833333333333333,0.9370232907821803,0.10710277495231879
449,0.8933333333333333,0.9544912531416968,0.1214892973048763
450,0.9400000000000001,0.977303572823583,0.12527340530220102
451,0.94,0.9788700836580916,0.11211234715792764
452,0.9066666666666666,0.9444306994157197,0.11209857590267829
453,0.9333333333333332,0.9723972034910948,0.10832945865312213
454,0.9133333333333333,0.9659642572231466,0.12017867011697789
455,0.8233333333333333,0.8966441543664305,0.11297412345193569
456,0.89,0.9417878841313503,0.09768798443638953
457,0.9299999999999999,0.9761373762894434,0.12016962385804737
458,0.9199999999999999,0.966634803315226,0.08877024128562341
459,0.9066666666666666,0.9481198072427586,0.10637107467240736
460,0.8766666666666666,0.9423989010493448,0.11506042892164625
461,0.9433333333333334,0.9753580620769534,0.0872791061695782
462,0.8733333333333333,0.9393981608079548,0.10973620523409292
463,0.9066666666666667,0.9485004289693202,0.09888105397952503
464,0.9066666666666666,0.9399145703834616,0.09252748754400089
465,0.9033333333333333,0.957229742920681,0.11547903005232438
466,0.9033333333333333,0.9433579024808538,0.11985912567636933
467,0.9266666666666667,0.9752030895695643,0.11040161572821298
468,0.8833333333333333,0.9094364769502329,0.10439982282459011
469,0.9066666666666666,0.9604168015102678,0.09086702115993496
470,0.9233333333333333,0.9649701870672763,0.08734006950412111
471,0.8866666666666666,0.9509649520517285,0.1153683278691093
472,0.9533333333333334,0.9841679795356975,0.10164431564597227
473,0.9033333333333333,0.9626551378748116,0.0985951791000342
474,0.8933333333333333,0.912764032749053,0.11202709303405053
475,0.9566666666666666,0.984718344154763,0.10409997426406656
476,0.91,0.9647569441145489,0.11645667386664163
477,0.9066666666666666,0.9537354187491747,0.09778256890624334
478,0.9233333333333333,0.9726035860505204,0.09722662722374384
479,0.94,0.9792427667585715,0.09664620319388144
480,0.97,0.98996263867417,0.10433821632561138
481,0.91,0.9550989120159811,0.09584683250132946
482,0.8966666666666666,0.9577901854499795,0.09304988076494965
483,0.8866666666666667,0.9470783033062088,0.1095148528262893
484,0.9066666666666666,0.9539073408633011,0.11416530758387507
485,0.9133333333333333,0.961689748370171,0.10198069535846802
486,0.8666666666666666,0.9354593298992473,0.11717931914909516
487,0.8866666666666666,0.9105828614299507,0.11102339507082673
488,0.8833333333333333,0.9508685503084676,0.11194229978464436
489,0.9133333333333333,0.9676668184401274,0.1166267355935136
490,0.8966666666666666,0.9609305779394672,0.13954926503858905
491,0.9033333333333333,0.9654573192368372,0.10660714696273628
492,0.9433333333333334,0.9800457315396218,0.10244643785715332
493,0.8933333333333333,0.9404885902887238,0.14132932155961794
494,0.8966666666666666,0.9541004588027959,0.10939824435743314
495,0.9433333333333334,0.976494425713317,0.09197013107724042
496,0.86,0.9344761302241595,0.1245368283491816
497,0.92,0.9719558523328069,0.10485041726542674
498,0.8666666666666666,0.9387181474411864,0.1117074440317827
499,0.8333333333333333,0.9189783090106876,0.12010964607811707
500,0.8366666666666667,0.9259640639964425,0.11787997691250088
501,0.9333333333333333,0.973074413088169,0.10411481170249619
502,0.8133333333333334,0.8963727083658712,0.1090969515071005
503,0.8699999999999999,0.9316830811093868,0.1261351712581018
504,0.9266666666666666,0.9689682723153616,0.09683827168926087
505,0.9033333333333333,0.9569339239974111,0.09760947225939445
506,0.9533333333333333,0.983301527208886,0.10342114592221567
507,0.8866666666666667,0.9453239173412965,0.11129238791577997
508,0.9299999999999999,0.97568149642052,0.11412049396882191
509,0.9066666666666666,0.9607708415601353,0.11133314492360688
510,0.9333333333333333,0.9735892712272802,0.09114932291879466
