repeat,outer_fold,gene,coefficient,nonzero
2,1,BCL2L1,-1.2809660313354856,True
2,1,BCL2L13,0.0,False
2,1,BID,0.0,False
2,1,BNIP3,0.24071529058470978,True
2,1,BNIP3L,-1.5526990451561344,True
2,1,CALCOCO2,-0.5389583679238368,True
2,1,CCL5,0.0,False
2,1,CHUK,0.0,False
2,1,CXCL10,0.0,False
2,1,DNM1,0.0,False
2,1,DNM1L,0.0,False
2,1,DNM2,0.0,False
2,1,EIF4EBP1,0.0,False
2,1,FIS1,0.0,False
2,1,FKBP8,-2.49559597495595,True
2,1,FUNDC1,0.0,False
2,1,GABARAP,0.0,False
2,1,GABARAPL2,-1.1714714733684002,True
2,1,GDAP1,0.0,False
2,1,GIGYF1,0.0,False
2,1,GIGYF2,0.0,False
2,1,HIF1A,0.0,False
2,1,IKBKB,0.0,False
2,1,IL6,0.0,False
2,1,INF2,0.0,False
2,1,IRF3,0.0,False
2,1,IRF7,0.0,False
2,1,LATS1,0.0,False
2,1,LATS2,-0.04041312363608696,True
2,1,MAP1LC3B,-0.5712114149366948,True
2,1,MCL1,0.0,False
2,1,MFF,0.0,False
2,1,MFN1,-0.4940344210115512,True
2,1,MFN2,0.0,False
2,1,MIEF1,0.0,False
2,1,MIEF2,0.0,False
2,1,MST1,0.0,False
2,1,MTCH2,0.0,False
2,1,MTFR1,0.0,False
2,1,MTFR1L,0.0,False
2,1,MTOR,0.0,False
2,1,NBR1,0.0,False
2,1,NFKB1,0.0,False
2,1,OPA1,0.0,False
2,1,OPTN,0.0,False
2,1,PHB2,0.0,False
2,1,PINK1,0.0,False
2,1,PLD6,0.0,False
2,1,PMAIP1,0.0,False
2,1,RELA,0.0,False
2,1,RHEB,0.0,False
2,1,RPS6KB1,0.0,False
2,1,RPTOR,0.0,False
2,1,SQSTM1,0.0,False
2,1,TAX1BP1,-1.8521789899537149,True
2,1,TBK1,0.0,False
2,1,TEAD1,0.0,False
2,1,TEAD4,0.0,False
2,1,TMEM173,0.0,False
2,1,TNF,0.0,False
2,1,TSC1,0.23575121469053859,True
2,1,TSC2,0.0,False
2,1,ULK1,0.0,False
2,1,VCP,0.0,False
2,1,VDAC1,0.0,False
2,1,VDAC2,0.0,False
2,1,VDAC3,0.0,False
2,1,WWTR1,0.0,False
2,1,YAP1,1.517702722807205,True
2,2,AKT1,0.0,False
2,2,AMBRA1,0.0,False
2,2,ATG5,0.0,False
2,2,ATG7,0.0,False
2,2,BAK1,0.0,False
2,2,BAX,0.0,False
2,2,BBC3,0.0,False
2,2,BCL2,0.0,False
2,2,BCL2L1,0.0,False
2,2,BCL2L13,0.0,False
2,2,BID,0.0,False
2,2,BNIP3,0.0,False
2,2,BNIP3L,-0.1733497672068284,True
2,2,CALCOCO2,0.0,False
2,2,CCL5,0.0,False
2,2,CHUK,0.0,False
2,2,CXCL10,0.0,False
2,2,DNM1,0.0,False
2,2,DNM1L,0.0,False
2,2,DNM2,0.0,False
2,2,EIF4EBP1,0.0,False
2,2,FIS1,-0.019575125002006012,True
2,2,FKBP8,-0.06599748584440969,True
2,2,FUNDC1,0.0,False
2,2,GABARAP,0.0,False
2,2,GABARAPL2,0.0,False
2,2,GDAP1,0.0,False
2,2,GIGYF1,0.0,False
2,2,GIGYF2,0.0,False
2,2,HIF1A,0.0,False
2,2,IKBKB,0.0,False
2,2,IL6,0.0,False
2,2,INF2,0.0,False
2,2,IRF3,0.0,False
2,2,IRF7,0.0,False
2,2,LATS1,0.0,False
2,2,LATS2,0.0,False
2,2,MAP1LC3B,0.0,False
2,2,MCL1,0.0,False
2,2,MFF,0.0,False
2,2,MFN1,0.0,False
2,2,MFN2,0.0,False
2,2,MIEF1,0.0,False
2,2,MIEF2,0.0,False
2,2,MST1,0.0,False
2,2,MTCH2,0.0,False
2,2,MTFR1,0.0,False
2,2,MTFR1L,0.0,False
2,2,MTOR,0.0,False
2,2,NBR1,0.0,False
2,2,NFKB1,0.1734076044517141,True
2,2,OPA1,0.0,False
2,2,OPTN,0.0,False
2,2,PHB2,0.0,False
2,2,PINK1,0.0,False
2,2,PLD6,0.0,False
2,2,PMAIP1,0.0,False
2,2,RELA,0.0,False
2,2,RHEB,0.0,False
2,2,RPS6KB1,0.0,False
2,2,RPTOR,0.0,False
2,2,SQSTM1,0.0,False
2,2,TAX1BP1,0.0,False
2,2,TBK1,0.0,False
2,2,TEAD1,0.0,False
2,2,TEAD4,0.0,False
2,2,TMEM173,0.0,False
2,2,TNF,0.0,False
2,2,TSC1,0.0,False
2,2,TSC2,0.0,False
2,2,ULK1,0.0,False
2,2,VCP,0.0,False
2,2,VDAC1,0.0,False
2,2,VDAC2,0.0,False
2,2,VDAC3,0.0,False
2,2,WWTR1,0.0,False
2,2,YAP1,0.0,False
2,3,AKT1,0.2673194214130404,True
2,3,AMBRA1,-0.3257346647074349,True
2,3,ATG5,0.0,False
2,3,ATG7,0.0,False
2,3,BAK1,0.0,False
2,3,BAX,0.0,False
2,3,BBC3,0.0,False
2,3,BCL2,0.0,False
2,3,BCL2L1,0.0,False
2,3,BCL2L13,0.0,False
2,3,BID,0.0,False
2,3,BNIP3,0.0,False
2,3,BNIP3L,-0.026607791729011822,True
2,3,CALCOCO2,0.0,False
2,3,CCL5,0.0,False
2,3,CHUK,0.0,False
2,3,CXCL10,0.0,False
2,3,DNM1,0.0,False
2,3,DNM1L,0.0,False
2,3,DNM2,0.0,False
2,3,EIF4EBP1,-0.10939957772991639,True
2,3,FIS1,-0.19679159230831664,True
2,3,FKBP8,0.0,False
2,3,FUNDC1,0.0,False
2,3,GABARAP,0.0,False
2,3,GABARAPL2,-2.174322609267961,True
2,3,GDAP1,0.0,False
2,3,GIGYF1,0.0,False
2,3,GIGYF2,0.0,False
2,3,HIF1A,0.0,False
2,3,IKBKB,0.0,False
2,3,IL6,0.0,False
2,3,INF2,0.0,False
2,3,IRF3,0.0,False
2,3,IRF7,0.0,False
2,3,LATS1,0.0,False
2,3,LATS2,0.0,False
2,3,MAP1LC3B,0.0,False
2,3,MCL1,0.0,False
2,3,MFF,0.0,False
2,3,MFN1,0.0,False
2,3,MFN2,0.0,False
2,3,MIEF1,0.0,False
2,3,MIEF2,0.0,False
2,3,MST1,0.0,False
2,3,MTCH2,0.0,False
2,3,MTFR1,0.0,False
2,3,MTFR1L,0.0,False
2,3,MTOR,0.0,False
2,3,NBR1,0.2479630171193474,True
2,3,NFKB1,0.0,False
2,3,OPA1,0.0,False
2,3,OPTN,0.0,False
2,3,PHB2,0.0,False
2,3,PINK1,0.0,False
2,3,PLD6,0.0,False
2,3,PMAIP1,0.0,False
2,3,RELA,0.0,False
2,3,RHEB,0.0,False
2,3,RPS6KB1,0.0,False
2,3,RPTOR,0.0,False
2,3,SQSTM1,0.0,False
2,3,TAX1BP1,0.0,False
2,3,TBK1,0.0,False
2,3,TEAD1,0.0,False
2,3,TEAD4,0.0,False
2,3,TMEM173,0.0,False
2,3,TNF,0.08868018336457925,True
2,3,TSC1,0.0,False
2,3,TSC2,0.0,False
2,3,ULK1,0.5305378696857342,True
2,3,VCP,0.0,False
2,3,VDAC1,0.0,False
2,3,VDAC2,0.0,False
2,3,VDAC3,0.0,False
2,3,WWTR1,0.0,False
2,3,YAP1,0.0,False
2,4,AKT1,0.0,False
2,4,AMBRA1,-3.7234634748987947,True
2,4,ATG5,0.0,False
2,4,ATG7,0.002549114036529171,True
2,4,BAK1,0.0,False
2,4,BAX,0.0,False
2,4,BBC3,0.0,False
2,4,BCL2,0.0,False
2,4,BCL2L1,0.0,False
2,4,BCL2L13,0.0,False
2,4,BID,0.5300632396398393,True
2,4,BNIP3,0.0009921649610789749,True
2,4,BNIP3L,0.0,False
2,4,CALCOCO2,0.0,False
2,4,CCL5,0.0,False
2,4,CHUK,0.0,False
2,4,CXCL10,0.0,False
2,4,DNM1,0.0,False
2,4,DNM1L,0.0,False
2,4,DNM2,0.0,False
2,4,EIF4EBP1,0.0,False
2,4,FIS1,0.0,False
2,4,FKBP8,-1.7416082133061594,True
2,4,FUNDC1,0.0,False
2,4,GABARAP,0.0,False
2,4,GABARAPL2,0.0,False
2,4,GDAP1,0.0,False
2,4,GIGYF1,0.0,False
2,4,GIGYF2,0.4376084312309949,True
2,4,HIF1A,0.0,False
2,4,IKBKB,0.0,False
2,4,IL6,0.0,False
2,4,INF2,0.0,False
2,4,IRF3,0.0,False
2,4,IRF7,0.0,False
2,4,LATS1,0.0,False
2,4,LATS2,0.0,False
2,4,MAP1LC3B,-3.3737287461151593,True
2,4,MCL1,0.0,False
2,4,MFF,0.0,False
2,4,MFN1,0.0,False
2,4,MFN2,0.0,False
2,4,MIEF1,0.0,False
2,4,MIEF2,0.0,False
2,4,MST1,0.0,False
2,4,MTCH2,0.0,False
2,4,MTFR1,0.0,False
2,4,MTFR1L,0.21241749012934336,True
2,4,MTOR,0.0,False
2,4,NBR1,0.0,False
2,4,NFKB1,0.0,False
2,4,OPA1,0.0,False
2,4,OPTN,0.0,False
2,4,PHB2,0.0,False
2,4,PINK1,0.0,False
2,4,PLD6,0.0,False
2,4,PMAIP1,0.0,False
2,4,RELA,0.0,False
2,4,RHEB,0.0,False
2,4,RPS6KB1,0.0,False
2,4,RPTOR,0.0,False
2,4,SQSTM1,0.0,False
2,4,TAX1BP1,0.0,False
2,4,TBK1,0.0,False
2,4,TEAD1,0.0,False
2,4,TEAD4,0.0,False
2,4,TMEM173,0.0,False
2,4,TNF,0.0,False
2,4,TSC1,0.0,False
2,4,TSC2,0.0,False
2,4,ULK1,0.0,False
2,4,VCP,0.0,False
2,4,VDAC1,0.0,False
2,4,VDAC2,0.0,False
2,4,VDAC3,0.0,False
2,4,WWTR1,0.0,False
2,4,YAP1,0.2916647681427423,True
3,0,AKT1,0.0,False
3,0,AMBRA1,0.0,False
3,0,ATG5,0.0,False
3,0,ATG7,0.0,False
3,0,BAK1,0.0,False
3,0,BAX,0.0,False
3,0,BBC3,0.0,False
3,0,BCL2,0.0,False
3,0,BCL2L1,0.0,False
3,0,BCL2L13,0.0,False
3,0,BID,0.0,False
3,0,BNIP3,0.0,False
3,0,BNIP3L,0.0,False
3,0,CALCOCO2,0.0,False
3,0,CCL5,0.0,False
3,0,CHUK,0.0,False
3,0,CXCL10,0.0,False
3,0,DNM1,0.0,False
3,0,DNM1L,0.0,False
3,0,DNM2,0.0,False
3,0,EIF4EBP1,0.0,False
3,0,FIS1,0.0,False
3,0,FKBP8,0.0,False
3,0,FUNDC1,0.0,False
3,0,GABARAP,0.0,False
3,0,GABARAPL2,-0.43448858126427764,True
3,0,GDAP1,0.0,False
3,0,GIGYF1,0.0,False
3,0,GIGYF2,0.0,False
3,0,HIF1A,0.0,False
3,0,IKBKB,0.0,False
3,0,IL6,0.0,False
3,0,INF2,0.0,False
3,0,IRF3,0.0,False
3,0,IRF7,0.0,False
3,0,LATS1,0.0,False
3,0,LATS2,0.0,False
3,0,MAP1LC3B,0.0,False
3,0,MCL1,0.0,False
3,0,MFF,0.0,False
3,0,MFN1,0.0,False
3,0,MFN2,0.0,False
3,0,MIEF1,0.0,False
3,0,MIEF2,0.0,False
3,0,MST1,0.0,False
3,0,MTCH2,0.0,False
3,0,MTFR1,0.0,False
3,0,MTFR1L,0.0,False
3,0,MTOR,0.0,False
3,0,NBR1,0.0,False
3,0,NFKB1,0.0,False
3,0,OPA1,0.0,False
3,0,OPTN,0.0,False
3,0,PHB2,0.0,False
3,0,PINK1,0.0,False
3,0,PLD6,0.0,False
3,0,PMAIP1,0.0,False
3,0,RELA,0.0,False
3,0,RHEB,0.0,False
3,0,RPS6KB1,0.0,False
3,0,RPTOR,0.0,False
3,0,SQSTM1,0.0,False
3,0,TAX1BP1,0.0,False
3,0,TBK1,0.0,False
3,0,TEAD1,0.0,False
3,0,TEAD4,0.0,False
3,0,TMEM173,0.0,False
3,0,TNF,0.0,False
3,0,TSC1,0.0,False
3,0,TSC2,0.0,False
3,0,ULK1,0.0,False
3,0,VCP,0.0,False
3,0,VDAC1,0.0,False
3,0,VDAC2,0.0,False
3,0,VDAC3,0.0,False
3,0,WWTR1,0.0,False
3,0,YAP1,0.0,False
3,1,AKT1,0.0,False
3,1,AMBRA1,-3.4920857212593366,True
3,1,ATG5,0.0,False
3,1,ATG7,0.0,False
3,1,BAK1,0.0,False
3,1,BAX,-0.15771140102076447,True
3,1,BBC3,0.028203838429278448,True
3,1,BCL2,0.0,False
3,1,BCL2L1,0.0,False
3,1,BCL2L13,0.0,False
3,1,BID,0.0,False
3,1,BNIP3,0.0,False
3,1,BNIP3L,-0.9048906238065858,True
3,1,CALCOCO2,0.0,False
3,1,CCL5,0.0,False
3,1,CHUK,0.0,False
3,1,CXCL10,0.0,False
3,1,DNM1,0.0,False
3,1,DNM1L,0.0,False
3,1,DNM2,0.0,False
3,1,EIF4EBP1,0.0,False
3,1,FIS1,0.0,False
3,1,FKBP8,-2.428711337243594,True
3,1,FUNDC1,0.0,False
3,1,GABARAP,0.0,False
3,1,GABARAPL2,-1.5603474715335237,True
3,1,GDAP1,0.0,False
3,1,GIGYF1,0.0,False
3,1,GIGYF2,0.0,False
3,1,HIF1A,0.0,False
3,1,IKBKB,0.0,False
3,1,IL6,0.0,False
3,1,INF2,0.0,False
3,1,IRF3,0.0,False
3,1,IRF7,0.0,False
3,1,LATS1,0.0,False
3,1,LATS2,0.0,False
3,1,MAP1LC3B,-0.9105862310482268,True
3,1,MCL1,0.0,False
3,1,MFF,0.0,False
3,1,MFN1,0.0,False
3,1,MFN2,0.0,False
3,1,MIEF1,0.0,False
3,1,MIEF2,0.0,False
3,1,MST1,0.0,False
3,1,MTCH2,0.0,False
3,1,MTFR1,0.0,False
3,1,MTFR1L,0.0,False
3,1,MTOR,0.0,False
3,1,NBR1,0.0,False
3,1,NFKB1,0.0,False
3,1,OPA1,0.0,False
3,1,OPTN,0.0,False
3,1,PHB2,0.0,False
3,1,PINK1,0.0,False
3,1,PLD6,0.0,False
3,1,PMAIP1,0.0,False
3,1,RELA,0.0,False
3,1,RHEB,0.0,False
3,1,RPS6KB1,0.0,False
3,1,RPTOR,0.0,False
3,1,SQSTM1,0.0,False
3,1,TAX1BP1,-1.6186949035991907,True
3,1,TBK1,0.0,False
3,1,TEAD1,0.0,False
3,1,TEAD4,0.0,False
3,1,TMEM173,0.0,False
3,1,TNF,0.0,False
3,1,TSC1,0.0,False
3,1,TSC2,0.0,False
3,1,ULK1,0.10435576138475999,True
3,1,VCP,0.0,False
3,1,VDAC1,0.0,False
3,1,VDAC2,0.0,False
3,1,VDAC3,0.0,False
3,1,WWTR1,0.0,False
3,1,YAP1,1.1341252207865358,True
3,2,AKT1,0.0,False
3,2,AMBRA1,-0.2690570718312172,True
3,2,ATG5,0.0,False
3,2,ATG7,0.0,False
3,2,BAK1,0.0,False
3,2,BAX,0.0,False
3,2,BBC3,0.0,False
3,2,BCL2,0.0,False
3,2,BCL2L1,0.0,False
3,2,BCL2L13,0.0,False
3,2,BID,0.0,False
3,2,BNIP3,0.0,False
3,2,BNIP3L,-0.27853550339559624,True
3,2,CALCOCO2,0.0,False
3,2,CCL5,0.0,False
3,2,CHUK,0.0,False
3,2,CXCL10,0.0,False
3,2,DNM1,0.0,False
3,2,DNM1L,0.0,False
3,2,DNM2,0.0,False
3,2,EIF4EBP1,0.0,False
3,2,FIS1,0.0,False
3,2,FKBP8,-0.9958974538149261,True
3,2,FUNDC1,0.0,False
3,2,GABARAP,0.0,False
3,2,GABARAPL2,-0.23170713311484428,True
3,2,GDAP1,0.0,False
3,2,GIGYF1,0.0,False
3,2,GIGYF2,0.0,False
3,2,HIF1A,0.0,False
3,2,IKBKB,0.0,False
3,2,IL6,0.0,False
3,2,INF2,0.0,False
3,2,IRF3,0.0,False
3,2,IRF7,0.0,False
3,2,LATS1,0.0,False
3,2,LATS2,0.0,False
3,2,MAP1LC3B,-0.5673169581345031,True
3,2,MCL1,0.0,False
3,2,MFF,0.0,False
3,2,MFN1,0.0,False
3,2,MFN2,0.0,False
3,2,MIEF1,0.0,False
3,2,MIEF2,0.0,False
3,2,MST1,0.0,False
3,2,MTCH2,0.0,False
3,2,MTFR1,0.0,False
3,2,MTFR1L,0.0,False
3,2,MTOR,0.0,False
3,2,NBR1,0.0,False
3,2,NFKB1,0.0,False
3,2,OPA1,0.0,False
3,2,OPTN,0.0,False
3,2,PHB2,0.0,False
3,2,PINK1,0.0,False
3,2,PLD6,0.0,False
3,2,PMAIP1,0.0,False
3,2,RELA,0.0,False
3,2,RHEB,0.0,False
3,2,RPS6KB1,0.0,False
3,2,RPTOR,0.0,False
3,2,SQSTM1,0.0,False
3,2,TAX1BP1,-0.09126090328642178,True
3,2,TBK1,0.0,False
3,2,TEAD1,0.0,False
3,2,TEAD4,0.0,False
3,2,TMEM173,0.0,False
3,2,TNF,0.0,False
3,2,TSC1,0.0,False
3,2,TSC2,0.0,False
3,2,ULK1,0.14991482269527687,True
3,2,VCP,0.0,False
3,2,VDAC1,0.0,False
3,2,VDAC2,0.0,False
3,2,VDAC3,0.0,False
3,2,WWTR1,0.0,False
3,2,YAP1,0.127505707055443,True
3,3,AKT1,0.0,False
3,3,AMBRA1,-2.66512568561571,True
3,3,ATG5,0.0,False
3,3,ATG7,0.0,False
3,3,BAK1,0.0,False
3,3,BAX,0.0,False
3,3,BBC3,0.0,False
3,3,BCL2,0.7789758119230162,True
3,3,BCL2L1,-1.8609864790364379,True
3,3,BCL2L13,0.0,False
3,3,BID,0.0,False
3,3,BNIP3,0.20342599045535759,True
3,3,BNIP3L,0.0,False
3,3,CALCOCO2,0.0,False
3,3,CCL5,0.0,False
3,3,CHUK,0.0,False
3,3,CXCL10,0.0,False
3,3,DNM1,0.0,False
3,3,DNM1L,0.0,False
3,3,DNM2,0.0,False
3,3,EIF4EBP1,0.0,False
3,3,FIS1,0.0,False
3,3,FKBP8,-1.6901891018798842,True
3,3,FUNDC1,0.0,False
3,3,GABARAP,0.0,False
3,3,GABARAPL2,-1.110976444323781,True
3,3,GDAP1,0.0,False
3,3,GIGYF1,0.0,False
3,3,GIGYF2,0.0,False
3,3,HIF1A,0.0,False
3,3,IKBKB,0.0,False
3,3,IL6,0.0,False
3,3,INF2,0.0,False
3,3,IRF3,0.0,False
3,3,IRF7,0.0,False
3,3,LATS1,0.0,False
3,3,LATS2,0.0,False
3,3,MAP1LC3B,0.0,False
3,3,MCL1,0.0,False
3,3,MFF,0.0,False
3,3,MFN1,-0.7430322569312319,True
3,3,MFN2,0.0,False
3,3,MIEF1,0.0,False
3,3,MIEF2,0.0,False
3,3,MST1,0.0,False
3,3,MTCH2,0.0,False
3,3,MTFR1,0.0,False
3,3,MTFR1L,0.0,False
3,3,MTOR,0.0,False
3,3,NBR1,0.0,False
3,3,NFKB1,0.0,False
3,3,OPA1,0.0,False
3,3,OPTN,0.0,False
3,3,PHB2,0.0,False
3,3,PINK1,0.0,False
3,3,PLD6,0.0,False
3,3,PMAIP1,0.0,False
3,3,RELA,0.0,False
3,3,RHEB,0.0,False
3,3,RPS6KB1,0.0,False
3,3,RPTOR,0.0,False
3,3,SQSTM1,0.0,False
3,3,TAX1BP1,-1.7910042355441194,True
3,3,TBK1,0.0,False
3,3,TEAD1,0.0,False
3,3,TEAD4,0.0,False
3,3,TMEM173,0.0,False
3,3,TNF,0.0,False
3,3,TSC1,0.46376526223465425,True
3,3,TSC2,0.0,False
3,3,ULK1,0.0,False
3,3,VCP,0.0,False
3,3,VDAC1,0.0,False
3,3,VDAC2,0.0,False
3,3,VDAC3,0.0,False
3,3,WWTR1,0.0,False
3,3,YAP1,1.0158457936687926,True
3,4,AKT1,0.0,False
3,4,AMBRA1,-1.872318004618747,True
3,4,ATG5,0.0,False
3,4,ATG7,0.0,False
3,4,BAK1,0.0,False
3,4,BAX,0.0,False
3,4,BBC3,0.0,False
3,4,BCL2,0.0,False
3,4,BCL2L1,0.0,False
3,4,BCL2L13,0.0,False
3,4,BID,1.4168885666177902,True
3,4,BNIP3,0.3563669163345114,True
3,4,BNIP3L,0.0,False
3,4,CALCOCO2,0.0,False
3,4,CCL5,0.0,False
3,4,CHUK,0.0,False
3,4,CXCL10,0.0,False
3,4,DNM1,0.0,False
3,4,DNM1L,0.0,False
3,4,DNM2,0.0,False
3,4,EIF4EBP1,0.0,False
3,4,FIS1,0.0,False
3,4,FKBP8,-0.9661873035633431,True
3,4,FUNDC1,0.0,False
3,4,GABARAP,0.0,False
3,4,GABARAPL2,0.0,False
3,4,GDAP1,0.0,False
3,4,GIGYF1,0.0,False
3,4,GIGYF2,0.0,False
3,4,HIF1A,0.0,False
3,4,IKBKB,0.0,False
3,4,IL6,0.0,False
3,4,INF2,0.0,False
3,4,IRF3,0.0,False
3,4,IRF7,0.0,False
3,4,LATS1,0.0,False
3,4,LATS2,0.0,False
3,4,MAP1LC3B,-1.1952197471416919,True
3,4,MCL1,0.0,False
3,4,MFF,0.0,False
3,4,MFN1,0.0,False
3,4,MFN2,0.0,False
3,4,MIEF1,0.0,False
3,4,MIEF2,0.0,False
3,4,MST1,0.0,False
3,4,MTCH2,0.0,False
3,4,MTFR1,0.0,False
3,4,MTFR1L,0.2390572453326396,True
3,4,MTOR,0.0,False
3,4,NBR1,0.0,False
3,4,NFKB1,0.7102395849508724,True
3,4,OPA1,0.0,False
3,4,OPTN,0.0,False
3,4,PHB2,0.0,False
3,4,PINK1,0.0,False
3,4,PLD6,0.0,False
3,4,PMAIP1,0.0,False
3,4,RELA,0.0,False
3,4,RHEB,0.0,False
3,4,RPS6KB1,0.0,False
3,4,RPTOR,0.0,False
3,4,SQSTM1,0.0,False
3,4,TAX1BP1,0.0,False
3,4,TBK1,0.0,False
3,4,TEAD1,0.0,False
3,4,TEAD4,0.0,False
3,4,TMEM173,0.0,False
3,4,TNF,0.0,False
3,4,TSC1,0.0,False
3,4,TSC2,0.0,False
3,4,ULK1,0.0,False
3,4,VCP,0.0,False
3,4,VDAC1,0.0,False
3,4,VDAC2,0.0,False
3,4,VDAC3,0.0,False
3,4,WWTR1,0.0,False
3,4,YAP1,0.6681184864405688,True
4,0,AKT1,0.042019263159769255,True
4,0,AMBRA1,0.0,False
4,0,ATG5,0.0,False
4,0,ATG7,0.0,False
4,0,BAK1,0.0,False
4,0,BAX,0.0,False
4,0,BBC3,0.0,False
4,0,BCL2,0.0,False
4,0,BCL2L1,0.0,False
4,0,BCL2L13,0.0,False
4,0,BID,0.0,False
4,0,BNIP3,0.0,False
4,0,BNIP3L,0.0,False
4,0,CALCOCO2,0.0,False
4,0,CCL5,0.0,False
4,0,CHUK,0.0,False
4,0,CXCL10,0.0,False
4,0,DNM1,0.0,False
4,0,DNM1L,0.0,False
4,0,DNM2,0.0,False
4,0,EIF4EBP1,0.0,False
4,0,FIS1,0.0,False
4,0,FKBP8,0.0,False
4,0,FUNDC1,0.0,False
4,0,GABARAP,0.0,False
4,0,GABARAPL2,-0.4018980797030623,True
4,0,GDAP1,0.0,False
4,0,GIGYF1,0.0,False
4,0,GIGYF2,0.0,False
4,0,HIF1A,0.0,False
4,0,IKBKB,0.0,False
4,0,IL6,0.0,False
4,0,INF2,0.0,False
4,0,IRF3,0.0,False
4,0,IRF7,0.0,False
4,0,LATS1,0.0,False
4,0,LATS2,0.0,False
4,0,MAP1LC3B,0.0,False
4,0,MCL1,0.0,False
4,0,MFF,0.0,False
4,0,MFN1,0.0,False
4,0,MFN2,0.0,False
4,0,MIEF1,0.0,False
4,0,MIEF2,0.0,False
4,0,MST1,0.0,False
4,0,MTCH2,0.0,False
4,0,MTFR1,0.0,False
4,0,MTFR1L,0.0,False
4,0,MTOR,0.0,False
4,0,NBR1,0.0,False
4,0,NFKB1,0.0,False
4,0,OPA1,0.0,False
4,0,OPTN,0.0,False
4,0,PHB2,0.0,False
4,0,PINK1,0.0,False
4,0,PLD6,0.0,False
4,0,PMAIP1,0.0,False
4,0,RELA,0.0,False
4,0,RHEB,0.0,False
4,0,RPS6KB1,0.0,False
4,0,RPTOR,0.0,False
4,0,SQSTM1,0.0,False
4,0,TAX1BP1,0.0,False
4,0,TBK1,0.0,False
4,0,TEAD1,0.0,False
4,0,TEAD4,0.0,False
4,0,TMEM173,0.0,False
4,0,TNF,0.0,False
4,0,TSC1,0.0,False
4,0,TSC2,0.0,False
4,0,ULK1,0.0,False
4,0,VCP,0.0,False
4,0,VDAC1,0.0,False
4,0,VDAC2,0.0,False
4,0,VDAC3,0.0,False
4,0,WWTR1,0.0,False
4,0,YAP1,0.0,False
4,1,AKT1,0.0,False
4,1,AMBRA1,-0.7059952348291114,True
4,1,ATG5,0.0,False
4,1,ATG7,0.0,False
4,1,BAK1,0.0,False
4,1,BAX,0.0,False
4,1,BBC3,0.0,False
4,1,BCL2,0.0,False
4,1,BCL2L1,0.0,False
4,1,BCL2L13,0.0,False
4,1,BID,0.0,False
4,1,BNIP3,0.0,False
4,1,BNIP3L,0.0,False
4,1,CALCOCO2,0.0,False
4,1,CCL5,0.0,False
4,1,CHUK,0.0,False
4,1,CXCL10,0.0,False
4,1,DNM1,0.0,False
4,1,DNM1L,0.0,False
4,1,DNM2,0.0,False
4,1,EIF4EBP1,0.0,False
4,1,FIS1,0.0,False
4,1,FKBP8,-2.432068248497384,True
4,1,FUNDC1,0.0,False
4,1,GABARAP,0.0,False
4,1,GABARAPL2,-1.7171491562957,True
4,1,GDAP1,0.0,False
4,1,GIGYF1,0.0,False
4,1,GIGYF2,0.0,False
4,1,HIF1A,0.0,False
4,1,IKBKB,0.0,False
4,1,IL6,0.0,False
4,1,INF2,0.0,False
4,1,IRF3,0.0,False
4,1,IRF7,0.0,False
4,1,LATS1,0.0,False
4,1,LATS2,0.0,False
4,1,MAP1LC3B,-0.04785888383148675,True
4,1,MCL1,0.0,False
4,1,MFF,0.0,False
4,1,MFN1,0.0,False
4,1,MFN2,0.0,False
4,1,MIEF1,0.0,False
4,1,MIEF2,0.0,False
4,1,MST1,0.0,False
4,1,MTCH2,0.0,False
4,1,MTFR1,0.0,False
4,1,MTFR1L,0.0,False
4,1,MTOR,0.0,False
4,1,NBR1,0.0,False
4,1,NFKB1,0.0,False
4,1,OPA1,0.0,False
4,1,OPTN,0.0,False
4,1,PHB2,0.0,False
4,1,PINK1,0.0,False
4,1,PLD6,0.0,False
4,1,PMAIP1,0.0,False
4,1,RELA,0.0,False
4,1,RHEB,0.0,False
4,1,RPS6KB1,0.0,False
4,1,RPTOR,0.0,False
4,1,SQSTM1,0.0,False
4,1,TAX1BP1,-0.5857834300727361,True
4,1,TBK1,0.0,False
4,1,TEAD1,0.0,False
4,1,TEAD4,0.0,False
4,1,TMEM173,0.0,False
4,1,TNF,0.0,False
4,1,TSC1,0.0,False
4,1,TSC2,0.0,False
4,1,ULK1,0.12979468980130493,True
4,1,VCP,0.0,False
4,1,VDAC1,0.0,False
4,1,VDAC2,0.0,False
4,1,VDAC3,0.0,False
4,1,WWTR1,0.0,False
4,1,YAP1,0.3032665850184291,True
4,2,AKT1,0.0,False
4,2,AMBRA1,-1.9033557092413065,True
4,2,ATG5,0.0,False
4,2,ATG7,0.0,False
4,2,BAK1,0.0,False
4,2,BAX,0.0,False
4,2,BBC3,0.0,False
4,2,BCL2,0.0,False
4,2,BCL2L1,-0.3350069774399269,True
4,2,BCL2L13,0.0,False
4,2,BID,0.0,False
4,2,BNIP3,0.0,False
4,2,BNIP3L,-0.03228672379588243,True
4,2,CALCOCO2,0.0,False
4,2,CCL5,0.0,False
4,2,CHUK,0.0,False
4,2,CXCL10,0.0,False
4,2,DNM1,0.0,False
4,2,DNM1L,0.0,False
4,2,DNM2,0.0,False
4,2,EIF4EBP1,0.0,False
4,2,FIS1,0.0,False
4,2,FKBP8,-2.0183433153500423,True
