task_id,n_rows,n_unique_task_fold,expanded_fraction,max_distance,mean_abs_expression_difference,mean_abs_logvariance_difference,complete_25_folds_x_77,all_folds_have_77_unique
391,1925,77,0.0,0,0.4702910443506494,0.03968228755935423,True,True
392,1925,77,0.0,0,0.4674125356331169,0.040895932204772306,True,True
393,1925,77,0.0,0,0.49441558987012985,0.04109216819765576,True,True
394,1925,77,0.0,0,0.47510076702922077,0.04086603988572386,True,True
395,1925,77,0.0,0,0.47772402707792216,0.04000899634150975,True,True
396,1925,77,0.0,0,0.47310969217532467,0.04233214570634169,True,True
397,1925,77,0.0,0,0.4759036691396104,0.039303736863238986,True,True
398,1925,77,0.0,0,0.4810187511363636,0.03895187668416853,True,True
399,1925,77,0.0,0,0.4788031109253246,0.0398987481248572,True,True
400,1925,77,0.0,0,0.4687090343993507,0.042845609753468586,True,True
401,1925,77,0.0,0,0.4823664098863637,0.0399535889432969,True,True
402,1925,77,0.0,0,0.4840075899512987,0.04396000057841242,True,True
403,1925,77,0.0,0,0.4552595433279221,0.04068394003010509,True,True
404,1925,77,0.0,0,0.4697529494967532,0.03928872914176254,True,True
405,1925,77,0.0,0,0.4847872363474027,0.04175493267667238,True,True
406,1925,77,0.0,0,0.4652565483928571,0.03972413366300844,True,True
407,1925,77,0.0,0,0.48541498253246756,0.04419869375513527,True,True
408,1925,77,0.0,0,0.4597610720454545,0.04223505670145036,True,True
409,1925,77,0.0,0,0.4841356555032467,0.0401351366560725,True,True
410,1925,77,0.0,0,0.4865518089123377,0.043088825066250704,True,True
411,1925,77,0.0,0,0.48209049975649354,0.04044999024113709,True,True
412,1925,77,0.0,0,0.4746488037175325,0.042581533333994157,True,True
413,1925,77,0.0,0,0.47827846313311684,0.04325615947827398,True,True
414,1925,77,0.0,0,0.47105162959415586,0.0396994386508788,True,True
415,1925,77,0.0,0,0.47691717016233764,0.04291071440481993,True,True
416,1925,77,0.0,0,0.4914331046103896,0.04306384209951739,True,True
417,1925,77,0.0,0,0.47801349402597404,0.04089114819713084,True,True
418,1925,77,0.0,0,0.478863959025974,0.04006004962854878,True,True
419,1925,77,0.0,0,0.47997494237012983,0.041470195829823496,True,True
420,1925,77,0.0,0,0.4748809894155844,0.04077767061651728,True,True
421,1925,77,0.0,0,0.4610732249188312,0.042258878025604164,True,True
422,1925,77,0.0,0,0.49986753467532463,0.041353293859270626,True,True
423,1925,77,0.0,0,0.4567007437824675,0.03995469342661979,True,True
424,1925,77,0.0,0,0.4875462033928571,0.04325825460556114,True,True
425,1925,77,0.0,0,0.4563508189448052,0.04316526006272162,True,True
426,1925,77,0.0,0,0.47564938441558446,0.042371921299276444,True,True
427,1925,77,0.0,0,0.4734289751461039,0.04058106872879494,True,True
428,1925,77,0.0,0,0.4617926359577922,0.044626616247236135,True,True
429,1925,77,0.0,0,0.48487030170454554,0.03984342331846762,True,True
430,1925,77,0.0,0,0.48219183076298694,0.039581695213891044,True,True
431,1925,77,0.0,0,0.4746146179383117,0.041185411040468065,True,True
432,1925,77,0.0,0,0.46134990237012985,0.04433422462349006,True,True
433,1925,77,0.0,0,0.49171518090909083,0.04411381986252755,True,True
434,1925,77,0.0,0,0.4981700866233766,0.04096371789213499,True,True
435,1925,77,0.0,0,0.5023152988798701,0.0402083579531565,True,True
436,1925,77,0.0,0,0.4578136690584415,0.04342236330422592,True,True
437,1925,77,0.0,0,0.4996751898376623,0.042686519661450824,True,True
438,1925,77,0.0,0,0.4647506169805195,0.04173846196141612,True,True
439,1925,77,0.0,0,0.46631795011363636,0.04393778843024651,True,True
440,1925,77,0.0,0,0.4755089992857143,0.03977217191951127,True,True
441,1925,77,0.0,0,0.4747863126623377,0.040962801081084015,True,True
442,1925,77,0.0,0,0.4800326900162338,0.04291519667750979,True,True
443,1925,77,0.0,0,0.46753030076298696,0.03953263847431052,True,True
444,1925,77,0.0,0,0.4711122296590909,0.04180449451450356,True,True
445,1925,77,0.0,0,0.4886686675,0.038640609921210475,True,True
446,1925,77,0.0,0,0.46467679423701297,0.0420701931579857,True,True
447,1925,77,0.0,0,0.48225009667207797,0.04144375751452359,True,True
448,1925,77,0.0,0,0.471879663538961,0.03822999131591904,True,True
449,1925,77,0.0,0,0.46188742779220787,0.03884917879512975,True,True
450,1925,77,0.0,0,0.46762902978896104,0.03829994666879166,True,True
451,1925,77,0.0,0,0.4836814778571429,0.04304733328196767,True,True
452,1925,77,0.0,0,0.4605444354058441,0.040696371912300355,True,True
453,1925,77,0.0,0,0.4744928102272727,0.04165976634459291,True,True
454,1925,77,0.0,0,0.46462827933441553,0.04039170854766643,True,True
455,1925,77,0.0,0,0.46420976774350653,0.041951545189258525,True,True
456,1925,77,0.0,0,0.47832935680194805,0.04051680582304345,True,True
457,1925,77,0.0,0,0.4756470862987013,0.04206088198406209,True,True
458,1925,77,0.0,0,0.4656883869155844,0.042959078818444456,True,True
459,1925,77,0.0,0,0.4595206182467533,0.04298369800568178,True,True
460,1925,77,0.0,0,0.48401292511363636,0.04075136268879775,True,True
461,1925,77,0.0,0,0.46652989021103897,0.04046754833216636,True,True
462,1925,77,0.0,0,0.48019546053571427,0.04052006359388057,True,True
463,1925,77,0.0,0,0.48759389487012994,0.0417603099785035,True,True
464,1925,77,0.0,0,0.4603242917045455,0.04020038029505509,True,True
465,1925,77,0.0,0,0.4735329001298701,0.04006043377665881,True,True
466,1925,77,0.0,0,0.4797345047240259,0.040695514414844,True,True
467,1925,77,0.0,0,0.4653454078409091,0.04456606455829718,True,True
468,1925,77,0.0,0,0.4714432795292208,0.039150490988694005,True,True
469,1925,77,0.0,0,0.4777752980357143,0.04573212334701689,True,True
470,1925,77,0.0,0,0.4642562636850649,0.04676886898296687,True,True
471,1925,77,0.0,0,0.4843809734577922,0.0422574676448101,True,True
472,1925,77,0.0,0,0.4778328097727273,0.040624708916839225,True,True
473,1925,77,0.0,0,0.45713769116883113,0.04029784220499662,True,True
474,1925,77,0.0,0,0.5062633776298703,0.03942964552939188,True,True
475,1925,77,0.0,0,0.4690278047564935,0.044007442763345735,True,True
476,1925,77,0.0,0,0.49159819092532475,0.04266210176367316,True,True
477,1925,77,0.0,0,0.45863839975649345,0.039953569796403895,True,True
478,1925,77,0.0,0,0.44465012344155846,0.03943511465489159,True,True
479,1925,77,0.0,0,0.48761746961038954,0.04459718370334256,True,True
480,1925,77,0.0,0,0.4499116800974026,0.04263029762367042,True,True
481,1925,77,0.0,0,0.4779336063311688,0.04054938264948048,True,True
482,1925,77,0.0,0,0.4708982003084416,0.04127655257966355,True,True
483,1925,77,0.0,0,0.47493454047077927,0.04252061779330611,True,True
484,1925,77,0.0,0,0.4763809434902597,0.04323766972213804,True,True
485,1925,77,0.0,0,0.49319363045454545,0.04246303699863434,True,True
486,1925,77,0.0,0,0.47372950918831175,0.04150975309296935,True,True
487,1925,77,0.0,0,0.47550850321428567,0.040249798048465235,True,True
488,1925,77,0.0,0,0.4683845049025975,0.03974195491587926,True,True
489,1925,77,0.0,0,0.48095262563311686,0.04134714194031886,True,True
490,1925,77,0.0,0,0.4778602525324675,0.039620949805930575,True,True
491,1925,77,0.0,0,0.47076033540584417,0.04480362605884838,True,True
492,1925,77,0.0,0,0.4868127401136364,0.03888753932512763,True,True
493,1925,77,0.0,0,0.47267148813311693,0.03971858399829755,True,True
494,1925,77,0.0,0,0.46586491321428575,0.042799017559528175,True,True
495,1925,77,0.0,0,0.47018267154220783,0.04033671362859495,True,True
496,1925,77,0.0,0,0.4739052458603896,0.04281395398805227,True,True
497,1925,77,0.0,0,0.4651356948863637,0.04179122168053753,True,True
498,1925,77,0.0,0,0.46015933931818187,0.04415083020211984,True,True
499,1925,77,0.0,0,0.4765685723701299,0.04161337822502626,True,True
500,1925,77,0.0,0,0.4671459715097403,0.04108622068328237,True,True
501,1925,77,0.0,0,0.46477567660714286,0.040588376958954495,True,True
502,1925,77,0.0,0,0.4760459733116883,0.04134363647681942,True,True
503,1925,77,0.0,0,0.4853923176948052,0.04193869728510638,True,True
504,1925,77,0.0,0,0.4377006401461039,0.04308045311680816,True,True
505,1925,77,0.0,0,0.47715620837662337,0.04019827220510997,True,True
506,1925,77,0.0,0,0.47948763256493504,0.042481416318043135,True,True
507,1925,77,0.0,0,0.49691057058441557,0.04105393878103873,True,True
508,1925,77,0.0,0,0.47586640766233773,0.04542895676471211,True,True
509,1925,77,0.0,0,0.4721326382467533,0.04289486762512394,True,True
510,1925,77,0.0,0,0.4791507774837663,0.042431563749126634,True,True
511,1925,77,0.0,0,0.4627879116883117,0.040446464094445016,True,True
512,1925,77,0.0,0,0.468887567987013,0.04024437146446637,True,True
513,1925,77,0.0,0,0.486770030487013,0.03815876345057857,True,True
514,1925,77,0.0,0,0.47264361625,0.043068625663896326,True,True
515,1925,77,0.0,0,0.4721818717207792,0.043175107717301854,True,True
516,1925,77,0.0,0,0.46910310975649344,0.04399044103530154,True,True
517,1925,77,0.0,0,0.47289574543831164,0.04190424864421144,True,True
518,1925,77,0.0,0,0.4751825788311688,0.03935688819544991,True,True
519,1925,77,0.0,0,0.4808454007792208,0.04273596063401183,True,True
520,1925,77,0.0,0,0.4871667576461039,0.045225311430979895,True,True
521,1925,77,0.0,0,0.46164271508116883,0.04362596301123393,True,True
522,1925,77,0.0,0,0.47801726220779217,0.04345365902974573,True,True
523,1925,77,0.0,0,0.48431484222402593,0.039554594813600394,True,True
524,1925,77,0.0,0,0.46869971574675323,0.04253765110591917,True,True
525,1925,77,0.0,0,0.5009465266233766,0.042665822929329106,True,True
526,1925,77,0.0,0,0.4941026190422078,0.045171191686755215,True,True
527,1925,77,0.0,0,0.46977788422077915,0.04089473542060745,True,True
528,1925,77,0.0,0,0.46705240595779224,0.040567509561561174,True,True
529,1925,77,0.0,0,0.45858526753246753,0.04120734680994421,True,True
530,1925,77,0.0,0,0.4867832644318182,0.04426717305645577,True,True
531,1925,77,0.0,0,0.4668866408928572,0.04056847185274816,True,True
532,1925,77,0.0,0,0.47512101577922083,0.04221368879799442,True,True
533,1925,77,0.0,0,0.4692589199188312,0.04374332584099688,True,True
534,1925,77,0.0,0,0.4822582457142857,0.04287586796318685,True,True
535,1925,77,0.0,0,0.4774969708603896,0.041329698754132276,True,True
536,1925,77,0.0,0,0.46913912512987016,0.04269679018316276,True,True
537,1925,77,0.0,0,0.4713003238474026,0.043467373614014614,True,True
538,1925,77,0.0,0,0.4729409331818182,0.041656555459397775,True,True
539,1925,77,0.0,0,0.46464584569805195,0.04169817489483335,True,True
540,1925,77,0.0,0,0.4558353396428571,0.03935118900852458,True,True
541,1925,77,0.0,0,0.4805074698863636,0.04189842138755226,True,True
542,1925,77,0.0,0,0.47600831037337665,0.041211874708465206,True,True
543,1925,77,0.0,0,0.48031695043831174,0.04051749877774261,True,True
544,1925,77,0.0,0,0.4836705925649351,0.03995033747562976,True,True
545,1925,77,0.0,0,0.4723043696103896,0.041623417240326296,True,True
546,1925,77,0.0,0,0.4666108457142857,0.04374687683197056,True,True
547,1925,77,0.0,0,0.4736649805357143,0.04033144991951076,True,True
548,1925,77,0.0,0,0.47839689077922076,0.04475185142942714,True,True
549,1925,77,0.0,0,0.46746892676948054,0.04023995629637341,True,True
550,1925,77,0.0,0,0.48196352321428576,0.03999295888400295,True,True
551,1925,77,0.0,0,0.48277923422077923,0.04272506728105365,True,True
552,1925,77,0.0,0,0.48297825326298693,0.04181686288777447,True,True
553,1925,77,0.0,0,0.476799573262987,0.039679974553412226,True,True
554,1925,77,0.0,0,0.4867700610227273,0.040407884345412676,True,True
555,1925,77,0.0,0,0.47347430597402596,0.04303126323464102,True,True
556,1925,77,0.0,0,0.4785373680357142,0.04190032955726811,True,True
557,1925,77,0.0,0,0.48611834176948054,0.04099621342106203,True,True
558,1925,77,0.0,0,0.4603036133441558,0.03858486714801133,True,True
559,1925,77,0.0,0,0.4778211355681819,0.038894647731094634,True,True
560,1925,77,0.0,0,0.47539200365259743,0.0402366826903087,True,True
561,1925,77,0.0,0,0.47064991785714283,0.043605067970644715,True,True
562,1925,77,0.0,0,0.47703622345779223,0.03964753247797067,True,True
563,1925,77,0.0,0,0.4880140850811689,0.04004108457198396,True,True
564,1925,77,0.0,0,0.47067682985389614,0.0429826206738864,True,True
565,1925,77,0.0,0,0.46177443196428575,0.04469507270217162,True,True
566,1925,77,0.0,0,0.46479997154220787,0.0392725252922808,True,True
567,1925,77,0.0,0,0.48332856194805196,0.04408874440866111,True,True
568,1925,77,0.0,0,0.4629309960551948,0.03889102234552411,True,True
569,1925,77,0.0,0,0.4987407340746754,0.04105196915361896,True,True
570,1925,77,0.0,0,0.46781802405844153,0.03853937975439687,True,True
571,1925,77,0.0,0,0.4770345561850649,0.041079603671641665,True,True
572,1925,77,0.0,0,0.47162642964285717,0.042597364650582115,True,True
573,1925,77,0.0,0,0.47021432139610386,0.042011866601526476,True,True
574,1925,77,0.0,0,0.48108465829545455,0.04051301934537295,True,True
575,1925,77,0.0,0,0.48402100287337657,0.03943522047436238,True,True
576,1925,77,0.0,0,0.4619628548863636,0.04101611436283889,True,True
577,1925,77,0.0,0,0.4974096456168831,0.042187175053360754,True,True
578,1925,77,0.0,0,0.48912624487012984,0.03971733364226243,True,True
579,1925,77,0.0,0,0.4784046100974026,0.0414713840349112,True,True
580,1925,77,0.0,0,0.47693696532467533,0.039902879520374926,True,True
581,1925,77,0.0,0,0.47937220355519483,0.04024370563980062,True,True
582,1925,77,0.0,0,0.4854675556655844,0.04331488062097642,True,True
583,1925,77,0.0,0,0.48731657202922085,0.03895183557297854,True,True
584,1925,77,0.0,0,0.46961993418831166,0.03978108705924921,True,True
585,1925,77,0.0,0,0.4711288411201299,0.0416827765250855,True,True
586,1925,77,0.0,0,0.4873519223214286,0.045003066672583955,True,True
587,1925,77,0.0,0,0.47505343805194805,0.042141456827167315,True,True
588,1925,77,0.0,0,0.4755616243831169,0.044474805914507635,True,True
589,1925,77,0.0,0,0.48141971806818185,0.03967603601120962,True,True
590,1925,77,0.0,0,0.4694466706331169,0.04030293205392788,True,True
591,1925,77,0.0,0,0.46555565735389604,0.04062503002458187,True,True
592,1925,77,0.0,0,0.470359933961039,0.04089326127373084,True,True
593,1925,77,0.0,0,0.4618231230194805,0.042439788438067526,True,True
594,1925,77,0.0,0,0.4636074215746753,0.04124549670563287,True,True
595,1925,77,0.0,0,0.47497594058441567,0.04162774344683978,True,True
596,1925,77,0.0,0,0.4766180588474026,0.04282434215161385,True,True
597,1925,77,0.0,0,0.47337055001623374,0.04264849270485542,True,True
598,1925,77,0.0,0,0.4751824511525974,0.0418564615706555,True,True
599,1925,77,0.0,0,0.48045300217532466,0.039425463933005646,True,True
600,1925,77,0.0,0,0.47550452834415585,0.04473338161114621,True,True
601,1925,77,0.0,0,0.4768292947077922,0.04387705050626641,True,True
602,1925,77,0.0,0,0.4703773211688312,0.04107461082686628,True,True
603,1925,77,0.0,0,0.46751235612012987,0.0404489168397925,True,True
604,1925,77,0.0,0,0.4682998231818182,0.04104667531343412,True,True
605,1925,77,0.0,0,0.4662127930194805,0.040983716689873086,True,True
606,1925,77,0.0,0,0.4654531051623377,0.04044855171183792,True,True
607,1925,77,0.0,0,0.48273573249999996,0.039512933652565654,True,True
608,1925,77,0.0,0,0.47510192042207794,0.04344306889730855,True,True
609,1925,77,0.0,0,0.4838478110227272,0.039278164397576074,True,True
610,1925,77,0.0,0,0.478182973474026,0.041682023450887416,True,True
611,1925,77,0.0,0,0.469050470275974,0.03928322154006882,True,True
612,1925,77,0.0,0,0.47004870162337664,0.03947910352500588,True,True
613,1925,77,0.0,0,0.4681552704383117,0.04111408721063238,True,True
614,1925,77,0.0,0,0.47587962681818186,0.04195632528662018,True,True
615,1925,77,0.0,0,0.4736959271915584,0.03938833242413302,True,True
616,1925,77,0.0,0,0.4924077833441559,0.039614568527426355,True,True
617,1925,77,0.0,0,0.480661589788961,0.04113225551625806,True,True
618,1925,77,0.0,0,0.46167167,0.03974205824712353,True,True
619,1925,77,0.0,0,0.48291112027597405,0.04264134827826389,True,True
620,1925,77,0.0,0,0.48981839099025976,0.0395296400272772,True,True
621,1925,77,0.0,0,0.45422038672077925,0.04168747685067176,True,True
622,1925,77,0.0,0,0.4674336980844156,0.043622400815146005,True,True
623,1925,77,0.0,0,0.4864136908603896,0.04065754267282283,True,True
624,1925,77,0.0,0,0.471709808538961,0.04281063488143881,True,True
625,1925,77,0.0,0,0.4868281068993506,0.04086195617756426,True,True
626,1925,77,0.0,0,0.4976353827922078,0.04135548054111918,True,True
627,1925,77,0.0,0,0.47237117642857146,0.04135717682805042,True,True
628,1925,77,0.0,0,0.4873569264772728,0.04197043149822047,True,True
629,1925,77,0.0,0,0.4633776650811688,0.042125440333965314,True,True
630,1925,77,0.0,0,0.46983577883116884,0.043990445595875866,True,True
631,1925,77,0.0,0,0.46391578542207795,0.043019887412931085,True,True
632,1925,77,0.0,0,0.47861731644480526,0.04016358936089428,True,True
633,1925,77,0.0,0,0.4588735915097403,0.046153058320375154,True,True
634,1925,77,0.0,0,0.4846221196590909,0.04178774583775153,True,True
635,1925,77,0.0,0,0.4756821803733766,0.042053484603458424,True,True
636,1925,77,0.0,0,0.484822262012987,0.04240241740541387,True,True
637,1925,77,0.0,0,0.47777641959415584,0.042815932402208615,True,True
638,1925,77,0.0,0,0.4913062674188312,0.039873071296303596,True,True
639,1925,77,0.0,0,0.4782615691558441,0.04036792690376365,True,True
640,1925,77,0.0,0,0.47684273696428575,0.04169036504362025,True,True
641,1925,77,0.0,0,0.4818906689448052,0.04168618683550738,True,True
642,1925,77,0.0,0,0.4706756102922078,0.042971772926214916,True,True
643,1925,77,0.0,0,0.4801988576948052,0.042057876426430364,True,True
644,1925,77,0.0,0,0.48049896298701295,0.040255026781189744,True,True
645,1925,77,0.0,0,0.47208445073051947,0.042360385210330774,True,True
646,1925,77,0.0,0,0.49120261000000004,0.0411187536884736,True,True
647,1925,77,0.0,0,0.4717194376948052,0.042391389020848845,True,True
648,1925,77,0.0,0,0.47638189290584415,0.04329334245313949,True,True
649,1925,77,0.0,0,0.4798659149512987,0.04371281270851168,True,True
650,1925,77,0.0,0,0.48113934112012985,0.04145119370883617,True,True
651,1925,77,0.0,0,0.46191560521103897,0.041106518521367354,True,True
652,1925,77,0.0,0,0.462947468474026,0.041042375087069885,True,True
653,1925,77,0.0,0,0.48831734327922083,0.04185421648659596,True,True
654,1925,77,0.0,0,0.473283040064935,0.04267442762007195,True,True
655,1925,77,0.0,0,0.46466758280844156,0.04030517963250213,True,True
656,1925,77,0.0,0,0.470423817224026,0.043861014375755764,True,True
657,1925,77,0.0,0,0.4709891418831169,0.04390160487023955,True,True
658,1925,77,0.0,0,0.4745719556818182,0.04357094676518582,True,True
659,1925,77,0.0,0,0.48739203022727273,0.043007249094234576,True,True
660,1925,77,0.0,0,0.47884732063311686,0.042313743691236735,True,True
661,1925,77,0.0,0,0.4741531077597403,0.04213093434693366,True,True
662,1925,77,0.0,0,0.46446425694805193,0.043347890136432435,True,True
663,1925,77,0.0,0,0.4830548276785714,0.039163584153284976,True,True
664,1925,77,0.0,0,0.4782225713474026,0.04317438539463886,True,True
665,1925,77,0.0,0,0.47897155719155843,0.04164989370122154,True,True
666,1925,77,0.0,0,0.4614970695779221,0.04102569417447422,True,True
667,1925,77,0.0,0,0.46443424362012986,0.040789074474123756,True,True
668,1925,77,0.0,0,0.48516922551948044,0.04133241011597423,True,True
669,1925,77,0.0,0,0.45204379464285716,0.04190751853765757,True,True
670,1925,77,0.0,0,0.4835219434577922,0.04122828982598908,True,True
671,1925,77,0.0,0,0.4867302571103896,0.039795522183655355,True,True
672,1925,77,0.0,0,0.4669364112175325,0.038657948587127795,True,True
673,1925,77,0.0,0,0.47458277337662336,0.04292652709747153,True,True
674,1925,77,0.0,0,0.46594792285714287,0.04327256015768134,True,True
675,1925,77,0.0,0,0.49254730074675324,0.039865322216029356,True,True
676,1925,77,0.0,0,0.4784931327272728,0.044979972025120676,True,True
677,1925,77,0.0,0,0.4628194410714286,0.040709697892438335,True,True
678,1925,77,0.0,0,0.4785230511525974,0.04313121463490686,True,True
679,1925,77,0.0,0,0.47714257448051944,0.03873273189857867,True,True
680,1925,77,0.0,0,0.4941971338961039,0.04215694988058847,True,True
681,1925,77,0.0,0,0.47345010678571425,0.03973452497742525,True,True
682,1925,77,0.0,0,0.4737161423863636,0.04157162256652126,True,True
683,1925,77,0.0,0,0.47100360561688315,0.04267257178937831,True,True
684,1925,77,0.0,0,0.46997877503246754,0.04217628520867871,True,True
685,1925,77,0.0,0,0.4709672312337662,0.04176044996204139,True,True
686,1925,77,0.0,0,0.47035538667207794,0.040405883544563766,True,True
687,1925,77,0.0,0,0.4737420973376623,0.04293023863923787,True,True
688,1925,77,0.0,0,0.49066474324675324,0.04230282190069668,True,True
689,1925,77,0.0,0,0.4633173322402598,0.04164274366821017,True,True
690,1925,77,0.0,0,0.47714147912337657,0.0401169603650658,True,True
691,1925,77,0.0,0,0.4705999978246753,0.04030076845627907,True,True
692,1925,77,0.0,0,0.46843586224025974,0.04100560686519974,True,True
693,1925,77,0.0,0,0.47337534284090915,0.0422580623513666,True,True
694,1925,77,0.0,0,0.4606431556493507,0.0429440965860369,True,True
695,1925,77,0.0,0,0.46285875844155844,0.040287673181918296,True,True
696,1925,77,0.0,0,0.4776810056493506,0.04347407370613239,True,True
697,1925,77,0.0,0,0.46274422175324675,0.04229097142334218,True,True
698,1925,77,0.0,0,0.455988213961039,0.043402611981216296,True,True
699,1925,77,0.0,0,0.46957769764610385,0.04192731038599681,True,True
700,1925,77,0.0,0,0.46681357917207794,0.04215063036050133,True,True
701,1925,77,0.0,0,0.47347826907467533,0.040038213287014165,True,True
702,1925,77,0.0,0,0.4832940646590909,0.04150865790943936,True,True
703,1925,77,0.0,0,0.48146543939935066,0.04311272176498703,True,True
704,1925,77,0.0,0,0.47621018615259747,0.04328038507053182,True,True
705,1925,77,0.0,0,0.4595406879545455,0.04115690514689664,True,True
706,1925,77,0.0,0,0.4747630946266234,0.04133134469820019,True,True
707,1925,77,0.0,0,0.47518454969155843,0.043903134375204676,True,True
708,1925,77,0.0,0,0.46485961910714285,0.04380550569431652,True,True
709,1925,77,0.0,0,0.48917306525974025,0.04138456009548137,True,True
710,1925,77,0.0,0,0.4996370263961039,0.0439569473061117,True,True
711,1925,77,0.0,0,0.4787583584577922,0.040683523112456425,True,True
712,1925,77,0.0,0,0.4740828726623376,0.04021843238112769,True,True
713,1925,77,0.0,0,0.4778962200487012,0.0411351952877939,True,True
714,1925,77,0.0,0,0.476546190762987,0.040994783563363335,True,True
715,1925,77,0.0,0,0.4705730466558442,0.04300624380465933,True,True
716,1925,77,0.0,0,0.47409104775974026,0.041881340938389494,True,True
717,1925,77,0.0,0,0.4703846172077922,0.03986505166025697,True,True
718,1925,77,0.0,0,0.4702702776785714,0.04246457049192625,True,True
719,1925,77,0.0,0,0.46320392133116883,0.044097358734935886,True,True
720,1925,77,0.0,0,0.47168091496753245,0.04020964956924705,True,True
721,1925,77,0.0,0,0.4769682301623377,0.039903410522850596,True,True
722,1925,77,0.0,0,0.4993019592857143,0.04069395675972465,True,True
723,1925,77,0.0,0,0.487586861525974,0.04117898246890658,True,True
724,1925,77,0.0,0,0.46039122073051947,0.040154145279444955,True,True
725,1925,77,0.0,0,0.487337519512987,0.038954739309578164,True,True
726,1925,77,0.0,0,0.46210417816558447,0.04004306978552002,True,True
727,1925,77,0.0,0,0.4590206315746753,0.04094725824181235,True,True
728,1925,77,0.0,0,0.4796595416883117,0.04287595193782965,True,True
729,1925,77,0.0,0,0.48105663215909095,0.042041070271944925,True,True
730,1925,77,0.0,0,0.47335184198051955,0.039373434715386714,True,True
731,1925,77,0.0,0,0.4823774102922078,0.041522535134925764,True,True
732,1925,77,0.0,0,0.4753900748701299,0.04069331732058327,True,True
733,1925,77,0.0,0,0.4592054675811688,0.037976934298567064,True,True
734,1925,77,0.0,0,0.47101517637987017,0.042850081914797465,True,True
735,1925,77,0.0,0,0.479374680762987,0.0405531277661117,True,True
736,1925,77,0.0,0,0.46539284282467525,0.04072250281920481,True,True
737,1925,77,0.0,0,0.4693352749025974,0.041298219252959345,True,True
738,1925,77,0.0,0,0.4596636265097403,0.04179146084213694,True,True
739,1925,77,0.0,0,0.49038771620129873,0.04532341630617072,True,True
740,1925,77,0.0,0,0.47100555001623373,0.040507866911563585,True,True
741,1925,77,0.0,0,0.47848002131493506,0.04148472169320281,True,True
742,1925,77,0.0,0,0.4570508630681818,0.039471380862765956,True,True
743,1925,77,0.0,0,0.47159173626623374,0.042900365754016914,True,True
744,1925,77,0.0,0,0.48409107990259737,0.039663169525249446,True,True
745,1925,77,0.0,0,0.45531740961038963,0.042919817753560296,True,True
746,1925,77,0.0,0,0.48324214089285705,0.04171714073070735,True,True
747,1925,77,0.0,0,0.4739071172727273,0.04004687698509079,True,True
748,1925,77,0.0,0,0.4604293419155844,0.0406619485738579,True,True
749,1925,77,0.0,0,0.4680507537987013,0.0427944283504555,True,True
750,1925,77,0.0,0,0.48429060899350646,0.047496815883010066,True,True
751,1925,77,0.0,0,0.47840058837662347,0.040732825927787514,True,True
752,1925,77,0.0,0,0.4633113193668832,0.04015567709533061,True,True
753,1925,77,0.0,0,0.4775233252922078,0.042181075683605816,True,True
754,1925,77,0.0,0,0.46056863767857137,0.0405895522727447,True,True
755,1925,77,0.0,0,0.4863746651461039,0.04113442080673789,True,True
756,1925,77,0.0,0,0.44852738163961037,0.04128325163288233,True,True
757,1925,77,0.0,0,0.4737851923863637,0.040803221654655886,True,True
758,1925,77,0.0,0,0.47799527982142853,0.042238494450148316,True,True
759,1925,77,0.0,0,0.4807040432305195,0.04084904819738287,True,True
760,1925,77,0.0,0,0.47136423009740264,0.04190311950641039,True,True
761,1925,77,0.0,0,0.46934278167207794,0.042362925050616326,True,True
762,1925,77,0.0,0,0.4597301518506494,0.043634669751864336,True,True
763,1925,77,0.0,0,0.4783901145292207,0.04278685352582103,True,True
764,1925,77,0.0,0,0.4756911724837662,0.04368596817978216,True,True
765,1925,77,0.0,0,0.48386484874999997,0.04228901033839146,True,True
766,1925,77,0.0,0,0.4733641587987013,0.041920380918562906,True,True
767,1925,77,0.0,0,0.46517405118506494,0.03964958014783828,True,True
768,1925,77,0.0,0,0.46977020095779226,0.04148553173441704,True,True
769,1925,77,0.0,0,0.4756333519805195,0.038704408754011085,True,True
770,1925,77,0.0,0,0.4668163473376623,0.04548977842626242,True,True
771,1925,77,0.0,0,0.45728280840909086,0.0402838868394222,True,True
772,1925,77,0.0,0,0.4810625906006493,0.03947616301199722,True,True
773,1925,77,0.0,0,0.46227122724025976,0.04275084990557046,True,True
774,1925,77,0.0,0,0.4708707894318182,0.04037669703313005,True,True
775,1925,77,0.0,0,0.48022729670454545,0.045289124078461716,True,True
776,1925,77,0.0,0,0.4741879334415584,0.038156971063555666,True,True
777,1925,77,0.0,0,0.45872688857142857,0.04090803230892229,True,True
778,1925,77,0.0,0,0.4594919842207792,0.04094186877112517,True,True
779,1925,77,0.0,0,0.48005649857142857,0.04278695245003324,True,True
780,1925,77,0.0,0,0.47521078974025976,0.04226942254608977,True,True
781,1925,77,0.0,0,0.4849441262337662,0.03795168511245184,True,True
782,1925,77,0.0,0,0.45712084024350647,0.04212859223406131,True,True
783,1925,77,0.0,0,0.47382270353896105,0.042148877449526286,True,True
784,1925,77,0.0,0,0.46474512349025976,0.039387270097431475,True,True
785,1925,77,0.0,0,0.4731224165097403,0.04128081210895284,True,True
786,1925,77,0.0,0,0.4779540706655845,0.04152322754818387,True,True
787,1925,77,0.0,0,0.47971428212662337,0.039825994175118035,True,True
788,1925,77,0.0,0,0.480066460275974,0.039808662813178575,True,True
