fit_id,pathway,NES,pval,padj,size,leading_edge_count,leading_edge_genes
omit_hoa1,HALLMARK_ALLOGRAFT_REJECTION,2.64789959876409,2.3577817902423802e-23,1.1788908951211901e-21,179,90,MMP9;ITGB2;GZMB;IL10;CD3D;CD2;GZMA;CCL5;CD3E;CCL4;SPI1;PRF1;CD3G;CD8B;HLA-DOA;IGSF6;IL2RG;WAS;LCP2;ITK;ITGAL;NLRP3;NCF4;SRGN;CRTAM;KLRD1;CAPG;CD1D;HLA-DRA;TIMP1;IL6;EIF3J;PTPRC;EREG;HCLS1;CD74;IL2RB;HLA-DMA;SOCS1;INHBB;IRF7;CD247;CD8A;TLR1;GPR65;CD7;CD96;ELANE;CD47;LTB;NME1;LY75;NCK1;HLA-DMB;SIT1;IL4R;EIF5A;CXCR3;IL1B;CTSS;IL18;HLA-DQA1;CCND2;TLR2;ETS1;TAP1;CCR5;ZAP70;LCK;BCAT1;HIF1A;CCR1;PRKCB;CCR2;LIF;NCR1;HLA-DOB;RIPK2;PTPN6;IRF4;B2M;FLNA;LY86;TGFB1;TAPBP;CD28;IL18RAP;TLR6;RPS19;FYB1
omit_hoa1,HALLMARK_INTERFERON_GAMMA_RESPONSE,2.49811719909633,3.4186656972127204e-20,8.54666424303179e-19,190,83,CXCL10;ISG15;IL10RA;GZMA;CCL5;ISG20;LGALS3BP;MX1;FPR1;LY6E;HLA-DRB1;LCP2;PDE4B;IFI27;ZBP1;OAS3;TNFAIP6;C1R;PTGS2;IL6;USP18;SAMHD1;FCGR1A;RSAD2;CD69;CD74;PSMA2;IL2RB;HERC6;HLA-DMA;SOCS1;EPSTI1;RNF213;CMPK2;IRF7;MX2;HELZ2;OAS2;CSF2RB;IL18BP;IFIT1;CD38;IFI44L;SLAMF7;IFIT3;PSME2;IFITM3;IFI44;KLRK1;MTHFD2;IL4R;OASL;GCH1;FGL2;HLA-DQA1;SERPING1;IFI35;SELP;ADAR;EIF2AK2;TAP1;HIF1A;C1S;TNFAIP2;XAF1;PSMB2;IFIT2;BTG1;STAT2;RIPK2;HLA-B;IFIH1;PTPN6;UPP1;OGFR;MYD88;IRF4;B2M;TAPBP;LYSMD2;NMI;CASP3;CD274
omit_hoa1,HALLMARK_INFLAMMATORY_RESPONSE,2.36265818790207,4.7955762116304e-15,7.992627019384011e-14,178,77,SELL;IL10;CYBB;CXCL10;CCL20;IL10RA;CSF3R;CCL5;FPR1;KLF6;LY6E;LCP2;PDE4B;GPR183;NLRP3;CD48;PTGER4;EMP3;RASGRP1;PLAUR;TNFAIP6;PTAFR;TIMP1;IL6;EREG;APLNR;CD69;RNF144B;IL2RB;AQP9;ADM;LAMP3;SELENOS;PROK2;IRF7;TNFRSF9;SLC31A2;KCNJ2;F3;PTPRE;TLR1;HAS2;MSR1;ABCA1;IFITM1;IL7R;MMP14;OLR1;GPR132;ITGA5;MARCO;IL4R;GCH1;IL1B;EDN1;CSF3;IL18;MXD1;TLR2;EIF2AK2;CCR7;LCK;HIF1A;SPHK1;ITGB8;RGS1;LIF;OSM;SERPINE1;IRAK2;RIPK2;PTGIR;SLC4A4;CX3CL1;TAPBP;NMI;IL18RAP
omit_hoa1,HALLMARK_INTERFERON_ALPHA_RESPONSE,2.35678565460841,5.7212922656616095e-11,5.721292265661611e-10,94,42,SELL;CXCL10;ISG15;ISG20;LGALS3BP;MX1;LY6E;IFI27;USP18;RSAD2;CD74;HERC6;LAMP3;EPSTI1;CMPK2;IRF7;TENT5A;HELZ2;OAS1;IFI44L;IFITM1;CD47;IFIT3;PSME2;IFITM3;IFI44;IL4R;OASL;IFI35;ADAR;EIF2AK2;TAP1;NCOA7;C1S;IFIT2;STAT2;RIPK2;IFIH1;SAMD9;OGFR;GMPR;B2M
