"donor","rank","Gene","Distance","Z","FC","p_value","adjusted_p_value"
"hoa3",222,"DNM2",4.2210352694331e-08,-0.533146350423286,9.48610370120138e-07,0.999222887442557,0.999999999992947
"hoa3",223,"PLAUR",3.9842651815273e-08,-0.546898289078197,8.45174486330366e-07,0.999266477922953,0.999999999992947
"hoa3",224,"NDUFS1",3.9085103972818e-08,-0.551453396113903,8.13340595246635e-07,0.999280424733455,0.999999999992947
"hoa3",225,"ZNF224",3.6460026767562e-08,-0.567876272062103,7.07756509428399e-07,0.99932875363567,0.999999999992947
"hoa3",226,"TSC1",3.6280123637081e-08,-0.569040269715805,7.00789236534426e-07,0.999332065736749,0.999999999992947
"hoa3",227,"CBWD5",3.31822806602622e-08,-0.5899427305966,5.86222348122835e-07,0.999389098481838,0.999999999992947
"hoa3",228,"MX1",3.27490860752858e-08,-0.593004166396237,5.71015997366595e-07,0.99939707379799,0.999999999992947
"hoa3",229,"IFT88",2.95562888562354e-08,-0.616761116517956,4.6510361029499e-07,0.999455854698992,0.999999999992947
"hoa3",230,"LONP1",2.95359510342341e-08,-0.616919695911693,4.64463750532746e-07,0.999456229127887,0.999999999992947
"hoa3",231,"INMT",2.7930464899005e-08,-0.629758494924543,4.15342368482995e-07,0.999485786885163,0.999999999992947
"hoa3",232,"PLAC9",2.60153877701623e-08,-0.645969728550301,3.60338373007295e-07,0.999521044359627,0.999999999992947
"hoa3",233,"DUSP2",2.55121117724472e-08,-0.650407628134271,3.46531504376816e-07,0.999530309908608,0.999999999992947
"hoa3",234,"RNPC3",2.50945039838143e-08,-0.654150186717227,3.35279606250572e-07,0.999537998265419,0.999999999992947
"hoa3",235,"ZEB2",2.50927567285175e-08,-0.65416596256874,3.35232918842533e-07,0.999538030433215,0.999999999992947
"hoa3",236,"MAP1B",2.41506125114521e-08,-0.662819682086604,3.10531889442973e-07,0.999555375753802,0.999999999992947
"hoa3",237,"BAX",2.37872577905711e-08,-0.666238340865128,3.01258052636648e-07,0.999562065286105,0.999999999992947
"hoa3",238,"SYBU",2.3477621325968e-08,-0.669188792597253,2.93466203098954e-07,0.999567765839922,0.999999999992947
"hoa3",239,"BCL2L13",2.28949721163956e-08,-0.674836729109717,2.79080918689448e-07,0.999578492687608,0.999999999992947
"hoa3",240,"CX3CL1",2.12894864379681e-08,-0.691095252135927,2.41312754161888e-07,0.999608050439129,0.999999999992947
"hoa3",241,"CLPP",2.10461524176718e-08,-0.693654937990946,2.35827978670184e-07,0.999612530333707,0.999999999992947
"hoa3",242,"WDR44",1.73619712304509e-08,-0.736060805455636,1.60489997592806e-07,0.999680357855925,0.999999999992947
"hoa3",243,"C1orf54",1.64192434850368e-08,-0.748208219780085,1.43534464178626e-07,0.999697713921028,0.999999999992947
"hoa3",244,"AC109326.1",1.54695907234041e-08,-0.761095345276073,1.27411184620675e-07,0.99971519747911,0.999999999992947
"hoa3",245,"PGF",1.41442339210417e-08,-0.78032289892739,1.06514508196371e-07,0.999739597927131,0.999999999992947
"hoa3",246,"BGN",1.34526883042804e-08,-0.791007254342204,9.63536266455796e-08,0.999752329610386,0.999999999992947
"hoa3",247,"AC091271.1",1.33872015340959e-08,-0.792044426520154,9.54178241338093e-08,0.999753535252931,0.999999999992947
"hoa3",248,"VDAC1",1.14585494584089e-08,-0.824838914481641,6.99051534396295e-08,0.999789042653996,0.999999999992947
"hoa3",249,"MFN1",1.12334590736019e-08,-0.828983960776904,6.71857115197322e-08,0.999793186674955,0.999999999992947
"hoa3",250,"LCN6",1.10620090780182e-08,-0.832191556980905,6.51505261112542e-08,0.99979634315086,0.999999999992947
"hoa3",251,"CYP1B1",1.06096466101503e-08,-0.840873988805478,5.99310301855345e-08,0.999804671358904,0.999999999992947
"hoa3",252,"RPL32P3",9.85106958153383e-09,-0.856209280452205,5.16674085392968e-08,0.999818637122606,0.999999999992947
"hoa3",253,"IFIT3",9.03265704052035e-09,-0.873992215624031,4.34391129189917e-08,0.999833704486597,0.999999999992947
"hoa3",254,"INHBB",7.7786103357647e-09,-0.904270648681464,3.22146886821124e-08,0.999856792082776,0.999999999992947
"hoa3",255,"RELA",7.75160935491889e-09,-0.904969556367958,3.19914306737761e-08,0.999857289183675,0.999999999992947
"hoa3",256,"BCL2L1",6.35090208405913e-09,-0.944616911555792,2.14743852483347e-08,0.999883076870762,0.999999999992947
"hoa3",257,"RRN3P1",6.21826841717321e-09,-0.94876834592871,2.05867995411539e-08,0.999885518719662,0.999999999992947
"hoa3",258,"CD83",6.00078691611839e-09,-0.955750804438203,1.91719512995762e-08,0.999889522657553,0.999999999992947
"hoa3",259,"LRG1",5.99313686557218e-09,-0.95600053003005,1.91231000704371e-08,0.999889663498623,0.999999999992947
"hoa3",260,"ATP5F1B",5.60833143231495e-09,-0.968946922850125,1.67462375687575e-08,0.999896747949708,0.999999999992947
"hoa3",261,"FLT1",5.38902169855143e-09,-0.976686768068683,1.5462146029581e-08,0.99990078554624,0.999999999992947
"hoa3",262,"THY1",4.13741524402011e-09,-1.02717948984511,9.11398116108085e-09,0.999923828216546,0.999999999992947
"hoa3",263,"DUSP4",4.0817750463312e-09,-1.02972964741165,8.87049874324046e-09,0.999924852579059,0.999999999992947
"hoa3",264,"DNM1L",3.99153848481242e-09,-1.03393259324366,8.48263046441121e-09,0.999926513877092,0.999999999992947
"hoa3",265,"AFG3L2",3.8929856994731e-09,-1.03862149479751,8.06892210278755e-09,0.999928328280762,0.999999999992947
"hoa3",266,"OPA1",3.05101615763727e-09,-1.08370703476909,4.95608699766075e-09,0.999943829340657,0.999999999992947
"hoa3",267,"PHB2",3.03022546801208e-09,-1.08495591589038,4.88877212002266e-09,0.999944212107146,0.999999999992947
"hoa3",268,"THBS1",2.49239329988525e-09,-1.12027802524371,3.30737208294458e-09,0.999954113853286,0.999999999992947
"hoa3",269,"UQCRC1",2.38162001273608e-09,-1.12839590294682,3.01991589594822e-09,0.999956153242214,0.999999999992947
"hoa3",270,"INF2",2.36510775386617e-09,-1.12963490122967,2.97818567160102e-09,0.999956457240758,0.999999999992947
"hoa3",271,"GABRB2",2.02242919103593e-09,-1.15727810558695,2.17769250426742e-09,0.999962766116166,0.999999999992947
"hoa3",272,"MTOR",1.97439935097879e-09,-1.16148387657437,2.07548646361308e-09,0.999963650368377,0.999999999992947
"hoa3",273,"YAP1",1.78911706016168e-09,-1.17861967987471,1.70422691537017e-09,0.999967061503521,0.999999999992947
"hoa3",274,"TXN2",1.78397869745701e-09,-1.17911723722245,1.69445185792813e-09,0.999967156103223,0.999999999992947
"hoa3",275,"TAX1BP1",1.60113566689242e-09,-1.19771804030841,1.36491677082147e-09,0.999970522330425,0.999999999992947
"hoa3",276,"FKBP8",1.59413184531627e-09,-1.19846782307891,1.35300182138649e-09,0.999970651274114,0.999999999992947
"hoa3",277,"TFAM",1.45120942741703e-09,-1.21445281189878,1.12126970433183e-09,0.99997328254384,0.999999999992947
"hoa3",278,"CCND1",1.4091193807306e-09,-1.21943003322698,1.0571715870079e-09,0.999974057441629,0.999999999992947
"hoa3",279,"TAGLN",1.18553028225891e-09,-1.24834780469867,7.48299076981239e-10,0.999978173823332,0.999999999992947
"hoa3",280,"TEAD1",1.0964534979061e-09,-1.26125465511526,6.40074227613345e-10,0.999979813769322,0.999999999992947
"hoa3",281,"MT1X",9.50473701799517e-10,-1.28459885743567,4.8098343126627e-10,0.999982501326837,0.999999999992947
"hoa3",282,"BNIP3L",8.65479633956553e-10,-1.29972072010307,3.98807770364508e-10,0.999984066108073,0.999999999992947
"hoa3",283,"ADM",8.62170041241488e-10,-1.30033612339034,3.95763521583264e-10,0.999984127039249,0.999999999992947
"hoa3",284,"MFN2",6.76902079023224e-10,-1.33871171421009,2.43950437898856e-10,0.999987537910599,0.999999999992947
"hoa3",285,"MFF",6.46350075858794e-10,-1.34593073980873,2.22425980797797e-10,0.999988100387517,0.999999999992947
"hoa3",286,"GABARAP",6.30946715352292e-10,-1.34968729680167,2.11950904205449e-10,0.999988383970714,0.999999999992947
"hoa3",287,"DNAJA4",4.86216232953371e-10,-1.38968519089484,1.25866111261315e-10,0.999991048527769,0.999999999992947
"hoa3",288,"SLC5A3",3.6555966541557e-10,-1.43226500498817,7.11486146687876e-11,0.999993269872596,0.999999999992947
"hoa3",289,"LATS2",1.03456942256153e-11,-1.87188614920272,5.69861324046026e-14,0.999999809530846,0.999999999992947
"hoa3",290,"PINK1",4.61148585460001e-16,-2.51317449960653,1.13222220425218e-22,0.99999999999151,0.999999999992947
"hoa3",291,"MT1E",4.22853000323445e-16,-2.51634730351225,9.51982004576247e-23,0.999999999992215,0.999999999992947
"hoa3",292,"RND3",4.02647308587918e-16,-2.51812685357417,8.63176299004658e-23,0.999999999992587,0.999999999992947
"hoa3",293,"PMPCA",3.99263695287939e-16,-2.51843266307951,8.48729993251908e-23,0.999999999992649,0.999999999992947
"hoa3",294,"LINC00472",3.98509024915065e-16,-2.51850118713225,8.45524562580137e-23,0.999999999992663,0.999999999992947
"hoa3",295,"TLCD2",3.95281519278853e-16,-2.51879556560247,8.3188429667496e-23,0.999999999992723,0.999999999992947
"hoa3",296,"ARL4C",3.91498597578819e-16,-2.51914336305089,8.16037895943038e-23,0.999999999992792,0.999999999992947
"hoa3",297,"CXCR4",3.89165317996396e-16,-2.51935938968014,8.06339926925374e-23,0.999999999992835,0.999999999992947
"hoa3",298,"IFIT2",3.88557186857424e-16,-2.51941588451883,8.03821833645134e-23,0.999999999992846,0.999999999992947
"hoa3",299,"CCN2",3.88054732409996e-16,-2.51946262201585,8.01744287626138e-23,0.999999999992856,0.999999999992947
"hoa3",300,"IGFBP5",3.83073250392941e-16,-2.51992895461815,7.81292327559334e-23,0.999999999992947,0.999999999992947
