"donor","rank","Gene","Distance","Z","FC","p_value","adjusted_p_value"
"hoa2",85,"MMP2",2.4676029973339e-06,0.40937686294613,0.00193656699141448,0.964899268382077,0.999999999996351
"hoa2",86,"CR381670.1",2.46510787234172e-06,0.408941439990429,0.00193265263908968,0.964934737733408,0.999999999996351
"hoa2",87,"FILIP1",2.43739820824006e-06,0.404079294696217,0.00188944790374685,0.965328648023266,0.999999999996351
"hoa2",88,"HSPE1",2.34690412759032e-06,0.387850400715722,0.0017517520904553,0.966615136685956,0.999999999996351
"hoa2",89,"CD83",2.33362157831205e-06,0.385421650214436,0.00173197975284089,0.966803972442001,0.999999999996351
"hoa2",90,"GABPA",2.20381840255109e-06,0.361016330212666,0.00154466233676034,0.968649458591587,0.999999999996351
"hoa2",91,"COX6C",2.1454363194703e-06,0.349619829708543,0.00146390604337403,0.969479565464501,0.999999999996351
"hoa2",92,"UQCRC2",2.13896775093598e-06,0.348340199547276,0.00145509189100216,0.969571540993228,0.999999999996351
"hoa2",93,"PMAIP1",2.10171971109136e-06,0.340903974389551,0.00140485512934717,0.970101172678968,0.999999999996351
"hoa2",94,"SRGN",2.09217611182412e-06,0.33897981701435,0.00139212561659866,0.970236875711478,0.999999999996351
"hoa2",95,"MIR22HG",2.05002769237046e-06,0.330387411505255,0.00133659983206507,0.970836205799754,0.999999999996351
"hoa2",96,"ERO1B",1.97566059993847e-06,0.314835988801809,0.00124138537540808,0.971893709752653,0.999999999996351
"hoa2",97,"ARL15",1.97084262088133e-06,0.313810595317822,0.00123533810600961,0.97196222339184,0.999999999996351
"hoa2",98,"CDH13",1.97053415772869e-06,0.313744870240191,0.00123495144249572,0.971966609871498,0.999999999996351
"hoa2",99,"NFKB1",1.92512480749417e-06,0.303968025130957,0.00117869034947571,0.972612359683548,0.999999999996351
"hoa2",100,"MGP",1.88783768038119e-06,0.295785265017237,0.00113347317686384,0.973142619765049,0.999999999996351
"hoa2",101,"SOX17",1.85811396036957e-06,0.289158637506296,0.00109806143619732,0.973565329180114,0.999999999996351
"hoa2",102,"NFE2L2",1.8270162336082e-06,0.28212393774835,0.00106161429862126,0.974007586679073,0.999999999996351
"hoa2",103,"CREB5",1.79295388758618e-06,0.274295261698143,0.00102239846158107,0.974492014788843,0.999999999996351
"hoa2",104,"HSPD1",1.79213154721755e-06,0.274104629166731,0.00102146082818632,0.974503710071863,0.999999999996351
"hoa2",105,"B3GNT5",1.76369128460863e-06,0.267463311435343,0.000989297893907685,0.974908189400212,0.999999999996351
"hoa2",106,"DUSP4",1.7222838001811e-06,0.257621477402953,0.000943390242752733,0.975497100937927,0.999999999996351
"hoa2",107,"SEMA3G",1.71960527459358e-06,0.256977612619632,0.000940458170850752,0.975535196316895,0.999999999996351
"hoa2",108,"EFNB1",1.70871970540492e-06,0.254351718391574,0.000928589145087754,0.975690017096338,0.999999999996351
"hoa2",109,"COX7A2",1.68867166084761e-06,0.249476387654563,0.000906927095555915,0.975975154223594,0.999999999996351
"hoa2",110,"MT1X",1.66419680707655e-06,0.243454222630885,0.000880828413954459,0.976323256645161,0.999999999996351
"hoa2",111,"TSPAN13",1.65883377842581e-06,0.242124101463481,0.000875160458837161,0.976399534856083,0.999999999996351
"hoa2",112,"VSIR",1.64858924649036e-06,0.239572613511421,0.000864384304247315,0.97654524315502,0.999999999996351
"hoa2",113,"CALCOCO2",1.64309229510848e-06,0.238197728867813,0.000858629617940093,0.976623426789838,0.999999999996351
"hoa2",114,"EMP3",1.60875106668695e-06,0.229514538156446,0.000823113344495552,0.977111870230546,0.999999999996351
"hoa2",115,"CRIP1",1.58380503042768e-06,0.223102883824204,0.00079778411183379,0.977466689015735,0.999999999996351
"hoa2",116,"PHLDA1",1.45814170649651e-06,0.189369989218038,0.000676209722873077,0.979254121815216,0.999999999996351
"hoa2",117,"JAG1",1.43726934302023e-06,0.183518106715086,0.00065698926172152,0.979551020257325,0.999999999996351
"hoa2",118,"VCP",1.39434243783525e-06,0.171241276900581,0.000618330740560017,0.980161641866189,0.999999999996351
"hoa2",119,"SEMA3A",1.38953795200469e-06,0.169846367063652,0.000614076917359961,0.980229984882926,0.999999999996351
"hoa2",120,"FAM184A",1.36825982836094e-06,0.163616519221169,0.000595414079079675,0.980532664411931,0.999999999996351
"hoa2",121,"GBP1",1.36802854353198e-06,0.163548330879406,0.000595212803559331,0.980535954434753,0.999999999996351
"hoa2",122,"VDAC1",1.32246133650081e-06,0.149909609614148,0.000556221682708579,0.98118415357914,0.999999999996351
"hoa2",123,"WWTR1",1.27936438767445e-06,0.13661985509625,0.000520559602355169,0.981797224433918,0.999999999996351
"hoa2",124,"PIM1",1.26670271136723e-06,0.132639666495557,0.000510306790251354,0.981977343762151,0.999999999996351
"hoa2",125,"PRDX2",1.26592600020294e-06,0.132394357065151,0.000509681166798893,0.981988392936813,0.999999999996351
"hoa2",126,"RHEB",1.25945610271902e-06,0.13034574235504,0.000504484720488538,0.982080431180574,0.999999999996351
"hoa2",127,"MFN1",1.25808495412906e-06,0.129910382404804,0.000503386870428009,0.982099936637487,0.999999999996351
"hoa2",128,"HIF1A",1.25324495354618e-06,0.128370227330001,0.000499521143882632,0.982168788795978,0.999999999996351
"hoa2",129,"VEGFC",1.21792270939073e-06,0.116967142347191,0.000471760313839538,0.98267127469846,0.999999999996351
"hoa2",130,"FAM107A",1.20968360561118e-06,0.114265026010484,0.000465399097311287,0.982788483238986,0.999999999996351
"hoa2",131,"BNIP3L",1.17655620936039e-06,0.103232480602502,0.000440258051631605,0.98325975348334,0.999999999996351
"hoa2",132,"GIGYF2",1.15746050740725e-06,0.0967467233865747,0.000426083101598501,0.983531411549569,0.999999999996351
"hoa2",133,"FUT8",1.14435066098785e-06,0.0922386777962687,0.000416485797769396,0.983717915124197,0.999999999996351
"hoa2",134,"DEPP1",1.05525573373427e-06,0.0603238569372465,0.000354158270407008,0.984985422316208,0.999999999996351
"hoa2",135,"DUSP2",1.02501575076673e-06,0.0489448493302586,0.000334151199787628,0.985415639601409,0.999999999996351
"hoa2",136,"SOX13",9.79608992544841e-07,0.0312846466712832,0.000305202068863772,0.986061639037176,0.999999999996351
"hoa2",137,"DGKE",9.64133335577442e-07,0.0250989436825142,0.000295635201922426,0.986281812461613,0.999999999996351
"hoa2",138,"CCND1",9.60160771732321e-07,0.0234968422046418,0.000293203981794857,0.98633833061821,0.999999999996351
"hoa2",139,"MAP1B",9.46899680685212e-07,0.0181057029435387,0.0002851608411352,0.986526998293664,0.999999999996351
"hoa2",140,"NBR1",9.36148915859292e-07,0.0136855658401049,0.000278722368758369,0.986679951707675,0.999999999996351
"hoa2",141,"TXN2",9.1598813105828e-07,0.00527333538141491,0.000266846579027574,0.986966784789502,0.999999999996351
"hoa2",142,"GADD45G",8.90545269731455e-07,-0.00558127776453849,0.000252228379232113,0.987328769840231,0.999999999996351
"hoa2",143,"PRKX",8.69659343025898e-07,-0.0147000344312532,0.000240536108810937,0.987625923640197,0.999999999996351
"hoa2",144,"BAX",8.61533338085919e-07,-0.0183005732831881,0.000236062021693127,0.987741536560607,0.999999999996351
"hoa2",145,"PHB2",8.49634505973386e-07,-0.0236277167551992,0.000229586438395935,0.987910827929326,0.999999999996351
"hoa2",146,"SYNJ2",8.2707246970914e-07,-0.033913729899399,0.000217555003898764,0.988231832181975,0.999999999996351
"hoa2",147,"RELA",7.93378758709823e-07,-0.0497494372200493,0.000200190324967282,0.98871121728965,0.999999999996351
"hoa2",148,"RCAN1",7.93233262749916e-07,-0.0498191067620802,0.000200116906786071,0.988713287376212,0.999999999996351
"hoa2",149,"PLAUR",7.82998120875757e-07,-0.0547488907750262,0.00019498598039594,0.988858911057432,0.999999999996351
"hoa2",150,"GPX4",7.7277440773957e-07,-0.0597307554404239,0.000189927306303083,0.989004372503257,0.999999999996351
"hoa2",151,"GCNT2",7.71273819360564e-07,-0.0604669001693882,0.000189190413378213,0.989025722678869,0.999999999996351
"hoa2",152,"TRAP1",7.58728873181147e-07,-0.0666714485474713,0.000183086013930092,0.989204210841854,0.999999999996351
"hoa2",153,"IFIT3",7.31664260803729e-07,-0.0803743394233488,0.000170257256321239,0.989589285103227,0.999999999996351
"hoa2",154,"TFAM",7.28612239145919e-07,-0.0819477712080087,0.000168839816419486,0.989632709303522,0.999999999996351
"hoa2",155,"PLAC9",7.25024931772949e-07,-0.0838046786970023,0.000167181350479616,0.989683749594565,0.999999999996351
"hoa2",156,"FBLN2",7.19664041408161e-07,-0.0865949467185476,0.000164718187036183,0.989760024543456,0.999999999996351
"hoa2",157,"INHBB",7.05668312610559e-07,-0.0939676667400017,0.000158373742447979,0.98995915673632,0.999999999996351
"hoa2",158,"MT1E",6.97513095513766e-07,-0.0983239232244864,0.00015473432983947,0.990075190015833,0.999999999996351
"hoa2",159,"NIBAN1",6.9744605895598e-07,-0.0983599194366096,0.000154704588868431,0.990076143819843,0.999999999996351
"hoa2",160,"KEAP1",6.86222472251832e-07,-0.104430434954671,0.000149765513235075,0.990235834527289,0.999999999996351
"hoa2",161,"ATP5F1A",6.7270866142459e-07,-0.111858021433019,0.000143924916374564,0.990428111371327,0.999999999996351
"hoa2",162,"KIAA0040",6.6083215583285e-07,-0.118496145800719,0.000138887858537039,0.990597092811873,0.999999999996351
"hoa2",163,"MTOR",6.57635804772166e-07,-0.120300805782028,0.000137547546246221,0.990642571245056,0.999999999996351
"hoa2",164,"TEAD1",6.5390238412452e-07,-0.122418604830521,0.000135990255106644,0.990695691268876,0.999999999996351
"hoa2",165,"GABARAP",6.4766352597368e-07,-0.12598175832181,0.000133407678435788,0.990784459363359,0.999999999996351
"hoa2",166,"CLDN5",6.45650763048883e-07,-0.127137810661518,0.000132579776978898,0.990813097501514,0.999999999996351
"hoa2",167,"TM6SF1",6.44227461263021e-07,-0.127957236903388,0.000131995891530051,0.990833348633459,0.999999999996351
"hoa2",168,"FILIP1L",6.25695205752145e-07,-0.138776377485352,0.000124510965698348,0.99109703123104,0.999999999996351
"hoa2",169,"AC091271.1",6.24820053619641e-07,-0.139294310989043,0.000124162905392222,0.991109483187427,0.999999999996351
"hoa2",170,"ZEB2",6.12428574501077e-07,-0.146697992595423,0.000119286923577968,0.991285793515612,0.999999999996351
"hoa2",171,"IGFBP5",6.09087925444008e-07,-0.148716776477278,0.000117989110521624,0.991333325519888,0.999999999996351
"hoa2",172,"TTC21B",5.69240869044862e-07,-0.173588455048666,0.00010305619246548,0.991900286666442,0.999999999996351
"hoa2",173,"ADAMTS6",5.62166455250948e-07,-0.178165330882777,0.000100510585260249,0.992000944920302,0.999999999996351
"hoa2",174,"LEPR",5.57124744788063e-07,-0.181458509725486,9.87158394943518e-05,0.992072680944909,0.999999999996351
"hoa2",175,"LGALS1",5.40585496705477e-07,-0.192451167201844,9.29417245571918e-05,0.992308010238213,0.999999999996351
"hoa2",176,"ATP5F1B",5.35191959288279e-07,-0.196100690865649,9.10963773928976e-05,0.992384752527343,0.999999999996351
"hoa2",177,"PLEKHG2",5.30009653528344e-07,-0.199638248507716,8.93407320236738e-05,0.992458489359821,0.999999999996351
"hoa2",178,"PGF",4.99443978906364e-07,-0.221151774275825,7.93332982930336e-05,0.992893396680181,0.999999999996351
"hoa2",179,"VDAC2",4.9442369677735e-07,-0.224796773315826,7.77464382051592e-05,0.992964828564189,0.999999999996351
"hoa2",180,"CXCL12",4.93812252896817e-07,-0.225242962472938,7.75542621836837e-05,0.99297352859471,0.999999999996351
"hoa2",181,"SNORD3A",4.90879715270434e-07,-0.227389781762667,7.66358747439147e-05,0.993015254703607,0.999999999996351
"hoa2",182,"TIMP4",4.89371884636164e-07,-0.228498064003987,7.61657944244953e-05,0.993036709134918,0.999999999996351
"hoa2",183,"RNPC3",4.80677600487588e-07,-0.234948432103337,7.34834801168185e-05,0.9931604173719,0.999999999996351
"hoa2",184,"EDN1",4.79378323638356e-07,-0.235921280049311,7.30867636943682e-05,0.993178904388086,0.999999999996351
"hoa2",185,"TBK1",4.72176074323091e-07,-0.241356983226975,7.09071289672795e-05,0.993281383075119,0.999999999996351
"hoa2",186,"HLA-DQA1",4.7104080835732e-07,-0.242220517564575,7.05665709326959e-05,0.993297536450774,0.999999999996351
"hoa2",187,"BIRC3",4.57872637135923e-07,-0.252374521739762,6.6676274805316e-05,0.993484902802622,0.999999999996351
"hoa2",188,"THY1",4.53372178231447e-07,-0.255904475514147,6.53719858473648e-05,0.99354893869979,0.999999999996351
"hoa2",189,"AFG3L2",4.28198334814137e-07,-0.27624456799669,5.83138741202152e-05,0.993907131737194,0.999999999996351
"hoa2",190,"UQCRC1",4.28030001489456e-07,-0.276384123461708,5.82680344331273e-05,0.993909526918968,0.999999999996351
"hoa2",191,"ZNF224",4.08547062206658e-07,-0.292876019587696,5.30843043780652e-05,0.994186746195915,0.999999999996351
"hoa2",192,"DNAJA4",4.059691511232e-07,-0.295110350454304,5.24164994583651e-05,0.994223426887396,0.999999999996351
"hoa2",193,"MCAM",3.81789307501921e-07,-0.316705483521942,4.63585100479109e-05,0.994567478664256,0.999999999996351
"hoa2",194,"LAMA3",3.79611079142346e-07,-0.318710161510313,4.58310392172762e-05,0.99459847243624,0.999999999996351
"hoa2",195,"PPP1R14A",3.41101590591023e-07,-0.355956247737751,3.70040650740847e-05,0.99514642102032,0.999999999996351
"hoa2",196,"MX1",3.40331671222492e-07,-0.356738360193357,3.68372057345037e-05,0.995157376168667,0.999999999996351
"hoa2",197,"PIK3R3",3.33942383113676e-07,-0.363290286779783,3.54670470508825e-05,0.995248289099156,0.999999999996351
"hoa2",198,"ULK1",3.27005220449956e-07,-0.370531573345184,3.40088008381465e-05,0.995346997785065,0.999999999996351
"hoa2",199,"JAG2",3.25459180999773e-07,-0.372164001853577,3.36879823854051e-05,0.995368996345222,0.999999999996351
"hoa2",200,"SIPA1L2",3.01153645010367e-07,-0.398778952650182,2.88441798560933e-05,0.995714839715689,0.999999999996351
"hoa2",201,"TNFRSF4",2.95620763391356e-07,-0.40510387200797,2.77940487668724e-05,0.99579356718006,0.999999999996351
"hoa2",202,"YAP1",2.85836108886768e-07,-0.41655168077266,2.59846055864405e-05,0.995932793291147,0.999999999996351
"hoa2",203,"H19",2.76521354970443e-07,-0.427778457223447,2.43186408807022e-05,0.996065333289301,0.999999999996351
"hoa2",204,"BCL2L13",2.75414177968211e-07,-0.429135199618352,2.41242896220971e-05,0.996081087361504,0.999999999996351
"hoa2",205,"SYT11",2.74996443529701e-07,-0.429648355659484,2.40511640909795e-05,0.996087031324332,0.999999999996351
"hoa2",206,"LCN6",2.71498443965814e-07,-0.433972827941281,2.34431861792668e-05,0.996136804531929,0.999999999996351
"hoa2",207,"GPRC5B",2.6556246733879e-07,-0.441426070895762,2.24292802248799e-05,0.996221267869197,0.999999999996351
"hoa2",208,"F8",2.55217110314644e-07,-0.454777545219372,2.07157910110832e-05,0.996368472622829,0.999999999996351
"hoa2",209,"PDGFB",2.54380649491628e-07,-0.455877994719354,2.05802236750758e-05,0.996380374683401,0.999999999996351
"hoa2",210,"SLC6A6",2.53380165436885e-07,-0.457198470584049,2.04186571811602e-05,0.996394610643268,0.999999999996351
"hoa2",211,"PMPCB",2.48771901003595e-07,-0.463341183700041,1.96826965332053e-05,0.996460181985429,0.999999999996351
"hoa2",212,"IFIT1",2.47954919302387e-07,-0.464440755089307,1.95536305226623e-05,0.996471806882177,0.999999999996351
"hoa2",213,"ACE",2.4447412737533e-07,-0.469161965059994,1.90084960172669e-05,0.996521335352064,0.999999999996351
"hoa2",214,"AQP7",2.36356681026759e-07,-0.480408918064116,1.77671476986899e-05,0.996636839204519,0.999999999996351
"hoa2",215,"ATP8A1",2.35492157405188e-07,-0.481626913577758,1.76374113409504e-05,0.996649140590768,0.999999999996351
"hoa2",216,"LATS1",2.27932869232281e-07,-0.492449814470814,1.65232647592868e-05,0.996756702432127,0.999999999996351
"hoa2",217,"TSC2",2.15891238174551e-07,-0.51036854852467,1.48235417561173e-05,0.996928044084154,0.999999999996351
"hoa2",218,"CD14",2.15254303320512e-07,-0.511340912105315,1.47362042350428e-05,0.996937107102108,0.999999999996351
"hoa2",219,"CCN1",2.15071837472316e-07,-0.511619941666966,1.47112317785081e-05,0.996939703429336,0.999999999996351
"hoa2",220,"PRDX1",2.14584765244359e-07,-0.512365812984178,1.46446743085848e-05,0.996946634035416,0.999999999996351
"hoa2",221,"SOD1",2.13944127349594e-07,-0.513349142290811,1.45573621591455e-05,0.996955749745169,0.999999999996351
"hoa2",222,"BGN",2.13526236875911e-07,-0.513991984673548,1.45005488051052e-05,0.996961695956648,0.999999999996351
"hoa2",223,"WDR44",2.03334406575018e-07,-0.530027397123707,1.31493320393979e-05,0.997106716730382,0.999999999996351
"hoa2",224,"TEK",1.99733868843404e-07,-0.535863669676482,1.26877722882852e-05,0.997157949235992,0.999999999996351
"hoa2",225,"VDAC3",1.95214146286445e-07,-0.54332389006882,1.21200529878941e-05,0.997222260955005,0.999999999996351
"hoa2",226,"IL32",1.86100685378428e-07,-0.558846087275542,1.10148323654596e-05,0.997351937627822,0.999999999996351
"hoa2",227,"TCF15",1.72175329605124e-07,-0.583923131968249,9.42809159262167e-06,0.99755008354004,0.999999999996351
"hoa2",228,"FMO2",1.71475237469749e-07,-0.585230956092138,9.35157524866779e-06,0.997560045256927,0.999999999996351
"hoa2",229,"ADM",1.68568173694791e-07,-0.59071290767659,9.03718369461688e-06,0.997601410311143,0.999999999996351
"hoa2",230,"INMT",1.67599306891371e-07,-0.592558633928914,8.93359753743346e-06,0.997615196466224,0.999999999996351
"hoa2",231,"DNM1L",1.66949693770473e-07,-0.593801495114741,8.86447869248179e-06,0.997624439911848,0.999999999996351
"hoa2",232,"GABARAPL2",1.60819045753518e-07,-0.605747685688783,8.22539775989547e-06,0.997711673866717,0.999999999996351
