"donor","rank","Gene","Distance","Z","FC","p_value","adjusted_p_value"
"hoa3",21,"C2CD4B",4.97898537361224e-06,1.42724462974527,0.0396862424467443,0.84209530009766,0.99999999999986
"hoa3",22,"SYNJ2",4.57972929097934e-06,1.38688996091323,0.0335766910975643,0.854610152310754,0.99999999999986
"hoa3",23,"SERPINE1",4.56469089352838e-06,1.38530767318241,0.0333565424547314,0.855082273606158,0.99999999999986
"hoa3",24,"PECAM1",4.219484369161e-06,1.34760415260388,0.0285021121783321,0.865933753989698,0.99999999999986
"hoa3",25,"C11orf96",3.95577019528091e-06,1.3168424138943,0.0250507301169728,0.874240718046069,0.99999999999986
"hoa3",26,"PRDX1",3.60377535191543e-06,1.27270855183361,0.0207909197169756,0.885349989262003,0.99999999999986
"hoa3",27,"EGR1",3.59505959845634e-06,1.27156631856357,0.0206904753852518,0.885625361629073,0.99999999999986
"hoa3",28,"TEK",3.51979046074588e-06,1.26159485237094,0.0198331592983354,0.888004045217444,0.99999999999986
"hoa3",29,"CXCL2",3.33642961251209e-06,1.23645940403344,0.0178205955813432,0.893802864477887,0.99999999999986
"hoa3",30,"COX4I1",3.29350039511656e-06,1.23039166958356,0.0173649573104159,0.895161340751771,0.99999999999986
"hoa3",31,"HIF1A",3.27944076809248e-06,1.22838865509141,0.0172170151948485,0.895606318529729,0.99999999999986
"hoa3",32,"MSX1",3.16878531155646e-06,1.21234302848331,0.0160747383578582,0.899109625111576,0.99999999999986
"hoa3",33,"UQCRB",3.0585524471136e-06,1.19583889860408,0.0149758038910417,0.902601508517398,0.99999999999986
"hoa3",34,"HMOX1",3.03646871226992e-06,1.19246697745412,0.0147603243599183,0.90330129120657,0.99999999999986
"hoa3",35,"ATP5MC1",2.93687035287338e-06,1.17697417437115,0.0138079062774289,0.906458259418347,0.99999999999986
"hoa3",36,"B3GNT5",2.84255527928609e-06,1.16185202652641,0.0129352884769282,0.909449127258028,0.99999999999986
"hoa3",37,"COX6C",2.76571206507839e-06,1.14918682251651,0.0122453783645777,0.911886888186181,0.99999999999986
"hoa3",38,"PRDX2",2.76465576041517e-06,1.14901048366351,0.0122360264292568,0.911920404045896,0.99999999999986
"hoa3",39,"BIRC3",2.68175264602299e-06,1.13497402153019,0.0115131911673881,0.91455134989543,0.99999999999986
"hoa3",40,"GPX4",2.67873361363851e-06,1.1344553836258,0.0114872833850926,0.914647177300722,0.99999999999986
"hoa3",41,"FIS1",2.38021663221388e-06,1.08031893520214,0.00906966511023446,0.924128337617534,0.99999999999986
"hoa3",42,"SOD1",2.28057976275665e-06,1.06085490277904,0.00832623784410009,0.927295359884571,0.99999999999986
"hoa3",43,"MIR22HG",2.27303859690829e-06,1.05935014178182,0.00827126434237272,0.927535108245133,0.99999999999986
"hoa3",44,"CKS2",2.25542180852319e-06,1.05581696058018,0.00814355119946001,0.928095205883232,0.99999999999986
"hoa3",45,"PRDX5",2.0937814272374e-06,1.02216082026074,0.00701812285490642,0.933235931561526,0.99999999999986
"hoa3",46,"PHLDA1",1.96231127591209e-06,0.992978889792018,0.00616444637637362,0.937419203428205,0.99999999999986
"hoa3",47,"ADAMTS9",1.78926030534532e-06,0.951701632414652,0.00512513529708897,0.942928158495811,0.99999999999986
"hoa3",48,"MET",1.75405562032288e-06,0.942857690044965,0.00492543964029235,0.944049217598301,0.99999999999986
"hoa3",49,"CAT",1.75028457758332e-06,0.941900708002545,0.00490428400871562,0.944169309413231,0.99999999999986
"hoa3",50,"CD300LG",1.69276831908728e-06,0.927065214986334,0.00458725967236381,0.946001115464522,0.99999999999986
"hoa3",51,"ATP5F1A",1.61677409084546e-06,0.90673745483269,0.00418462901530081,0.948421853255187,0.99999999999986
"hoa3",52,"CR381670.1",1.6087987767247e-06,0.904553542202676,0.00414344649369005,0.948675928757842,0.99999999999986
"hoa3",53,"ATP5F1B",1.51498650799546e-06,0.878090246633658,0.00367431013363808,0.95166496065293,0.99999999999986
"hoa3",54,"NDUFB8",1.43998228090753e-06,0.85582718159944,0.00331949926202853,0.954055224952176,0.99999999999986
"hoa3",55,"EGR3",1.43466251707195e-06,0.85420799770313,0.00329501794250403,0.954224773234331,0.99999999999986
"hoa3",56,"NR4A2",1.42342335394093e-06,0.850768917443427,0.00324359374440864,0.954582987818089,0.99999999999986
"hoa3",57,"CLDN5",1.37409420415503e-06,0.835373604898662,0.00302267389859839,0.956155313911099,0.99999999999986
"hoa3",58,"HSPE1",1.359056096957e-06,0.830579342495756,0.00295687555337409,0.95663467543214,0.99999999999986
"hoa3",59,"CYP1B1",1.35021002178721e-06,0.827736349989007,0.00291850831224022,0.956916664271437,0.99999999999986
"hoa3",60,"SLC25A44",1.25317225094429e-06,0.795374431202079,0.00251408420558629,0.960010311028509,0.99999999999986
"hoa3",61,"FMO2",1.18338435811815e-06,0.770645712984937,0.00224186743869961,0.962235583516909,0.99999999999986
"hoa3",62,"NDUFA1",1.12225768343949e-06,0.747860493042056,0.00201624570431232,0.96418492475416,0.99999999999986
"hoa3",63,"ATF3",1.05945133465845e-06,0.723230315583317,0.00179688509001458,0.966188053999245,0.99999999999986
"hoa3",64,"BTNL9",1.05625479005399e-06,0.721941217983849,0.00178605843265627,0.96629000956948,0.99999999999986
"hoa3",65,"NR4A1",1.05542537571889e-06,0.721606147941386,0.00178325456211223,0.966316464291692,0.99999999999986
"hoa3",66,"ANKRD29",1.030387315615e-06,0.711375655289192,0.0016996491747327,0.9671150872008,0.99999999999986
"hoa3",67,"F2RL3",9.69205213287365e-07,0.685383028429806,0.00150379890153108,0.969066710547198,0.99999999999986
"hoa3",68,"F8",9.43748827188146e-07,0.674121853453415,0.0014258411031548,0.969878788849567,0.99999999999986
"hoa3",69,"MT2A",9.18919905947029e-07,0.662866368925568,0.00135180360145077,0.970670880634846,0.99999999999986
"hoa3",70,"ICAM4",8.77277021420722e-07,0.643346392179417,0.00123205980202477,0.971999435724164,0.99999999999986
"hoa3",71,"BMP4",8.65645515611712e-07,0.637742185154442,0.00119960549743546,0.972370535879943,0.99999999999986
"hoa3",72,"COX7A2",8.36878917243011e-07,0.623579480610328,0.00112120115021936,0.973288352211185,0.99999999999986
"hoa3",73,"DEPP1",8.21275645665586e-07,0.61570947122495,0.00107978221232382,0.973786199234192,0.99999999999986
"hoa3",74,"SEMA3A",8.10570841175374e-07,0.610230385271693,0.00105181711591253,0.974127758847061,0.99999999999986
"hoa3",75,"LEPR",6.64130281898063e-07,0.527738196453275,0.000706097780025708,0.978800706976091,0.99999999999986
"hoa3",76,"VCAM1",6.58966883016037e-07,0.524534344701506,0.000695161095232569,0.978965486308792,0.99999999999986
"hoa3",77,"RASGEF1B",6.53804800816203e-07,0.521308191906784,0.000684312527705068,0.979130224519482,0.99999999999986
"hoa3",78,"CCL2",6.41469983191039e-07,0.513503580060792,0.000658735332159791,0.979523870773968,0.99999999999986
"hoa3",79,"FBLN2",5.95143536286304e-07,0.482905742500629,0.000567024367233153,0.981002350022377,0.99999999999986
"hoa3",80,"SEMA4A",5.9430706827365e-07,0.482333429501012,0.000565431593703983,0.981029045984938,0.99999999999986
"hoa3",81,"SOD2",5.73855316535895e-07,0.468105123583447,0.000527185066240217,0.981681772280184,0.99999999999986
"hoa3",82,"AKAP12",5.69467141684133e-07,0.464991703599151,0.000519153302242814,0.981821824346959,0.99999999999986
"hoa3",83,"IKBKB",5.67895274915581e-07,0.463871101505593,0.000516291280782802,0.981871991853068,0.99999999999986
"hoa3",84,"CCL23",5.45145805485843e-07,0.447325708464131,0.000475755294317847,0.982598069043776,0.99999999999986
"hoa3",85,"SEMA3G",5.44049472148746e-07,0.446512449708275,0.000473843651936977,0.982633060234426,0.99999999999986
"hoa3",86,"PIM1",5.28040586350129e-07,0.434462486234687,0.000446367832378199,0.983144012597808,0.99999999999986
"hoa3",87,"GIGYF2",5.24115678006333e-07,0.431457036486957,0.000439756818865647,0.983269284165421,0.99999999999986
"hoa3",88,"ATP13A3",4.94638469964164e-07,0.408201194808957,0.000391682402906222,0.984210123196892,0.99999999999986
"hoa3",89,"JAG2",4.91698457718792e-07,0.405812390394537,0.00038704010814301,0.984303962287991,0.99999999999986
"hoa3",90,"CREB5",4.8589467524549e-07,0.401057990949705,0.000377957145058411,0.984489207619427,0.99999999999986
"hoa3",91,"PLEKHG2",4.82172823946442e-07,0.397981579650687,0.000372189175792152,0.984608002239758,0.99999999999986
"hoa3",92,"PDGFB",4.739448484696e-07,0.391102387476504,0.000359595206952781,0.984870625229843,0.99999999999986
"hoa3",93,"FILIP1",4.70038661417323e-07,0.387798069236749,0.000353692166978373,0.98499530465591,0.99999999999986
"hoa3",94,"MEOX2",4.66213413811331e-07,0.384537700067444,0.000347958788318886,0.985117400975696,0.99999999999986
"hoa3",95,"IL32",4.65154311065979e-07,0.383630655747699,0.000346379659504917,0.985151206051071,0.99999999999986
"hoa3",96,"HES1",4.50012628400186e-07,0.370451287230695,0.000324196022858683,0.985634510227649,0.99999999999986
"hoa3",97,"SNORD3A",4.46142359483689e-07,0.367017305888374,0.000318643599807026,0.985758045378256,0.99999999999986
"hoa3",98,"GPRC5B",4.34880891562596e-07,0.356867471985576,0.000302760302898508,0.986117502212334,0.99999999999986
"hoa3",99,"KDR",4.21731796976644e-07,0.344706445962919,0.000284728521541812,0.986537214104991,0.99999999999986
"hoa3",100,"IER3",4.17889870585481e-07,0.341087494752395,0.000279564465370015,0.986659846998335,0.99999999999986
"hoa3",101,"PIK3R3",4.16594258625905e-07,0.339860188243443,0.000277833647741506,0.986701202532166,0.99999999999986
"hoa3",102,"LTBP4",3.96780162985131e-07,0.320640697678135,0.00025203344931384,0.987333666735049,0.99999999999986
"hoa3",103,"EFNB1",3.94302852707991e-07,0.318176069103887,0.000248896115393766,0.987412742830788,0.99999999999986
"hoa3",104,"DGKE",3.90675291834424e-07,0.314541310392464,0.000244337525173401,0.987528535311753,0.99999999999986
"hoa3",105,"IFIT1",3.85288578851784e-07,0.309086339116026,0.000237646023100318,0.98770048076983,0.99999999999986
"hoa3",106,"CNKSR3",3.73288332089943e-07,0.296677858701385,0.00022307305290785,0.98808353420781,0.99999999999986
"hoa3",107,"FAN1",3.65544114919782e-07,0.288474313530846,0.00021391334207386,0.988330734672734,0.99999999999986
"hoa3",108,"AC010359.3",3.61386653970103e-07,0.284004222294419,0.000209075190050235,0.988463444002512,0.99999999999986
"hoa3",109,"KCNQ1OT1",3.58841961484377e-07,0.28124483012142,0.000206141164037253,0.988544672688493,0.99999999999986
"hoa3",110,"INMT",3.56600600922865e-07,0.278799444079759,0.000203574052258803,0.988616218867294,0.99999999999986
"hoa3",111,"PPP1R14A",3.47965948786262e-07,0.269245006687469,0.000193834810496248,0.988891845325003,0.99999999999986
"hoa3",112,"TSPAN13",3.43224176734708e-07,0.263905157313405,0.000188587986720198,0.989043207846692,0.99999999999986
"hoa3",113,"VCP",3.12043196085416e-07,0.22700422586395,0.000155879037392945,0.990038548236549,0.99999999999986
"hoa3",114,"TXN2",3.11177899202292e-07,0.225932674310143,0.000155015729791617,0.990066169948121,0.99999999999986
"hoa3",115,"VSIR",3.01483040299122e-07,0.213736213245123,0.000145507055626704,0.990375646729198,0.99999999999986
"hoa3",116,"COX5A",2.97065964174208e-07,0.20805956449781,0.000141274595483367,0.990516647975009,0.99999999999986
"hoa3",117,"ISG15",2.90025828071826e-07,0.198849677324168,0.000134657836065213,0.990741382760972,0.99999999999986
"hoa3",118,"MAP1LC3B",2.9000511126154e-07,0.198822274120469,0.000134638599287391,0.990742044082791,0.99999999999986
"hoa3",119,"PHB2",2.83667587831978e-07,0.190353751878175,0.000128818343912436,0.990944350741509,0.99999999999986
"hoa3",120,"LAMA3",2.83441546140099e-07,0.190048506987435,0.000128613126847631,0.990951566463638,0.99999999999986
"hoa3",121,"ADAMTS6",2.82177042468624e-07,0.188336798844974,0.000127468135911807,0.99099193207111,0.99999999999986
"hoa3",122,"SYT11",2.73045552798893e-07,0.175762599725553,0.00011935166859525,0.991283429038199,0.99999999999986
"hoa3",123,"TIMP4",2.50468965830456e-07,0.142934794459714,0.000100430615758427,0.992004127601577,0.99999999999986
"hoa3",124,"EMP3",2.45734505381291e-07,0.135707305289844,9.66697435975432e-05,0.99215526373103,0.99999999999986
"hoa3",125,"H19",2.40544653836475e-07,0.127636279277608,9.26295807333822e-05,0.992320937436312,0.99999999999986
"hoa3",126,"EDNRB",2.36193853785197e-07,0.120745979639464,8.93090489784528e-05,0.99245982666751,0.99999999999986
"hoa3",127,"FAM107A",2.34121567050628e-07,0.117423072858136,8.77487876449422e-05,0.992525979710313,0.99999999999986
"hoa3",128,"ANKRD42",2.30235581433169e-07,0.111118458332903,8.4860026694715e-05,0.992650031104792,0.99999999999986
"hoa3",129,"CLPP",2.28835995314246e-07,0.108823827224417,8.38314461366644e-05,0.992694709803213,0.99999999999986
"hoa3",130,"AQP7",2.28597777676143e-07,0.108431985402242,8.3657000375669e-05,0.992702314377927,0.99999999999986
"hoa3",131,"PRDX3",2.27313780704453e-07,0.106313474769465,8.27198638129578e-05,0.992743303171607,0.99999999999986
"hoa3",132,"TMEM173",2.24103845711816e-07,0.100968849216464,8.04001573616121e-05,0.99284577340582,0.99999999999986
"hoa3",133,"TCF15",2.18398594180305e-07,0.0912935954920371,7.6358600008962e-05,0.993027901515418,0.99999999999986
"hoa3",134,"CXCL12",2.16690769767945e-07,0.0883522467977506,7.5169057505805e-05,0.993082420275121,0.99999999999986
"hoa3",135,"EDN1",2.10577865928171e-07,0.0776467743814236,7.09878005435512e-05,0.993277562341325,0.99999999999986
"hoa3",136,"HSPD1",2.09077679250799e-07,0.0749759442503556,6.9979949033931e-05,0.993325452822509,0.99999999999986
"hoa3",137,"MCAM",2.04455173867498e-07,0.0666342992089119,6.69197778336803e-05,0.993473017279736,0.99999999999986
"hoa3",138,"ACE",1.92955695855932e-07,0.0451066844489689,5.96037365269905e-05,0.993840116616017,0.99999999999986
"hoa3",139,"GABRB2",1.87834914538045e-07,0.0351388474198582,5.64821114497857e-05,0.994003588410114,0.99999999999986
"hoa3",140,"PINK1",1.86458581908172e-07,0.032417228881481,5.56574152990727e-05,0.994047525413386,0.99999999999986
"hoa3",141,"KIAA0040",1.85971285888951e-07,0.0314492072783179,5.53668821799228e-05,0.994063081487762,0.99999999999986
"hoa3",142,"MIGA1",1.78229388279578e-07,0.015749041575711,5.08530391857581e-05,0.994310228346919,0.99999999999986
"hoa3",143,"INHBB",1.77508233797224e-07,0.0142548686480023,5.04423470514901e-05,0.994333250000303,0.99999999999986
"hoa3",144,"PARL",1.7711463969435e-07,0.0134370218772748,5.02189005251121e-05,0.994345814837197,0.99999999999986
"hoa3",145,"CDH13",1.69845724988099e-07,-0.00197490333861017,4.61814453035904e-05,0.994577863094391,0.99999999999986
"hoa3",146,"TRAP1",1.6338147046037e-07,-0.0161981107809939,4.27330490349373e-05,0.994784224272484,0.99999999999986
"hoa3",147,"NBR1",1.61819110572698e-07,-0.0197131898904448,4.19196743090783e-05,0.994834100212155,0.99999999999986
"hoa3",148,"SLC26A2",1.59858151644687e-07,-0.0241694131182001,4.09098469294814e-05,0.994896700842497,0.99999999999986
"hoa3",149,"TNFRSF4",1.59254200444046e-07,-0.0255519839184795,4.06013124218042e-05,0.994915981072061,0.99999999999986
"hoa3",150,"ATP8A1",1.48445620818898e-07,-0.0511454525734186,3.52771150036335e-05,0.995261029137059,0.99999999999986
"hoa3",151,"RCAN1",1.47861273332884e-07,-0.0525773615565739,3.49999290513995e-05,0.995279683600045,0.99999999999986
"hoa3",152,"BCL2L13",1.47294598273096e-07,-0.0539709350921333,3.47321702184067e-05,0.995297773898405,0.99999999999986
"hoa3",153,"CGAS",1.45410839176704e-07,-0.0586391346104579,3.38494675633477e-05,0.995357910255776,0.99999999999986
"hoa3",154,"OPTN",1.45376339240909e-07,-0.0587251464440646,3.38334073311316e-05,0.995359011617908,0.99999999999986
"hoa3",155,"TFAM",1.43134198583516e-07,-0.0643556060554871,3.27978293337805e-05,0.995430588837033,0.99999999999986
"hoa3",156,"ECRG4",1.41440205354057e-07,-0.0686635063143865,3.2026098619271e-05,0.995484667237035,0.99999999999986
"hoa3",157,"ARL15",1.41104892376977e-07,-0.0695218336367609,3.18744297607211e-05,0.995495371644328,0.99999999999986
"hoa3",158,"FUT8",1.367339388092e-07,-0.0808851785386331,2.99302902944391e-05,0.995634908420654,0.99999999999986
"hoa3",159,"TM6SF1",1.32296176983487e-07,-0.0927685772841365,2.80190153401563e-05,0.995776578096746,0.99999999999986
"hoa3",160,"NIBAN1",1.28782906096904e-07,-0.102438791704239,2.65506233871545e-05,0.995888734717159,0.99999999999986
"hoa3",161,"PRKX",1.2684225727971e-07,-0.107884715935695,2.57564618763864e-05,0.995950687450847,0.99999999999986
"hoa3",162,"GPRC5A",1.25605305945808e-07,-0.111395947618157,2.52565630968279e-05,0.995990175554344,0.99999999999986
"hoa3",163,"HLA-DQA1",1.24950788846852e-07,-0.113266732253231,2.49940298869897e-05,0.996011070187106,0.99999999999986
"hoa3",164,"FKBP8",1.22992444398583e-07,-0.118918417590316,2.42167102814715e-05,0.996073587879599,0.99999999999986
"hoa3",165,"PGF",1.22661728376714e-07,-0.119880991061006,2.40866521048259e-05,0.996084145576564,0.99999999999986
"hoa3",166,"JAG1",1.18283999969448e-07,-0.132852315716596,2.23980538890398e-05,0.996223899165727,0.99999999999986
"hoa3",167,"VDAC2",1.18199792999317e-07,-0.133106116535784,2.23661746677895e-05,0.996226587370715,0.99999999999986
"hoa3",168,"LGALS1",1.16701081656523e-07,-0.137651237849427,2.18025877437726e-05,0.996274431912584,0.99999999999986
"hoa3",169,"GBP1",1.15556927823558e-07,-0.141157306361894,2.13771721552255e-05,0.996310957645012,0.99999999999986
"hoa3",170,"BID",1.14160928401762e-07,-0.14547853012907,2.08637929499492e-05,0.996355523254856,0.99999999999986
"hoa3",171,"SOX13",1.1407006167651e-07,-0.145761480564161,2.08305929738332e-05,0.996358424066643,0.99999999999986
"hoa3",172,"SYBU",1.09209468559605e-07,-0.161206873139452,1.90932064140508e-05,0.996513592771721,0.99999999999986
"hoa3",173,"IFIT3",1.08184711435363e-07,-0.164543608966006,1.87365688049639e-05,0.996546306951848,0.99999999999986
"hoa3",174,"MMP2",1.06876545191748e-07,-0.168845573433912,1.82861843446308e-05,0.996588068647137,0.99999999999986
"hoa3",175,"MAP1B",1.04217823329746e-07,-0.177739921942801,1.73877055440895e-05,0.996672945298192,0.99999999999986
"hoa3",176,"C1orf54",1.00970234674085e-07,-0.188891257928649,1.6320934111569e-05,0.996776620898333,0.99999999999986
"hoa3",177,"BAX",9.8400002675863e-08,-0.197952628097481,1.55005996955306e-05,0.99685867269083,0.99999999999986
"hoa3",178,"GABPA",9.75220429152909e-08,-0.201097714772037,1.52252299659025e-05,0.996886700585519,0.99999999999986
"hoa3",179,"SLC6A6",9.24851179025748e-08,-0.219659983694095,1.36931066062633e-05,0.997047498920944,0.99999999999986
"hoa3",180,"SLC4A7",9.04462274936269e-08,-0.227438821025269,1.30960159272113e-05,0.997112588307153,0.99999999999986
"hoa3",181,"SRGN",8.98046701122093e-08,-0.229919820006221,1.29108883052805e-05,0.997133069341414,0.99999999999986
"hoa3",182,"MX1",8.7161228337752e-08,-0.240317102447354,1.21619990243269e-05,0.997217458416821,0.99999999999986
"hoa3",183,"VEGFC",8.43167431384623e-08,-0.251833553487873,1.13811442034765e-05,0.997308265625111,0.99999999999986
"hoa3",184,"PMPCB",8.35400433649745e-08,-0.255040150656241,1.11724307888575e-05,0.997333060957323,0.99999999999986
"hoa3",185,"RGS16",8.16074115669375e-08,-0.263139348623278,1.06614797502724e-05,0.997394758227945,0.99999999999986
"hoa3",186,"VDAC3",8.14062493988457e-08,-0.263992460990049,1.0608983463088e-05,0.997401180122937,0.99999999999986
"hoa3",187,"CRIP1",6.89296419269031e-08,-0.321102402210961,7.60624526321814e-06,0.997799483276397,0.99999999999986
"hoa3",188,"IRF3",6.61756855278335e-08,-0.334980417420172,7.01059983220792e-06,0.997887400643823,0.99999999999986
"hoa3",189,"CXCL3",6.60457856172375e-08,-0.335648034837739,6.98310385764387e-06,0.997891547572198,0.99999999999986
"hoa3",190,"UQCRC2",6.50268334047712e-08,-0.340927125458623,6.76929579701216e-06,0.997924076633067,0.99999999999986
"hoa3",191,"ADAMTS1",5.97995474652348e-08,-0.369264687591299,5.72471769679522e-06,0.998090952718633,0.99999999999986
"hoa3",192,"NSUN6",5.85514866393029e-08,-0.37636615224756,5.48825312116859e-06,0.99813079587502,0.99999999999986
"hoa3",193,"DNM2",5.80981513892879e-08,-0.378980069866877,5.40359645424771e-06,0.998145268173431,0.99999999999986
"hoa3",194,"MGP",5.76678678453973e-08,-0.381478448260837,5.323853170245e-06,0.998159004568526,0.99999999999986
"hoa3",195,"TEAD4",5.46431804616217e-08,-0.399539922544,4.78002555624614e-06,0.998255564867099,0.99999999999986
"hoa3",196,"FAM184A",4.86687399533438e-08,-0.438087670192379,3.79191405204053e-06,0.998446293332249,0.99999999999986
"hoa3",197,"TRDMT1",4.63390770024742e-08,-0.454307592931364,3.43758177716625e-06,0.998520665683208,0.99999999999986
"hoa3",198,"ADM",4.47010764137508e-08,-0.466166373574742,3.19885270251868e-06,0.998572957355971,0.99999999999986
"hoa3",199,"MTFR1L",4.37452276815621e-08,-0.473272152130699,3.06351240138725e-06,0.998603471956588,0.99999999999986
"hoa3",200,"APOD",4.32741165264776e-08,-0.476826981872663,2.99788314644045e-06,0.998618511752092,0.99999999999986
"hoa3",201,"ZNF224",4.3030599295088e-08,-0.478678422181494,2.96423799366972e-06,0.998626285818601,0.99999999999986
"hoa3",202,"DLL4",3.9495811007016e-08,-0.506695455087879,2.49724040042231e-06,0.998739130739569,0.99999999999986
"hoa3",203,"SIPA1L2",3.8400401360835e-08,-0.51584595467153,2.36064024853195e-06,0.998774100707596,0.99999999999986
"hoa3",204,"PMAIP1",3.82771905574076e-08,-0.516890140872361,2.34551593976516e-06,0.998778034101861,0.99999999999986
"hoa3",205,"GADD45G",3.5740104249502e-08,-0.539107394425292,2.04488980699506e-06,0.998859028310566,0.99999999999986
"hoa3",206,"TMEM161B-AS1",3.42388142431651e-08,-0.552946071142029,1.87670370694113e-06,0.998906955655374,0.99999999999986
"hoa3",207,"LONP1",3.32846677423198e-08,-0.562033707175683,1.77356345886661e-06,0.998937415933697,0.99999999999986
"hoa3",208,"KEAP1",2.97731783725183e-08,-0.59767668872238,1.4190858801101e-06,0.999049517121341,0.99999999999986
"hoa3",209,"CBWD5",2.95936890644941e-08,-0.599600540435667,1.40202737393832e-06,0.999055247159031,0.99999999999986
"hoa3",210,"GABARAPL2",2.94425172948294e-08,-0.601229198689353,1.38774016422695e-06,0.999060073184347,0.99999999999986
"hoa3",211,"GIGYF1",2.85595537167393e-08,-0.610898068680419,1.30575324445623e-06,0.99908826101792,0.99999999999986
"hoa3",212,"RRN3P1",2.74168736031386e-08,-0.623826692313898,1.20335603394692e-06,0.999124740074538,0.99999999999986
"hoa3",213,"CCND1",2.46341892013787e-08,-0.657507840768121,9.71482150645465e-07,0.999213574831705,0.99999999999986
"hoa3",214,"OPA1",2.46095123497121e-08,-0.657821855877191,9.6953679629156e-07,0.999214362618581,0.99999999999986
"hoa3",215,"BNIP3L",2.39659493007946e-08,-0.666115032808173,9.19491148230769e-07,0.999234907805511,0.99999999999986
"hoa3",216,"INF2",2.37167512100335e-08,-0.669381290794573,9.00468812842518e-07,0.999242863236535,0.99999999999986
"hoa3",217,"NFKB1",2.33394632709053e-08,-0.674386886818842,8.7204723469217e-07,0.999254907824046,0.99999999999986
"hoa3",218,"RNPC3",2.25940371588882e-08,-0.684498942695855,8.17233117392943e-07,0.999278704901279,0.99999999999986
"hoa3",219,"TSC2",2.00261300223344e-08,-0.721848843993359,6.42025596973772e-07,0.999360683097417,0.99999999999986
"hoa3",220,"LATS2",1.98147180840126e-08,-0.725116697711001,6.28541670890922e-07,0.99936743223951,0.99999999999986
"hoa3",221,"DNM1L",1.94835129450941e-08,-0.730301143731478,6.07704999228437e-07,0.999378005675342,0.99999999999986
"hoa3",222,"MTCH2",1.94175979309109e-08,-0.731342573263007,6.03600079834961e-07,0.999380109954821,0.99999999999986
"hoa3",223,"DUSP4",1.92755961846911e-08,-0.733597211956302,5.94804052965011e-07,0.999384643237036,0.99999999999986
"hoa3",224,"PLAC9",1.92169821530854e-08,-0.734532306918521,5.91192143326973e-07,0.999386514439011,0.99999999999986
"hoa3",225,"TAGLN",1.85913813331578e-08,-0.744679263569517,5.53326663104877e-07,0.999406486201223,0.99999999999986
"hoa3",226,"CD14",1.80824280052671e-08,-0.753168172291791,5.23445860297687e-07,0.999422734093952,0.99999999999986
"hoa3",227,"SOX17",1.80594713344604e-08,-0.753556217705751,5.22117615392277e-07,0.999423466965724,0.99999999999986
"hoa3",228,"HTRA2",1.742634292899e-08,-0.764440733179113,4.86150562465438e-07,0.999443679040248,0.99999999999986
"hoa3",229,"ERO1B",1.72011760286544e-08,-0.768399384568724,4.73668561688716e-07,0.999450867298088,0.99999999999986
"hoa3",230,"RPS6KA5",1.67784851631622e-08,-0.775960902218561,4.50675320910698e-07,0.999464361337179,0.99999999999986
"hoa3",231,"ATG5",1.61470779161124e-08,-0.78758837391118,4.17393961797006e-07,0.999484518465921,0.99999999999986
